,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_pesos_constantes
1565,1495,70695,33524,2022-06-01,Departamento,52.0,48.0,2,1,3,,0,0,,1,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Quilmes,Bs.As. G.B.A. Sur,Ezpeleta,N,-58.2346315097618,-34.7455763217976,2022,6414.25697513632
3543,2282,108752,31890,2022-07-01,Departamento,54.0,46.0,1,2,2,,0,2,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Quilmes,Bs.As. G.B.A. Sur,Quilmes,U,-58.2107335500959,-34.7548333748526,2022,9704.99775073986
1100,2686,126786,35491,2022-11-01,Departamento,55.0,55.0,2,1,3,,0.0,20.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Quilmes,Bs.As. G.B.A. Sur,,U,-58.2497599430174,-34.7346015141294,2022,7659.11149964006
4097,2665,125696,42053,2022-05-01,Departamento,50.0,45.0,1,1,2,,,6,,,,1,,,,1,,,,,,,,,1,1,,,,,,1.0,,,Quilmes,Bs.As. G.B.A. Sur,Don Bosco,U,-58.2885153845362,-34.6981294314173,2022,20298.0974025444
994,3541,166591,34513,2022-09-01,Departamento,30.0,30.0,1,1,2,,,2.0,,1.0,,,,,,,,,,,,,,,,0,,,,,,,,,Quilmes,Bs.As. G.B.A. Sur,Ezpeleta,U,-58.2301823223615,-34.7402110965159,2022,5255.73887092567
4825,5153,247010,38115,2022-10-01,Departamento,80.0,70.0,2,2,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,1.0,,,Quilmes,Bs.As. G.B.A. Sur,Quilmes,U,-58.2670132241037,-34.7199959386616,2022,14832.7531637694
2030,5507,263883,34811,2022-03-01,Departamento,70.0,70.0,2,2,3,0.0,Sí,21 años,No,Sí,No,No,Sí,Sí,No,Sí,No,No,No,0,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Quilmes,Bs.As. G.B.A. Sur,Quilmes,U,-58.297867907003,-34.7377051517164,2022,7148.36817999286
594,5804,278414,26579,2021-08-01,Departamento,58.0,0.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Quilmes,Bs.As. G.B.A. Sur,San Francisco Solano,N,-58.3138714985788,-34.7826183547811,2021,4977.16317395564
2520,2647,124572,36808,2021-04-01,Departamento,54.0,48.0,1,1,2,0.0,No,20 años,0,Sí,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Quilmes,Bs.As. G.B.A. Sur,Terrazas de Quilmes,U,-58.2474673619717,-34.7274113500715,2021,6161.91457513251
3176,1406,66183,38777,2021-04-01,Departamento,50.0,46.0,1,0,2,0.0,0,15 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Quilmes,Bs.As. G.B.A. Sur,Quilmes,U,-58.2582234066455,-34.7164802115591,2021,8402.6107842716
1537,4417,210311,38118,2022-01-01,Departamento,50.0,45.0,1,1,2,0.0,0,6 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Quilmes,Bs.As. G.B.A. Sur,Quilmes,U,-58.2604618412153,-34.7200639057605,2022,10507.6215317937
2658,5042,242058,39092,2021-02-01,Departamento,70.0,60.0,2,1,3,0.0,No,0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Quilmes,Bs.As. G.B.A. Sur,Bernal,U,-58.288767068277,-34.7143574939815,2021,8250.28153306538
3802,3318,156035,31534,2022-05-01,Departamento,40.0,40.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Quilmes,Bs.As. G.B.A. Sur,Quilmes Oeste,S,-58.269748644423,-34.7560356478323,2022,4727.94881683091
3964,1789,84590,37789,2022-12-01,Departamento,58.0,58.0,1,1,2,,0.0,9999.0,,1.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Quilmes,Bs.As. G.B.A. Sur,,U,-58.2604892099453,-34.721867039241,2022,4484.58552299537
3733,763,34877,33836,2021-02-01,Departamento,54.0,54.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Quilmes,Bs.As. G.B.A. Sur,Quilmes,U,-58.271739865427,-34.7433910250612,2021,13444.9032390695
1000,5306,255051,39092,2022-06-01,Departamento,60.0,50.0,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Quilmes,Bs.As. G.B.A. Sur,Bernal,N,-58.288767068277,-34.7143574939815,2022,8017.8212189204
1833,1531,72666,38777,2021-10-01,Departamento,46.0,44.0,1,1,2,0.0,No,1 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Quilmes,Bs.As. G.B.A. Sur,Quilmes,U,-58.2582234066455,-34.7164802115591,2021,9757.09366844769
1093,731,33329,30544,2021-08-01,Departamento,40.0,40.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Quilmes,Bs.As. G.B.A. Sur,Quilmes,S,-58.2763860999583,-34.7613764532803,2021,4977.16317395564
2383,991,46072,39754,2022-04-01,Departamento,0.0,63.0,2,2,3,0.0,No,40 años,   0,Sí,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Quilmes,Bs.As. G.B.A. Sur,,U,-58.2799769848047,-34.7108433407098,2022,10648.0161562108
4037,2952,138836,37774,2022-02-01,Departamento,45.0,43.0,1,1,2,0.0,No,10 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Quilmes,Bs.As. G.B.A. Sur,Bernal Oeste,U,-58.2932466140906,-34.7215236590758,2022,7025.15288549183
