,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,COMUNA,precio_pesos_constantes
2466,2592,103091,58125,2022-02-01,Departamento,37.0,37.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,N,-58.3940088723662,-34.6086015086416,2022,162.7448544901581,COMUNA 3,6021.55961613585
1067,209,7844,56472,2021-12-01,Departamento,50.0,42.0,1,1,2,0.0,No,0.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4116074692124,-34.6174161654284,2021,155.96312528743357,COMUNA 3,6550.45126207221
2737,3557,143219,59439,2021-06-01,Departamento,26.0,26.0,0,1,1,0.0,No,40.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3982494615452,-34.6013393212493,2021,181.891385340082,COMUNA 3,4729.17601884213
2372,1059,42270,58452,2021-05-01,Departamento,25.0,25.0,0,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3983401475972,-34.6067485227148,2021,135.5697125324476,COMUNA 3,3389.24281331119
822,1500,59523,58449,2021-10-01,Departamento,55.0,55.0,2,1,3,0.0,0,60.0,0,0,0,0,No,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4048822500346,-34.6066733557002,2021,185.8494032085273,COMUNA 3,10221.717176469
2305,3420,137306,56806,2021-05-01,Departamento,76.0,70.0,2,1,3,0.0,No,0.0,No,No,No,No,Sí,No,Sí,Sí,Sí,No,No,No,No,Sí,Sí,No,Sí,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4006722838439,-34.6157388222662,2021,164.62036521797145,COMUNA 3,11523.425565258
288,519,20507,63322,2021-02-01,Departamento,43.0,38.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,S,-58.5395810144392,-34.5779970633779,2021,257.3187222788424,COMUNA 3,9778.11144659601
3834,3407,136648,57793,2022-05-01,Departamento,77.0,77.0,3,2,4,,,62.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4005814161266,-34.6103296341794,2022,164.4694625520961,COMUNA 3,12664.1486165114
2491,3218,127745,57134,2021-01-01,Departamento,45.0,45.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,N,-58.4028228812012,-34.6139106977481,2021,154.765775063256,COMUNA 3,6964.45987784652
236,667,26666,56147,2021-07-01,Departamento,39.0,36.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.4029139064638,-34.6193198774603,2021,177.13861991742775,COMUNA 3,6376.9903170274
4270,1986,78936,58448,2021-07-01,Departamento,60.0,55.0,2,1,3,0.0,No,60.0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.407062945456,-34.6066482221101,2021,148.40995646900146,COMUNA 3,8162.54760579508
541,4276,172420,56151,2021-06-01,Departamento,58.0,58.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.394189767586,-34.6194199132388,2021,165.33996617599414,COMUNA 3,9589.71803820766
1804,963,38098,56479,2021-09-01,Departamento,34.0,34.0,1,1,2,0.0,No,25.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.396340603297,-34.6175918983901,2021,198.0116068091303,COMUNA 3,6732.39463151043
3773,1089,43407,59777,2021-01-01,Departamento,35.0,35.0,1,1,2,0.0,Sí,40.0,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3785944820449,-34.5997595903839,2021,226.1188272028092,COMUNA 3,7914.15895209832
1421,3794,153033,56803,2022-09-01,Departamento,28.0,25.0,0,1,1,,,7.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4072150850018,-34.6156635131786,2022,236.5082491916552,COMUNA 3,5912.70622979138
4259,3443,138285,57467,2021-01-01,Departamento,55.0,55.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3940691600595,-34.6122076457349,2021,172.6725589548724,COMUNA 3,9496.99074251798
150,644,25769,55809,2021-08-01,Departamento,35.0,35.0,0,1,1,0.0,No,60.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4225738322322,-34.6208955603587,2021,202.6416435110512,COMUNA 3,7092.45752288679
3455,3162,125714,58783,2021-05-01,Departamento,45.0,45.0,0,1,1,0.0,No,0.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3939485953836,-34.6049953693208,2021,141.59503308944534,COMUNA 3,6371.77648902504
537,4312,173647,57787,2022-03-01,Departamento,33.0,30.0,0,1,1,0.0,0,5.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4136661458762,-34.6101786955609,2022,363.6889074031467,COMUNA 3,10910.6672220944
3035,2196,86765,55486,2022-01-01,Departamento,50.0,50.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.4095179621757,-34.6228505482869,2022,168.1219445086992,COMUNA 3,8406.09722543496
3010,4625,185906,58447,2022-11-01,Departamento,81.0,73.0,3,1,4,,,54.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4092436381747,-34.6066230495608,2022,161.41436247924247,COMUNA 3,11783.2484609847
435,2735,108343,56149,2022-04-01,Departamento,34.0,31.0,0,1,1,0.0,   0,0.0,   0,No,   0,No,   0,   0,   0,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,San Cristóbal,N,-58.3985518423998,-34.6193699733054,2022,217.54011501936,COMUNA 3,6743.74356560016
1791,1461,58031,59439,2022-12-01,Departamento,40.0,40.0,1,1,2,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,N,-58.3982494615452,-34.6013393212493,2022,170.9748230641985,COMUNA 3,6838.99292256794
3330,2716,107858,56476,2022-02-01,Departamento,48.0,43.0,1,1,2,0.0,0,0.0,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,N,-58.4028835620141,-34.6175168181135,2022,210.05440521404137,COMUNA 3,9032.33942420378
3943,978,38672,58452,2022-04-01,Departamento,37.0,37.0,1,1,2,0.0,No,40.0,   0,Sí,   0,No,Sí,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Balvanera,U,-58.3983401475972,-34.6067485227148,2022,182.2633396108152,COMUNA 3,6743.74356560016
3403,2667,105809,57137,2022-03-01,Departamento,36.0,36.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,S,-58.3962802052708,-34.613985767977,2022,245.59452080384835,COMUNA 3,8841.40274893854
22,4622,185821,55166,2021-08-01,Departamento,30.0,30.0,1,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3899178829507,-34.6248789020335,2021,141.01962326207635,COMUNA 3,4230.58869786229
1246,362,14066,59767,2021-03-01,Departamento,30.0,30.0,1,1,1,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4003997533283,-34.5995112429647,2021,155.5043168766653,COMUNA 3,4665.12950629996
358,624,25050,59104,2021-02-01,Departamento,43.0,35.0,1,1,1,0.0,No,3.0,No,Sí,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4113633028681,-34.602991724468,2021,192.0700462724217,COMUNA 3,6722.45161953476
1879,3542,142601,57461,2022-03-01,Departamento,27.0,27.0,1,1,2,0.0,   0,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,   0,0.0,   0,   0,Capital Federal,Capital Federal,Balvanera,S,-58.4071542210739,-34.6120573984232,2022,202.04939300174777,COMUNA 3,5455.33361104719
3671,2321,91938,57464,2021-01-01,Departamento,45.0,40.0,1,1,2,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4006117026749,-34.6121326974321,2021,158.2831790419665,COMUNA 3,6331.32716167866
972,4508,181121,55494,2022-01-01,Departamento,39.0,37.0,0,1,1,0.0,No,3.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3920689517064,-34.6230509584824,2022,167.55396496644028,COMUNA 3,6199.49670375829
2908,2474,98454,56802,2022-04-01,Departamento,60.0,60.0,1,1,2,0.0,   0,60.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Balvanera,U,-58.4093960133192,-34.615638332205,2022,103.52237929649368,COMUNA 3,6211.34275778962
2496,2369,94178,50800,2021-10-01,Departamento,42.0,41.0,1,1,2,0.0,No,1.0,No,No,No,No,No,No,No,No,No,No,Sí,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.5844781668307,-34.6459499218332,2021,254.97631537755368,COMUNA 3,10454.0289304797
2776,2730,108173,57136,2021-12-01,Departamento,40.0,40.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3984610999358,-34.6139607835374,2021,158.30257216674525,COMUNA 3,6332.10288666981
2765,1989,79030,56802,2022-03-01,Departamento,35.0,33.0,1,1,1,0.0,0,7.0,0,Sí,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4093960133192,-34.615638332205,2022,281.69739039977185,COMUNA 3,9296.01388319247
1896,4340,174615,56153,2021-12-01,Departamento,50.0,48.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,S,-58.3898276820558,-34.6194696972591,2021,159.2123570642552,COMUNA 3,7642.19313908425
3193,3676,148014,56475,2021-03-01,Departamento,42.0,38.0,0,1,1,0.0,No,6.0,0,No,0,No,Sí,No,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4050645428675,-34.6174917134043,2021,191.8227593050971,COMUNA 3,7289.26485359369
776,355,13891,57460,2021-12-01,Departamento,32.0,28.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,S,-58.4093350551393,-34.6120322208195,2021,179.35759408054858,COMUNA 3,5022.01263425536
3753,4953,198646,59440,2021-06-01,Departamento,96.0,88.0,2,1,3,0.0,No,50.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.396068896668,-34.601364293987,2021,119.42363683944772,COMUNA 3,10509.2800418714
2009,3801,153401,55492,2021-11-01,Departamento,37.0,34.0,1,1,1,0.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3964312204596,-34.6230010898322,2021,179.9832814633747,COMUNA 3,6119.43156975474
2456,2536,100880,53837,2021-05-01,Departamento,57.0,52.0,2,1,3,0.0,No,50.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4183958426895,-34.6317646313253,2021,187.7119096603121,COMUNA 3,9761.01930233623
364,4480,180330,55820,2021-05-01,Departamento,25.0,23.0,0,1,1,0.0,No,55.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3985820952624,-34.6211730354473,2021,200.40740113492265,COMUNA 3,4609.37022610322
2771,3725,150109,57791,2022-02-01,Departamento,29.0,29.0,1,1,2,0.0,No,50.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4049430035163,-34.6102794771639,2022,311.4599801449579,COMUNA 3,9032.33942420378
3036,4077,163446,56148,2021-10-01,Departamento,39.0,36.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.4007328757776,-34.6193449448718,2021,206.4993368983636,COMUNA 3,7433.97612834109
874,920,36194,58777,2021-11-01,Departamento,90.0,90.0,3,2,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,S,-58.4070325256554,-34.6048451622245,2021,156.13364498962667,COMUNA 3,14052.0280490664
2998,157,6128,58452,2022-11-01,Departamento,37.0,37.0,1,1,2,,0.0,40.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.3983401475972,-34.6067485227148,2022,191.07970477272488,COMUNA 3,7069.94907659082
2978,1242,49748,57467,2021-08-01,Departamento,36.0,36.0,1,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3940691600595,-34.6122076457349,2021,131.341805979385,COMUNA 3,4728.30501525786
1187,3422,137472,57793,2021-03-01,Departamento,30.0,25.0,1,1,1,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,N,-58.4005814161266,-34.6103296341794,2021,198.2680040177484,COMUNA 3,4956.70010044371
3164,4090,164066,59764,2021-11-01,Departamento,123.0,98.0,3,2,4,0.0,No,20.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4069412824667,-34.5994359792241,2021,228.95832403844287,COMUNA 3,22437.9157557674
4155,4223,169889,59110,2022-06-01,Departamento,31.0,31.0,1,1,2,,,42.0,,,,,,,,1,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.3982796875438,-34.6031423889614,2022,268.9849699250716,COMUNA 3,8338.53406767722
518,1419,56653,58775,2022-01-01,Departamento,43.0,43.0,2,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,S,-58.4113938141721,-34.604794781539,2022,163.72340526283207,COMUNA 3,7040.10642630178
2966,108,4608,56802,2022-02-01,Departamento,35.0,33.0,1,1,1,0.0,0,7.0,0,Sí,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4093960133192,-34.615638332205,2022,318.80492731096666,COMUNA 3,10520.5626012619
3290,2244,88483,57461,2021-12-01,Departamento,51.0,46.0,1,1,2,0.0,0,22.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4071542210739,-34.6120573984232,2021,189.86815252383207,COMUNA 3,8733.93501609628
2369,2434,96705,57468,2022-09-01,Departamento,48.0,46.0,1,1,2,,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Balvanera,U,-58.3918883071592,-34.612232550567,2022,138.53442132603,COMUNA 3,6372.58338099738
3205,1634,65134,57461,2021-03-01,Departamento,25.0,25.0,1,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4071542210739,-34.6120573984232,2021,163.2795327204988,COMUNA 3,4081.98831801247
3503,4739,190097,57792,2021-05-01,Departamento,50.0,45.0,1,1,2,0.0,0,4.0,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4027622111688,-34.610304575154,2021,180.7596167099302,COMUNA 3,8134.18275194686
1842,4918,197271,57134,2021-03-01,Departamento,65.0,65.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4028228812012,-34.6139106977481,2021,156.9995506927877,COMUNA 3,10204.9707950312
1209,94,3790,54834,2021-10-01,Departamento,21.0,21.0,1,1,1,0.0,0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,San Cristóbal,U,-58.3964916453196,-34.6266072146749,2021,254.43668296405525,COMUNA 3,5343.17034224516
2234,3207,127345,58459,2021-01-01,Departamento,90.0,90.0,4,1,5,0.0,No,100.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3830751481013,-34.6069225488187,2021,116.07433129744224,COMUNA 3,10446.6898167698
2127,4417,177724,56805,2021-04-01,Departamento,46.0,42.0,1,1,2,0.0,No,20.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.40285322026,-34.6157137582094,2021,186.72468409492453,COMUNA 3,7842.43673198683
2806,1270,50963,58453,2022-01-01,Departamento,70.0,68.0,2,1,3,0.0,No,70.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3961594414075,-34.6067735004671,2022,222.5143383203368,COMUNA 3,15130.9750057829
1777,1756,70562,58781,2021-08-01,Departamento,47.0,47.0,2,1,3,0.0,No,0.0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3983099162277,-34.6049454561166,2021,185.3199054132419,COMUNA 3,8710.03555442237
1329,3549,142921,57793,2022-04-01,Departamento,90.0,88.0,3,1,4,0.0,No,70.0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Balvanera,U,-58.4005814161266,-34.6103296341794,2022,131.08353222607954,COMUNA 3,11535.350835895
1529,1632,64987,56480,2022-02-01,Departamento,32.0,29.0,0,1,1,0.0,No,50.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3941596116863,-34.6176168471982,2022,207.6399867633052,COMUNA 3,6021.55961613585
784,4046,162310,58782,2021-06-01,Departamento,70.0,59.0,1,1,2,0.0,Sí,40.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3961292571463,-34.6049704321973,2021,138.0456276686498,COMUNA 3,8144.69203245034
532,3304,131965,59765,2021-08-01,Departamento,40.0,38.0,2,1,3,0.0,Sí,3.0,0,Sí,0,Sí,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.4047607754499,-34.5994611060865,2021,248.8581586977821,COMUNA 3,9456.61003051572
3817,4548,182591,59437,2021-11-01,Departamento,45.0,45.0,1,1,2,0.0,No,60.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4026105832401,-34.6012892589185,2021,100.73138386427556,COMUNA 3,4532.9122738924
1834,4980,199985,57463,2022-10-01,Departamento,70.0,51.0,1,1,2,,0.0,26.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4027925448375,-34.6121076367296,2022,169.65567344180707,COMUNA 3,8652.43934553216
937,1337,53536,58453,2022-04-01,Departamento,70.0,50.0,4,2,4,0.0,Sí,50.0,No,Sí,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,1,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Balvanera,U,-58.3961594414075,-34.6067735004671,2022,63.533163065391,COMUNA 3,3176.65815326955
4001,4467,179770,58779,2021-01-01,Departamento,31.0,31.0,1,1,1,0.0,Sí,38.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.4026712263295,-34.6048953870841,2021,173.60090604602772,COMUNA 3,5381.62808742686
3991,4694,188401,59106,2022-07-01,Departamento,110.0,110.0,3,2,4,,1,50.0,,,,,1,,,1,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Balvanera,U,-58.4070021085572,-34.6030421017816,2022,196.8146397003191,COMUNA 3,21649.6103670351
851,1717,68694,59764,2022-07-01,Departamento,38.0,36.0,1,1,2,,,35.0,,,,,,,,,,,,,,,,,,1,,,,,,1.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.4069412824667,-34.5994359792241,2022,248.8460961728169,COMUNA 3,8958.45946222141
763,3684,148303,57791,2022-07-01,Departamento,85.0,85.0,2,2,3,,0,85.0,,0,0,0,1,1,0,1,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Balvanera,U,-58.4049430035163,-34.6102794771639,2022,122.95924752068588,COMUNA 3,10451.5360392583
359,2414,95863,58125,2022-11-01,Departamento,54.0,47.0,2,1,3,,0.0,65.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Balvanera,U,-58.3940088723662,-34.6086015086416,2022,155.43859671937278,COMUNA 3,7305.61404581052
3072,2785,110044,56149,2021-08-01,Departamento,64.0,61.0,3,2,4,0.0,No,32.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Balvanera,U,-58.3985518423998,-34.6193699733054,2021,203.57413309867707,COMUNA 3,12418.0221190193
2892,3632,145990,57138,2021-08-01,Departamento,70.0,70.0,2,1,3,0.0,0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Balvanera,U,-58.3940993079233,-34.6140107134462,2021,124.429079348891,COMUNA 3,8710.03555442237
