,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
46059,61749,2021-09-01,Departamento,103.0,103.0,3,0,4,0.0,0,40 años,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3827762515456,-34.5888917413304,31257.5465034413,2021,COMUNA 2
46114,62071,2021-07-01,Departamento,45.0,45.0,0,1,1,0.0,0,15 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3980077502015,-34.5869147595036,9693.02528188166,2021,COMUNA 2
46134,61088,2022-07-01,Departamento,315.0,315.0,4,3,5,,0,70,,0,,0,1,0,0,0,,,0,,,,,0,0,2,,,,,,0.0,,,Capital Federal,Capital Federal,Recoleta,U,-58.3893770380026,-34.5924235982254,125887.685109597,2022,COMUNA 2
46162,60761,2021-12-01,Departamento,41.0,42.0,1,1,2,0.0,Sí,10 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,U,-58.3850462851688,-34.5942762570188,12009.1606471324,2021,COMUNA 2
46168,61747,2021-12-01,Departamento,121.0,112.0,2,2,3,0.0,No,63 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3871367515023,-34.5888422475276,39302.7075724333,2021,COMUNA 2
46171,60102,2021-09-01,Departamento,48.0,39.0,1,1,2,0.0,0,31 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3872866373913,-34.597857641659,9617.70661644347,2021,COMUNA 2
46199,60757,2021-01-01,Departamento,28.0,28.0,0,1,1,0.0,0,48 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3937678286816,-34.5941769379948,6331.32716167866,2021,COMUNA 2
46212,61091,2022-05-01,Departamento,126.0,123.0,2,1,4,,1,50,,0,,0,1,1,0,0,,,0,,,,,1,0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Recoleta,U,-58.3828360096155,-34.5924979072793,50745.243506361,2022,COMUNA 2
46214,61420,2022-04-01,Departamento,242.0,234.0,3,2,6,0.0,Sí,50 años,No,No,No,No,Sí,No,No,Sí,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Recoleta,U,-58.3828061292533,-34.590694824583,100736.771093288,2022,COMUNA 2
46228,61742,2021-09-01,Departamento,0.0,45.0,1,1,2,0.0,Sí,45 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3980379547256,-34.5887178316709,12022.1332705543,2021,COMUNA 2
46231,60757,2022-06-01,Departamento,52.0,52.0,1,1,2,,,42,,1,,1,,,,1,,,0,,,,,0,1,0,,,,,,0.0,,,Capital Federal,Capital Federal,Recoleta,U,-58.3937678286816,-34.5941769379948,24053.4636567612,2022,COMUNA 2
46233,61094,2021-07-01,Departamento,41.0,41.0,1,1,2,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3762949573361,-34.5925718658738,10203.1845072438,2021,COMUNA 2
46256,61407,2021-02-01,Departamento,39.0,38.0,1,1,2,0.0,0,41 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.4111497996194,-34.5903703093643,6416.88563682863,2021,COMUNA 2
46259,61093,2021-07-01,Departamento,371.0,361.0,4,3,7,0.0,No,65 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3784753107436,-34.5925472519492,309755.373138392,2021,COMUNA 2
46261,60757,2021-07-01,Departamento,67.0,67.0,2,1,3,0.0,0,40 años,0,No,0,No,0,Sí,No,No,0,0,0,0,0,Sí,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,U,-58.3937678286816,-34.5941769379948,38261.9419021644,2021,COMUNA 2
46265,61741,2022-07-01,Departamento,45.0,45.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Recoleta,S,-58.4002181873365,-34.588692831698,8958.45946222141,2022,COMUNA 2
46272,60430,2021-04-01,Departamento,90.0,90.0,2,1,3,0.0,0,83 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3894370891852,-34.5960297519999,49136.3672137243,2021,COMUNA 2
46282,62071,2021-05-01,Departamento,150.0,150.0,3,2,4,0.0,Sí,40 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3980077502015,-34.5869147595036,16268.3655038937,2021,COMUNA 2
46304,62068,2021-04-01,Departamento,0.0,38.0,1,1,2,0.0,No,25 años,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.4045482987688,-34.5868396478131,9803.04591498353,2021,COMUNA 2
46310,61419,2021-04-01,Departamento,301.0,290.0,4,3,6,0.0,0,75 años,0,Sí,0,No,0,No,No,Sí,0,0,0,0,0,Sí,0,0,No,1,0.0,0,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,U,-58.384986427633,-34.5906700954935,94949.5018622691,2021,COMUNA 2
46316,62072,2021-04-01,Departamento,40.0,40.0,0,1,1,0.0,No,30 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3958275619737,-34.5869397188719,7842.43673198683,2021,COMUNA 2
46327,61420,2022-11-01,Departamento,110.0,110.0,2,2,3,,,60.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Recoleta,U,-58.3828061292533,-34.590694824583,34171.4205368556,2022,COMUNA 2
46336,61748,2021-09-01,Departamento,89.0,89.0,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,S,-58.3849565028532,-34.5888670138963,22842.0532140532,2021,COMUNA 2
46343,60758,2021-04-01,Departamento,100.0,70.0,2,2,3,0.0,No,40 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3915874468067,-34.5942018261638,18205.6566992551,2021,COMUNA 2
46364,60102,2021-01-01,Departamento,30.0,30.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3872866373913,-34.597857641659,6331.32716167866,2021,COMUNA 2
46374,59770,2021-08-01,Departamento,44.0,40.0,1,1,2,0.0,No,2 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3938581999882,-34.5995861561633,12940.6242522847,2021,COMUNA 2
46383,60434,2022-12-01,Departamento,34.0,34.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Recoleta,S,-58.3807153360279,-34.5961287661136,7287.45147486748,2022,COMUNA 2
46384,61088,2022-01-01,Departamento,37.0,37.0,1,1,2,0.0,0,45 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3893770380026,-34.5924235982254,8826.40208670671,2022,COMUNA 2
46427,60427,2022-10-01,Departamento,45.0,39.0,1,1,2,,0.0,50.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Recoleta,U,-58.395978376057,-34.595955082495,8652.43934553216,2022,COMUNA 2
46428,61739,2022-02-01,Departamento,38.0,38.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,S,-58.4045786444911,-34.5886427149519,8028.7461548478,2022,COMUNA 2
46434,61737,2021-09-01,Departamento,100.0,86.0,3,2,4,0.0,0,28 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.4089390908616,-34.5885924424733,24044.2665411087,2021,COMUNA 2
46485,60756,2021-04-01,Departamento,100.0,100.0,3,1,5,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,U,-58.3959482078807,-34.594152010884,14004.3513071193,2021,COMUNA 2
46501,61743,2021-06-01,Departamento,33.0,33.0,0,1,1,0.0,0,8 años,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0,0,0,Sí,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3958577194312,-34.5887427927101,11297.4760450118,2021,COMUNA 2
46502,62075,2021-04-01,Departamento,266.0,266.0,4,4,7,0.0,0,0 años,0,No,0,No,0,Sí,No,Sí,0,0,0,0,0,Sí,0,0,No,1,0.0,0,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,N,-58.3892869812323,-34.5870143633891,98905.7311065303,2021,COMUNA 2
46517,62072,2021-02-01,Departamento,22.0,22.0,1,1,1,0.0,0,50 años,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3958275619737,-34.5869397188719,7944.71555035926,2021,COMUNA 2
46528,62071,2022-10-01,Departamento,50.0,46.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Recoleta,S,-58.3980077502015,-34.5869147595036,11124.5648728271,2022,COMUNA 2
46540,61419,2021-08-01,Departamento,150.0,150.0,2,2,3,0.0,Sí,54 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,Sí,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.384986427633,-34.5906700954935,52522.6455666155,2021,COMUNA 2
46558,61088,2021-03-01,Departamento,24.0,24.0,1,1,1,0.0,No,40 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3893770380026,-34.5924235982254,7289.26485359369,2021,COMUNA 2
46565,60754,2021-07-01,Departamento,86.0,77.0,3,2,4,0.0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,S,-58.4003089582347,-34.5941020398377,13519.2194720981,2021,COMUNA 2
46587,61419,2021-09-01,Departamento,200.0,0.0,3,3,4,0.0,Sí,80 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.384986427633,-34.5906700954935,108376.799131031,2021,COMUNA 2
46601,59773,2022-02-01,Departamento,65.0,65.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,S,-58.3873166225595,-34.5996607188156,13046.7125016277,2022,COMUNA 2
46611,62076,2021-04-01,Departamento,0.0,135.0,3,1,5,0.0,No,50 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3871067823133,-34.5870391670318,30809.5728756625,2021,COMUNA 2
46631,61086,2021-02-01,Departamento,41.0,41.0,1,1,2,0.0,0,50 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3937377102648,-34.5923738641584,8494.73431923028,2021,COMUNA 2
46636,60428,2021-01-01,Departamento,125.0,110.0,2,3,4,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,N,-58.3937979497744,-34.5959800112744,22159.6450658753,2021,COMUNA 2
46656,61747,2021-12-01,Departamento,190.0,190.0,4,2,5,0.0,No,0 años,0,Sí,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,N,-58.3871367515023,-34.5888422475276,102973.093839775,2021,COMUNA 2
46657,62070,2021-07-01,Departamento,30.0,30.0,0,1,1,0.0,0,42 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.4001879357461,-34.5868897612042,5866.83109166521,2021,COMUNA 2
46671,59773,2021-04-01,Departamento,0.0,43.0,1,0,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3873166225595,-34.5996607188156,6442.00160127489,2021,COMUNA 2
46673,62402,2022-08-01,Departamento,436.0,436.0,2,3,8,,,50.0,,0.0,,0.0,,1.0,0.0,1.0,,,,,,,,,0.0,2,,,,,,0.0,0.0,,Capital Federal,Capital Federal,Recoleta,U,-58.3936172633508,-34.5851615632459,139435.212120318,2022,COMUNA 2
46717,60090,2021-04-01,Departamento,41.0,39.0,1,1,2,0.0,0,51 años,0,0,0,0,Sí,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.4134522370272,-34.5975573078922,8402.6107842716,2021,COMUNA 2
46723,60752,2021-01-01,Departamento,67.0,67.0,2,2,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,S,-58.4046696978352,-34.5940519130262,14245.486113777,2021,COMUNA 2
46737,60762,2021-07-01,Departamento,72.0,72.0,2,2,3,0.0,No,40 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3828658926323,-34.5943009894192,16580.1748242713,2021,COMUNA 2
46769,59777,2022-06-01,Departamento,33.0,33.0,1,1,1,,,40,,1,,,,1,,1,1,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Recoleta,U,-58.3785944820449,-34.5997595903839,7216.03909702836,2022,COMUNA 2
46797,61419,2021-02-01,Departamento,282.0,232.0,3,3,5,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,N,-58.384986427633,-34.5906700954935,154667.314913084,2021,COMUNA 2
46851,61419,2022-02-01,Departamento,215.0,204.0,3,2,4,0.0,No,45 años,0,No,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,Sí,No,2,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.384986427633,-34.5906700954935,40143.730774239,2022,COMUNA 2
46857,61746,2022-01-01,Departamento,256.0,247.0,3,2,5,0.0,No,50 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3893169974889,-34.5888174422244,153008.482205469,2022,COMUNA 2
46862,61413,2022-01-01,Departamento,25.0,25.0,1,1,1,0.0,No,35 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3980681619332,-34.5905209032813,5253.81076589685,2022,COMUNA 2
46863,61741,2021-07-01,Departamento,40.0,38.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,S,-58.4002181873365,-34.588692831698,8035.00779945453,2021,COMUNA 2
46899,61414,2022-01-01,Departamento,45.0,43.0,1,1,2,0.0,No,50 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3958878795681,-34.5905458659915,12609.1458381524,2022,COMUNA 2
46900,60102,2022-03-01,Departamento,32.0,32.0,1,1,2,0.0,0,60 años,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3872866373913,-34.597857641659,6584.02332367764,2022,COMUNA 2
46984,60099,2021-10-01,Departamento,27.0,27.0,1,1,1,0.0,0,42 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3938280735432,-34.5977830839972,5343.17034224516,2021,COMUNA 2
47003,61747,2021-10-01,Departamento,110.0,110.0,2,2,3,0.0,No,60 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3871367515023,-34.5888422475276,34846.7631015989,2021,COMUNA 2
47027,61087,2022-10-01,Departamento,220.0,205.0,4,2,6,,0.0,75.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Recoleta,U,-58.3915573754694,-34.5923987506615,43262.1967276608,2022,COMUNA 2
47046,61085,2021-02-01,Departamento,40.0,40.0,1,1,2,0.0,No,40 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,U,-58.3959180423845,-34.5923489387161,10083.6774293021,2021,COMUNA 2
47069,62071,2022-08-01,Departamento,460.0,460.0,4,4,6,,,,,,,,,,,,,,,,,,,,0.0,1,,,,,,,,,Capital Federal,Capital Federal,Recoleta,S,-58.3980077502015,-34.5869147595036,318709.056275012,2022,COMUNA 2
47095,61412,2021-02-01,Departamento,120.0,120.0,3,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,S,-58.4002484416146,-34.5904959016348,24445.27861649,2021,COMUNA 2
47105,61747,2022-05-01,Departamento,110.0,100.0,2,2,3,,1,70,,0,0,0,0,1,0,1,0,0,0,,0,,0,1,0,1,,0,,,,0.0,0,,Capital Federal,Capital Federal,Recoleta,U,-58.3871367515023,-34.5888422475276,50745.243506361,2022,COMUNA 2
47128,61093,2021-09-01,Departamento,125.0,125.0,2,3,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,U,-58.3784753107436,-34.5925472519492,52020.863582895,2021,COMUNA 2
47140,61741,2022-11-01,Departamento,164.0,150.0,3,3,4,,0.0,50.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Recoleta,U,-58.4002181873365,-34.588692831698,21209.8472297725,2022,COMUNA 2
47171,63382,2021-05-01,Departamento,38.0,38.0,1,1,2,0.0,No,25 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,Sí,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.4087869186342,-34.5795771180336,8134.18275194686,2021,COMUNA 2
47184,61746,2021-04-01,Departamento,418.0,169.0,3,3,6,0.0,0,0 años,0,Sí,0,No,0,Sí,No,Sí,0,0,0,0,0,Sí,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,N,-58.3893169974889,-34.5888174422244,138468.023549142,2021,COMUNA 2
47193,61417,2022-07-01,Departamento,36.0,36.0,1,1,2,,0,40,,0,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Recoleta,U,-58.3893470164122,-34.5906205205032,10003.6130661472,2022,COMUNA 2
47222,59439,2022-12-01,Departamento,32.0,32.0,0,1,1,,,32.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Recoleta,U,-58.3982494615452,-34.6013393212493,8969.17104599074,2022,COMUNA 2
47227,61749,2022-08-01,Departamento,49.0,49.0,1,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Recoleta,S,-58.3827762515456,-34.5888917413304,6279.29401592624,2022,COMUNA 2
47244,61080,2021-12-01,Departamento,55.0,55.0,2,1,3,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Recoleta,U,-58.4068196627032,-34.5922237274228,12009.1606471324,2021,COMUNA 2
47273,61413,2021-04-01,Departamento,38.0,0.0,1,1,2,0.0,No,40 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3980681619332,-34.5905209032813,6862.13214048847,2021,COMUNA 2
47278,62728,2021-07-01,Departamento,134.0,129.0,3,2,4,0.0,No,40 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.4001274406273,-34.5832836185461,29334.1554583261,2021,COMUNA 2
47295,62071,2021-09-01,Departamento,252.0,240.0,4,2,6,0.0,No,45 años,0,Sí,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3980077502015,-34.5869147595036,151727.518783444,2021,COMUNA 2
47319,59764,2022-11-01,Departamento,30.0,30.0,1,1,0,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Recoleta,N,-58.4069412824667,-34.5994359792241,10015.761191837,2022,COMUNA 2
47328,61419,2021-11-01,Departamento,0.0,135.0,2,2,3,0.0,Sí,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,N,-58.384986427633,-34.5906700954935,53449.5112981541,2021,COMUNA 2
47334,61419,2022-01-01,Departamento,307.0,307.0,3,2,4,0.0,0,55 años,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.384986427633,-34.5906700954935,139893.469445001,2022,COMUNA 2
47339,60099,2021-01-01,Departamento,30.0,30.0,0,1,1,0.0,0,56 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3938280735432,-34.5977830839972,5381.62808742686,2021,COMUNA 2
47344,61742,2021-08-01,Departamento,103.0,44.0,0,1,1,0.0,0,22 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3980379547256,-34.5887178316709,8710.03555442237,2021,COMUNA 2
47362,61080,2022-12-01,Departamento,82.0,74.0,2,1,3,,,5.0,,,,1.0,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Recoleta,U,-58.4068196627032,-34.5922237274228,27231.2441554135,2022,COMUNA 2
47365,62071,2021-07-01,Departamento,72.0,0.0,1,1,3,0.0,No,45 años,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3980077502015,-34.5869147595036,30975.5373138392,2021,COMUNA 2
47387,61087,2021-02-01,Departamento,137.0,137.0,3,1,4,0.0,No,0 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,N,-58.3915573754694,-34.5923987506615,24445.27861649,2021,COMUNA 2
47399,62075,2021-05-01,Departamento,113.0,105.0,2,2,3,0.0,No,65 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Recoleta,U,-58.3892869812323,-34.5870143633891,35248.1252584364,2021,COMUNA 2
