,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
69631,64007,2021-02-01,Departamento,48.0,40.0,1,1,2,0.0,No,7 años,No,No,No,No,Sí,No,Sí,Sí,No,No,No,No,No,Sí,No,Sí,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4806609787918,-34.5751194048679,9166.97948118376,2021,COMUNA 12
69646,63350,2021-10-01,Departamento,48.0,44.0,1,1,2,0.0,0,13 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4785450381505,-34.578751856063,10454.0289304797,2021,COMUNA 12
69681,66644,2022-04-01,Departamento,49.0,44.0,1,1,2,0.0,No,0 años,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Coghlan,N,-58.4695081212971,-34.5608269843648,13310.0201952635,2022,COMUNA 12
69693,63677,2022-06-01,Departamento,57.0,50.0,1,1,2,,,8,,,,,,,,1,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4828727998814,-34.5768959462689,9621.38546270448,2022,COMUNA 12
69704,65652,2022-12-01,Departamento,55.0,55.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Urquiza,S,-58.4805011422536,-34.5661043459789,10650.890617114,2022,COMUNA 12
69741,69604,2022-02-01,Departamento,29.0,25.0,1,1,1,0.0,0,42 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4714017985058,-34.5445735061861,6021.55961613585,2022,COMUNA 12
69787,64989,2021-08-01,Departamento,44.0,35.0,1,1,2,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4914633256569,-34.5695776741492,8958.89371312015,2021,COMUNA 12
69796,65320,2022-02-01,Departamento,0.0,40.0,1,1,2,0.0,No,20 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4870719257735,-34.5678278626635,8028.7461548478,2022,COMUNA 12
69821,64990,2022-02-01,Departamento,47.0,41.0,1,1,2,0.0,No,12 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4892836799,-34.5696042913638,10035.9326935598,2022,COMUNA 12
69823,62684,2021-11-01,Departamento,36.0,36.0,1,1,1,0.0,No,5 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.496048743924,-34.5821453064995,7252.65963822784,2021,COMUNA 12
69856,64001,2021-08-01,Departamento,40.0,40.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,S,-58.4937397254126,-34.5749600196773,6221.45396744455,2021,COMUNA 12
69857,63017,2022-12-01,Departamento,94.0,90.0,2,2,3,,0.0,30.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,1,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4872967242731,-34.5804489000088,16817.1957112326,2022,COMUNA 12
69858,67619,2021-03-01,Departamento,36.0,36.0,1,1,2,0.0,No,35 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.495564340333,-34.5551003082977,6997.69425944994,2021,COMUNA 12
69963,69274,2022-10-01,Departamento,27.0,24.0,0,1,1,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Saavedra,S,-58.4736125958351,-34.5463502497401,7416.37658188471,2022,COMUNA 12
70038,63023,2022-11-01,Departamento,63.0,60.0,2,1,3,,0.0,16.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.474217079754,-34.5806076167122,14139.8981531816,2022,COMUNA 12
70295,63350,2021-09-01,Departamento,30.0,30.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4785450381505,-34.578751856063,7213.2799623326,2021,COMUNA 12
70296,65978,2022-08-01,Departamento,62.0,53.0,1,1,2,,0.0,0.0,,,,,,1.0,,1.0,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4870077233032,-34.5642218469561,16744.78404247,2022,COMUNA 12
70330,66309,2022-01-01,Departamento,92.0,85.0,3,1,4,0.0,0,43 años,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Coghlan,U,-58.4826166966364,-34.5624718639833,16812.1944508699,2022,COMUNA 12
70364,63343,2022-04-01,Departamento,33.0,30.0,0,1,1,0.0,No,10 años,   0,No,   0,No,No,No,No,Sí,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4938042443132,-34.5785660179732,7276.1443734107,2022,COMUNA 12
70399,63344,2022-02-01,Departamento,50.0,43.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,S,-58.4916243662834,-34.5785926830134,9634.49538581736,2022,COMUNA 12
70441,61358,2022-07-01,Departamento,40.0,36.0,1,1,2,,,25,,,,,1,1,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.517979443236,-34.5890879968567,7763.99820059189,2022,COMUNA 12
70443,64991,2021-07-01,Departamento,100.0,90.0,3,3,4,0.0,No,25 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4871040312866,-34.5696308696777,24232.5632047041,2021,COMUNA 12
70639,62025,2021-04-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.4982934403277,-34.58572454671,8122.52375812921,2021,COMUNA 12
70696,63344,2022-05-01,Departamento,38.0,35.0,0,1,1,,,5,,,,,1,1,1,1,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4916243662834,-34.5785926830134,10131.3188932091,2022,COMUNA 12
70698,67293,2021-06-01,Departamento,77.0,75.0,2,3,3,0.0,No,3 años,No,Sí,No,Sí,Sí,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Saavedra,U,-58.489058672178,-34.5569832429674,19704.9000785089,2021,COMUNA 12
70745,69271,2021-07-01,Departamento,40.0,35.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,S,-58.4801497516862,-34.546271167196,8162.54760579508,2021,COMUNA 12
70794,65320,2022-05-01,Departamento,63.0,41.0,1,1,2,,0,10,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4870719257735,-34.5678278626635,12664.1486165114,2022,COMUNA 12
70807,64329,2021-11-01,Departamento,42.0,39.0,1,1,2,0.0,No,8 años,No,No,No,No,Sí,No,Sí,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4958872043325,-34.5731303210988,8612.53332039556,2021,COMUNA 12
70852,63013,2022-11-01,Departamento,55.0,55.0,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Pueyrredón,S,-58.4960164302652,-34.5803423105395,12961.5733070832,2022,COMUNA 12
70918,67627,2021-03-01,Departamento,44.0,26.0,0,1,1,0.0,0,21 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4781301481134,-34.555312665409,7872.40604188118,2021,COMUNA 12
71027,64660,2021-10-01,Departamento,39.0,36.0,0,1,1,0.0,No,12 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4914955280598,-34.5713806770418,8130.91139037307,2021,COMUNA 12
71031,63999,2021-01-01,Departamento,57.0,48.0,1,1,2,0.0,No,8 años,No,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Sí,No,No,Sí,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4980992847392,-34.5749065800127,12029.5216071894,2021,COMUNA 12
71101,64666,2021-07-01,Departamento,32.0,30.0,0,1,1,0.0,No,2 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4784173286391,-34.571539807469,7397.30876775179,2021,COMUNA 12
71115,67621,2022-10-01,Departamento,33.0,31.0,1,1,2,,0.0,47.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Saavedra,U,-58.4912058093969,-34.5551536308556,6798.34520006099,2022,COMUNA 12
71131,64664,2022-03-01,Departamento,35.0,30.0,0,1,1,0.0,0,4 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.482776739834,-34.5714869196084,7148.36817999286,2022,COMUNA 12
71152,64984,2022-11-01,Departamento,50.0,44.0,1,1,2,,1.0,0.0,,1.0,,,,1.0,,1.0,,,,,,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Urquiza,N,-58.5023615114475,-34.5694440045702,10604.9236148862,2022,COMUNA 12
71158,65319,2022-03-01,Departamento,65.0,59.0,2,1,3,0.0,   0,0 años,   0,   0,   0,   0,   0,Sí,Sí,   0,   0,   0,   0,   0,   0,Sí,   0,   0,   0,0,0.0,   0,0.0,0.0,   0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4892515273722,-34.5678012861292,17306.5755936669,2022,COMUNA 12
71169,68612,2021-03-01,Departamento,52.0,42.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,N,-58.4823927555588,-34.5498507626106,11662.8237657499,2021,COMUNA 12
71177,61694,2021-07-01,Departamento,35.0,33.0,0,1,1,0.0,No,3 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.5026860160816,-34.5874739187807,7014.68934873015,2021,COMUNA 12
71178,64660,2021-01-01,Departamento,35.0,35.0,1,1,2,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4914955280598,-34.5713806770418,6299.67052587026,2021,COMUNA 12
71191,65323,2021-12-01,Departamento,51.0,48.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4805331038816,-34.5679073588756,8733.93501609628,2021,COMUNA 12
71250,67621,2022-04-01,Departamento,44.0,36.0,0,1,1,0.0,No,0 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,Sí,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Saavedra,N,-58.4912058093969,-34.5551536308556,9050.81373277916,2022,COMUNA 12
71289,68940,2021-06-01,Departamento,26.0,26.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Saavedra,U,-58.4845398657504,-34.5480212666669,6305.56802512285,2021,COMUNA 12
71325,62346,2021-10-01,Departamento,48.0,46.0,2,1,3,0.0,No,50 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.5157010773952,-34.5837061666126,12080.2112085543,2021,COMUNA 12
71396,65320,2022-11-01,Departamento,44.0,38.0,1,1,2,,0.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4870719257735,-34.5678278626635,8837.43634573853,2022,COMUNA 12
71414,66316,2021-07-01,Departamento,38.0,32.0,1,1,2,0.0,0,8 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Coghlan,U,-58.467360353319,-34.5626562289332,8927.78644383837,2021,COMUNA 12
71418,67952,2021-06-01,Departamento,71.0,68.0,2,1,3,0.0,No,52 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4868151843227,-34.5534037864032,9195.62003663748,2021,COMUNA 12
71463,63013,2021-11-01,Departamento,33.0,33.0,0,1,1,0.0,No,0,No,No,No,No,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Pueyrredón,S,-58.4960164302652,-34.5803423105395,7705.95086561708,2021,COMUNA 12
71511,63676,2022-01-01,Departamento,31.0,28.0,0,1,1,0.0,No,7 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4850526422978,-34.5768694386589,7355.33507225559,2022,COMUNA 12
71537,64335,2022-01-01,Departamento,55.0,50.0,2,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4828087570053,-34.5732899290548,15761.4322976906,2022,COMUNA 12
71624,63018,2021-06-01,Departamento,68.0,63.0,2,2,3,0.0,No,9 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4851167906301,-34.5804754500851,15763.9200628071,2021,COMUNA 12
71627,64660,2022-01-01,Departamento,42.0,38.0,1,1,2,0.0,No,6 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4914955280598,-34.5713806770418,10927.9263930655,2022,COMUNA 12
71661,63343,2021-06-01,Departamento,36.0,32.0,0,1,1,0.0,No,10 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4938042443132,-34.5785660179732,8670.15603454391,2021,COMUNA 12
71717,67620,2021-06-01,Departamento,31.0,28.0,0,1,1,0.0,No,5 años,0,No,0,Sí,No,No,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4933850762964,-34.5551269890164,7356.49602930999,2021,COMUNA 12
71734,63342,2021-07-01,Departamento,32.0,31.0,1,1,1,0.0,No,0 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4959841194768,-34.5785393140194,9693.02528188166,2021,COMUNA 12
71746,63019,2021-09-01,Departamento,45.0,40.0,1,1,2,0.0,No,13 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4829368541374,-34.5805019612447,9136.82128562129,2021,COMUNA 12
71748,64332,2022-01-01,Departamento,25.0,25.0,0,1,1,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4893479935254,-34.5732103001537,7355.33507225559,2022,COMUNA 12
71811,63022,2021-05-01,Departamento,38.0,38.0,2,1,3,0.0,No,45 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4763970276034,-34.5805812612213,9083.17073967399,2021,COMUNA 12
71815,64334,2022-05-01,Departamento,106.0,98.0,3,2,4,,0,45,,1,,0,1,1,,1,,0,,,,,,0,0,0,,0,,,,0.0,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.484988505362,-34.573263424994,27861.126956325,2022,COMUNA 12
71820,63348,2021-06-01,Departamento,110.0,60.0,2,2,3,0.0,No,10 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4829048255868,-34.5786989540366,15763.9200628071,2021,COMUNA 12
71848,67298,2021-05-01,Departamento,60.0,60.0,2,1,3,0.0,No,50 años,0,No,0,No,Sí,Sí,Sí,Sí,0,0,No,0,0,0,0,Sí,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4781620457228,-34.5571156834307,11658.9952777905,2021,COMUNA 12
71871,70922,2021-05-01,Departamento,45.0,39.0,1,1,1,0.0,No,9 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Saavedra,U,-58.4669172136776,-34.5374138259887,8947.60102714154,2021,COMUNA 12
71901,63023,2021-08-01,Departamento,30.0,30.0,0,1,1,0.0,No,6 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.474217079754,-34.5806076167122,6221.45396744455,2021,COMUNA 12
71914,64981,2022-04-01,Departamento,40.0,40.0,1,1,2,0.0,   0,45 años,   0,Sí,   0,   0,   0,Sí,   0,Sí,   0,   0,   0,   0,   0,Sí,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.5089003883767,-34.5693633360242,7453.61130934755,2022,COMUNA 12
71927,56749,2021-08-01,Departamento,60.0,60.0,3,1,4,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Pueyrredón,U,-58.5249812353426,-34.6142479757749,19908.6526958226,2021,COMUNA 12
71958,64336,2022-03-01,Departamento,75.0,63.0,2,1,3,0.0,No,28 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,   0,0.0,No,   0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.480629005804,-34.573316394209,11286.8971263045,2022,COMUNA 12
71967,64008,2021-08-01,Departamento,35.0,32.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,S,-58.478481177722,-34.5751458328849,8461.17739572459,2021,COMUNA 12
71969,65321,2021-08-01,Departamento,36.0,33.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4848923213227,-34.5678544002994,7465.74476093346,2021,COMUNA 12
71979,67628,2022-09-01,Departamento,55.0,50.0,1,1,2,,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,1.0,0.0,,Capital Federal,Capital Federal,Saavedra,U,-58.4759508612907,-34.5553390350861,13139.3471773142,2022,COMUNA 12
71993,63670,2022-09-01,Departamento,30.0,28.0,0,1,1,,,5.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4981316368176,-34.5767095758626,5912.70622979138,2022,COMUNA 12
72024,65315,2022-04-01,Departamento,0.0,37.0,1,1,2,0.0,No,0 años,   0,No,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4979699051626,-34.567694591012,9228.28066871601,2022,COMUNA 12
72051,62358,2022-03-01,Departamento,26.0,26.0,1,1,1,0.0,0,10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4895410029777,-34.5840283130879,7148.36817999286,2022,COMUNA 12
72080,63347,2022-12-01,Departamento,63.0,60.0,2,2,3,,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4850847150392,-34.5786724446518,14574.902949735,2022,COMUNA 12
72103,63016,2021-09-01,Departamento,0.0,55.0,2,1,3,0.0,No,15 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4894766550623,-34.5804223110159,14426.5599246652,2021,COMUNA 12
72117,63671,2022-09-01,Departamento,75.0,70.0,2,1,3,,,5.0,,,,,,,,1.0,,,,,,,,,1.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4959518115588,-34.5767363169393,22336.8902014341,2022,COMUNA 12
72166,67625,2021-03-01,Departamento,50.0,45.0,1,1,2,0.0,No,1 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4824887132538,-34.5552598094126,10496.5413891749,2021,COMUNA 12
72243,63348,2021-03-01,Departamento,60.0,58.0,2,2,3,0.0,Sí,3 años,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4829048255868,-34.5786989540366,16911.0944603374,2021,COMUNA 12
72270,65649,2022-07-01,Departamento,34.0,34.0,1,1,1,,,5,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4870398231124,-34.5660248550896,5972.30630814761,2022,COMUNA 12
72306,64992,2022-01-01,Departamento,43.0,40.0,1,1,2,0.0,No,10 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4849243798209,-34.5696574090906,9667.01180925021,2022,COMUNA 12
72341,64006,2022-10-01,Departamento,34.0,34.0,1,1,2,,0.0,40.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.482840777021,-34.5750929379416,6180.31381823726,2022,COMUNA 12
72348,63683,2022-10-01,Departamento,64.0,54.0,1,2,2,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,1,,0.0,,,,1.0,0.0,,Capital Federal,Capital Federal,Villa Urquiza,N,-58.4697936857851,-34.5770541747776,17922.910072888,2022,COMUNA 12
72398,68611,2021-09-01,Departamento,60.0,57.0,2,1,3,0.0,No,30 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Saavedra,U,-58.4845718929351,-34.5498242816127,10819.9199434989,2021,COMUNA 12
72449,63020,2022-10-01,Departamento,65.0,62.0,1,2,2,,,6.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Urquiza,U,-58.4807569147993,-34.5805284334873,12360.6276364745,2022,COMUNA 12
72470,63013,2022-09-01,Departamento,20.0,20.0,0,1,1,,,0.0,,,,,,,1.0,1.0,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Pueyrredón,N,-58.4960164302652,-34.5803423105395,6306.88664511081,2022,COMUNA 12
