,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
109743,56458,2021-09-01,Departamento,38.0,38.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4421408008953,-34.6170589703252,7213.2799623326,2021,COMUNA 6
109775,55142,2021-10-01,Departamento,300.0,0.0,3,3,4,0.0,No,10 años,0,No,0,No,Sí,No,Sí,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4422655890366,-34.6242710818097,41816.1157219186,2021,COMUNA 6
109788,56130,2021-01-01,Departamento,40.0,38.0,1,1,1,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4399910122526,-34.6188877680185,5856.47762455276,2021,COMUNA 6
109826,58107,2021-07-01,Departamento,46.0,40.0,0,1,1,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,N,-58.4332620663404,-34.6081466192061,9055.32625017892,2021,COMUNA 6
109834,58100,2021-12-01,Departamento,43.0,41.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4485269577866,-34.6079663087293,9825.67689310832,2021,COMUNA 6
109876,54155,2022-11-01,Departamento,50.0,50.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4423592092465,-34.6296801595579,9426.59876878776,2022,COMUNA 6
109893,55798,2022-04-01,Departamento,75.0,70.0,2,1,3,0.0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Caballito,U,-58.446565238421,-34.6206133688353,12245.2185796424,2022,COMUNA 6
109900,55799,2021-04-01,Departamento,32.0,32.0,1,1,2,0.0,0,23 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4443842153099,-34.6206392174985,6722.08862741728,2021,COMUNA 6
109903,56126,2021-06-01,Departamento,33.0,29.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.448714921693,-34.6187844582332,7619.22803035677,2021,COMUNA 6
110060,57772,2021-04-01,Departamento,36.0,27.0,0,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,S,-58.4463775405713,-34.6097952122918,6301.9580882037,2021,COMUNA 6
110103,56127,2022-12-01,Departamento,40.0,40.0,1,1,2,,,40.0,,0.0,,0.0,1.0,1.0,,1.0,,,,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.446533948498,-34.6188103441413,6726.87828449306,2022,COMUNA 6
110134,54813,2021-10-01,Departamento,80.0,70.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,S,-58.442296793001,-34.6260741082844,10918.652438501,2021,COMUNA 6
110142,55800,2021-05-01,Departamento,64.0,64.0,1,2,2,0.0,No,60 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4422031894232,-34.6206650271845,9489.87987727133,2021,COMUNA 6
110156,58102,2021-05-01,Departamento,31.0,26.0,0,1,1,0.0,No,45 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4441655740791,-34.6080180208039,5693.9279263628,2021,COMUNA 6
110164,54151,2022-10-01,Departamento,70.0,65.0,2,2,3,,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4510842391038,-34.6295766523297,19158.9728365355,2022,COMUNA 6
110168,58437,2021-02-01,Departamento,39.0,37.0,1,1,1,0.0,No,0,No,No,No,No,No,No,Sí,Sí,No,No,Sí,No,No,Sí,Sí,Sí,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4310504158019,-34.606369181355,8861.41349847763,2021,COMUNA 6
110200,55799,2022-05-01,Departamento,62.0,56.0,1,1,2,,0,,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4443842153099,-34.6206392174985,8442.76574434091,2022,COMUNA 6
110228,54815,2022-07-01,Departamento,90.0,90.0,3,2,4,,0,35,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4379344500442,-34.6261256210633,19409.9955014797,2022,COMUNA 6
110247,58103,2022-10-01,Departamento,36.0,32.0,0,1,1,,,12.0,,,,,,,,1.0,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4419848780624,-34.6080438184029,8034.40796370844,2022,COMUNA 6
110249,55794,2022-03-01,Departamento,52.0,32.0,0,1,1,0.0,0,6 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.455289303026,-34.6205095844137,7524.59808420301,2022,COMUNA 6
110256,57447,2021-01-01,Departamento,49.0,49.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4376856500897,-34.6117013660583,9180.42438443405,2021,COMUNA 6
110260,57774,2021-02-01,Departamento,60.0,52.0,2,1,3,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4420160570886,-34.6098468499043,9778.11144659601,2021,COMUNA 6
110285,54811,2022-12-01,Departamento,174.0,103.0,3,2,4,,0.0,7.0,,0.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,1.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4466591248694,-34.6260224395647,39939.1580946064,2022,COMUNA 6
110330,56462,2021-12-01,Departamento,61.0,58.0,2,1,3,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4334170467592,-34.6171618055311,10480.7220193155,2021,COMUNA 6
110363,55472,2022-01-01,Departamento,73.0,68.0,2,1,3,0.0,No,2 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4400533120447,-34.6224938272095,19964.480910408,2022,COMUNA 6
110368,55801,2022-05-01,Departamento,43.0,43.0,1,1,2,,0,30,,1,,,,1,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.440022160765,-34.6206907978932,7091.92322524636,2022,COMUNA 6
110392,54815,2022-07-01,Departamento,68.0,39.0,1,1,2,,0,20,,0,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4379344500442,-34.6261256210633,10451.5360392583,2022,COMUNA 6
110445,57119,2022-10-01,Departamento,30.0,30.0,1,1,2,,0.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4355358947519,-34.6135300857657,7416.37658188471,2022,COMUNA 6
110453,54480,2021-09-01,Departamento,74.0,67.0,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4510528409653,-34.6277736338971,18033.1999058315,2021,COMUNA 6
110470,58437,2021-02-01,Departamento,39.0,37.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4310504158019,-34.606369181355,8861.41349847763,2021,COMUNA 6
110478,54483,2021-10-01,Departamento,50.0,45.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4445092142135,-34.6278513176059,11615.587700533,2021,COMUNA 6
110496,53821,2021-08-01,Departamento,69.0,63.0,2,1,3,0.0,No,12 años,0,No,0,Sí,No,No,Sí,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4532969376941,-34.6313536941838,18664.3619023337,2021,COMUNA 6
110580,56133,2021-08-01,Departamento,47.0,42.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4334480511045,-34.6189648411215,7167.11497049612,2021,COMUNA 6
110582,55140,2021-11-01,Departamento,39.0,36.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4466278266064,-34.6242194165469,8272.56489985363,2021,COMUNA 6
110583,55803,2021-08-01,Departamento,67.0,60.0,1,1,2,0.0,No,2 años,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,Sí,No,No,Sí,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4356600951514,-34.6207422223779,17917.7874262403,2021,COMUNA 6
110614,55474,2021-10-01,Departamento,51.0,44.0,1,1,2,0.0,No,15 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4356911521478,-34.6225452551352,11615.587700533,2021,COMUNA 6
110634,56130,2022-10-01,Departamento,38.0,38.0,1,1,2,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4399910122526,-34.6188877680185,7416.37658188471,2022,COMUNA 6
110650,54483,2022-02-01,Departamento,53.0,50.0,1,1,2,0.0,No,25 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4445092142135,-34.6278513176059,9835.21403968856,2022,COMUNA 6
110720,55469,2022-05-01,Departamento,44.0,44.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4465965311237,-34.6224163929705,8949.33168900136,2022,COMUNA 6
110742,57443,2022-01-01,Departamento,55.0,50.0,1,2,2,0.0,No,12 años,0,No,0,No,No,No,No,No,0,0,Sí,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.446408816599,-34.611598239779,10507.6215317937,2022,COMUNA 6
110804,54808,2021-01-01,Departamento,80.0,80.0,3,2,4,0.0,Sí,38 años,No,Sí,No,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4532026018079,-34.6259446440992,12346.0879652734,2021,COMUNA 6
110819,54491,2021-12-01,Departamento,62.0,58.0,2,1,3,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4270594210145,-34.6280567586954,10262.3736439131,2021,COMUNA 6
110825,54156,2021-02-01,Departamento,51.0,41.0,1,2,2,0.0,No,1 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4401779448402,-34.6297059388894,9778.11144659601,2021,COMUNA 6
110829,55143,2021-09-01,Departamento,38.0,38.0,1,1,1,0.0,No,8 años,No,No,No,Sí,Sí,No,Sí,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4400844660918,-34.6242968559673,7213.2799623326,2021,COMUNA 6
110874,54490,2021-07-01,Departamento,40.0,35.0,1,1,2,0.0,No,40 años,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.429240654809,-34.6280312150187,8672.70683115727,2021,COMUNA 6
110897,56457,2022-02-01,Departamento,38.0,35.0,1,1,2,0.0,No,17 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4443217325125,-34.617033164093,6222.27827000705,2022,COMUNA 6
110927,55140,2022-12-01,Departamento,27.0,27.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4466278266064,-34.6242194165469,7287.45147486748,2022,COMUNA 6
110932,55472,2022-03-01,Departamento,43.0,40.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4400533120447,-34.6224938272095,11098.7821741994,2022,COMUNA 6
111022,55801,2022-04-01,Departamento,30.0,30.0,1,1,2,0.0,   0,0 años,   0,No,   0,No,   0,   0,   0,Sí,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,N,-58.440022160765,-34.6206907978932,7098.67743747385,2022,COMUNA 6
111079,55474,2022-08-01,Departamento,60.0,55.0,1,1,2,,0.0,2.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,1.0,0.0,1.0,1,,0.0,,,,1.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4356911521478,-34.6225452551352,13814.4468350377,2022,COMUNA 6
111107,56792,2021-06-01,Departamento,260.0,250.0,5,3,6,0.0,Sí,40 años,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4312051468678,-34.6153843790387,65998.2786629524,2021,COMUNA 6
111122,58096,2021-09-01,Departamento,80.0,38.0,1,1,2,0.0,No,6 años,No,No,No,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,Sí,No,Sí,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.457249691781,-34.607862417078,11661.4692724377,2021,COMUNA 6
111131,54808,2022-09-01,Departamento,37.0,37.0,1,1,2,,0.0,40.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4532026018079,-34.6259446440992,7226.6409475228,2022,COMUNA 6
111167,55803,2022-03-01,Departamento,52.0,49.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4356600951514,-34.6207422223779,13168.0466473553,2022,COMUNA 6
111183,55472,2021-05-01,Departamento,33.0,30.0,1,1,1,0.0,0,4 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4400533120447,-34.6224938272095,7591.90390181707,2021,COMUNA 6
111213,55803,2022-11-01,Departamento,94.0,85.0,3,1,4,,0.0,45.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4356600951514,-34.6207422223779,17674.8726914771,2022,COMUNA 6
111231,54810,2022-03-01,Departamento,55.0,55.0,2,1,3,0.0,0,62 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.448840286635,-34.6259965467275,15049.196168406,2022,COMUNA 6
111242,57773,2021-09-01,Departamento,39.0,37.0,1,1,2,0.0,No,41 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.444196800217,-34.6098210505789,7934.60795856586,2021,COMUNA 6
111248,55140,2021-12-01,Departamento,122.0,0.0,3,3,4,0.0,No,0 años,0,Sí,0,No,Sí,No,Sí,Sí,0,0,Sí,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4466278266064,-34.6242194165469,26201.8050482889,2021,COMUNA 6
111250,54486,2022-01-01,Departamento,40.0,37.0,1,1,2,0.0,No,6 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4379655624728,-34.6279286504261,8931.47830202465,2022,COMUNA 6
111259,58425,2022-11-01,Departamento,37.0,37.0,1,1,1,,0.0,5.0,,0.0,,0.0,0.0,1.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4572181857767,-34.6060593971579,8130.44143807945,2022,COMUNA 6
111265,57445,2021-09-01,Departamento,45.0,42.0,1,1,2,0.0,No,40 años,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4420472388847,-34.6116498808473,10098.5919472656,2021,COMUNA 6
111291,57772,2021-11-01,Departamento,45.0,42.0,1,1,2,0.0,No,17 años,No,No,No,No,No,No,No,Sí,Sí,No,No,No,No,Sí,No,Sí,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4463775405713,-34.6097952122918,10652.3438436471,2021,COMUNA 6
111342,56458,2022-04-01,Departamento,65.0,58.0,2,1,3,0.0,   0,40 años,   0,   0,   0,   0,Sí,Sí,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,   0,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4421408008953,-34.6170589703252,12422.6855155792,2022,COMUNA 6
111355,58766,2021-06-01,Departamento,61.0,40.0,1,1,2,0.0,No,15 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4310194778354,-34.604566140144,9721.08403873105,2021,COMUNA 6
111397,55149,2022-01-01,Departamento,48.0,45.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4269976704479,-34.6244506822698,12188.8409768807,2022,COMUNA 6
111447,56129,2021-11-01,Departamento,69.0,5.0,2,1,3,0.0,No,50 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4421719937736,-34.6188619990341,11332.280684731,2021,COMUNA 6
111454,55805,2022-07-01,Departamento,129.0,122.0,3,2,4,,0,35,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4312980185024,-34.6207934909513,22396.1486555535,2022,COMUNA 6
111466,56785,2021-04-01,Departamento,35.0,35.0,1,1,2,0.0,No,37 años,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4464713769905,-34.6152042930775,8262.56727120041,2021,COMUNA 6
111536,54488,2022-08-01,Departamento,35.0,29.0,0,1,1,,0.0,6.0,,0.0,,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4336031141521,-34.6279800106993,8372.39202123499,2022,COMUNA 6
111642,57116,2021-08-01,Departamento,63.0,55.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4420784234511,-34.6134529112317,12069.6206968424,2021,COMUNA 6
111662,56451,2022-11-01,Departamento,33.0,30.0,1,1,1,,,6.0,,,,,,,,,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4574072637922,-34.6168775082938,7069.94907659082,2022,COMUNA 6
111678,55800,2021-03-01,Departamento,23.0,22.0,0,1,1,0.0,No,40 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4422031894232,-34.6206650271845,4665.12950629996,2021,COMUNA 6
111697,55136,2022-11-01,Departamento,24.0,24.0,0,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4553522683496,-34.6241156182359,6245.12168432189,2022,COMUNA 6
111708,57122,2022-02-01,Departamento,45.0,45.0,1,1,2,0.0,No,45 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4289933412318,-34.6136069095929,5620.12230839346,2022,COMUNA 6
111712,56464,2022-02-01,Departamento,72.0,67.0,2,1,3,0.0,No,40 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4290551531493,-34.617212989298,10437.3700013021,2022,COMUNA 6
111725,54480,2022-07-01,Departamento,54.0,49.0,1,1,2,,0,10,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4510528409653,-34.6277736338971,8958.45946222141,2022,COMUNA 6
111828,54490,2021-11-01,Departamento,30.0,25.0,0,1,1,0.0,No,0 años,0,Sí,0,Sí,No,No,Sí,No,0,0,Sí,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.429240654809,-34.6280312150187,9519.11577517404,2021,COMUNA 6
111830,54487,2021-01-01,Departamento,47.0,47.0,1,1,2,0.0,No,8 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4357843396924,-34.6279543500568,8547.29166826619,2021,COMUNA 6
111837,56455,2021-10-01,Departamento,46.0,46.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4486835874174,-34.6169814347127,7666.28788235175,2021,COMUNA 6
111854,55144,2021-10-01,Departamento,72.0,72.0,2,1,4,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4379033403793,-34.6243225911421,15100.2640106928,2021,COMUNA 6
111885,55801,2021-07-01,Departamento,70.0,63.0,2,1,3,0.0,0,42 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.440022160765,-34.6206907978932,14029.3786974603,2021,COMUNA 6
111890,57118,2022-02-01,Departamento,59.0,59.0,2,1,3,0.0,Sí,0,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4377167404151,-34.6135043998882,11641.6819245293,2022,COMUNA 6
111908,54817,2022-07-01,Departamento,43.0,43.0,1,1,1,,0,10,,1,,0,1,1,1,,,1,,,,,,,1,0,,1,,,,1.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4335720960323,-34.6261769779003,11944.6126162952,2022,COMUNA 6
111930,56124,2022-10-01,Departamento,36.0,36.0,1,1,2,,0.0,50.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4530768597277,-34.6187325694944,7416.37658188471,2022,COMUNA 6
111948,56788,2021-05-01,Departamento,49.0,42.0,1,1,2,0.0,0,7 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,11658.9952777905,2021,COMUNA 6
