,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
2540,114.0,106.0,4,2,5,0,38,0,0,1,0,0,0,0,0,-58.4483390940414,-34.5971481391133,14433.7732044714,2
2541,32.0,37.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.4439158648155,-34.5935937624991,6414.55307116245,2
2542,62.0,53.0,1,2,2,0,0,0,1,0,0,1,0,0,1,-58.4417667024175,-34.5954225822573,14847.6895273637,0
2543,43.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4699524314085,-34.586069260993,8819.60334081244,0
2544,27.0,24.0,0,1,1,0,38,0,0,0,0,0,0,0,0,-58.4460961813168,-34.5935679397715,6207.79341946749,2
2545,40.0,40.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.4439158648155,-34.5935937624991,9065.8245477848,1
2546,38.0,38.0,0,1,1,0,0,0,0,0,0,1,0,0,1,-58.4764927068873,-34.5859902954155,7397.30876775179,0
2547,107.0,89.0,3,2,4,0,1,0,0,1,1,0,0,0,1,-58.4654339584824,-34.5771066063141,28098.959414453,2
2548,56.0,49.0,1,2,2,0,9,0,0,1,0,1,0,0,0,-58.4524488191155,-34.5826720623519,12777.1464705863,2
2549,55.0,55.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.4830009197753,-34.5841079739819,11541.2479397322,1
2550,50.0,43.0,1,1,3,0,40,0,0,0,0,0,0,0,0,-58.4418601896523,-34.6008316868129,18243.6979177186,2
2551,55.0,43.0,1,1,2,0,55,0,0,0,0,0,0,0,0,-58.4547859829704,-34.5916612333503,8105.05511456727,2
2552,45.0,40.0,1,1,2,0,1,0,0,0,0,0,0,0,1,-58.4439782754948,-34.597199830426,11819.8720420773,2
2553,35.0,31.0,1,1,1,0,30,0,0,0,0,0,0,0,0,-58.444009484993,-34.5990028635518,7098.67743747385,2
2554,33.0,30.0,0,1,1,0,10,0,0,1,0,0,0,0,0,-58.4440406972639,-34.6008058961192,7169.16402915522,2
2555,35.0,35.0,1,1,2,1,25,0,0,0,1,1,0,0,0,-58.448213907164,-34.5899360148642,8391.44902284692,2
2556,55.0,54.0,2,1,3,0,35,0,0,1,0,0,0,0,0,-58.4439158648155,-34.5935937624991,10917.4187701204,2
2557,35.0,35.0,1,1,2,0,45,0,0,0,0,0,0,0,0,-58.4330761806836,-34.5973283771971,7216.03909702836,2
2558,64.0,60.0,2,2,3,0,8,0,0,0,0,0,0,0,0,-58.4353186502219,-34.6009088252012,12043.7421241226,2
2559,38.0,38.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.4527312993071,-34.5988993182241,8670.15603454391,2
2560,80.0,76.0,2,2,3,0,0,0,0,1,0,1,0,0,1,-58.4353496768842,-34.6027118640993,22842.0532140532,0
2561,60.0,56.0,2,1,3,0,40,0,0,1,0,0,0,0,0,-58.4418601896523,-34.6008316868129,9166.97948118376,2
2562,100.0,90.0,3,1,4,0,40,0,0,1,0,0,0,0,0,-58.443947068769,-34.5953967967418,12603.9161764074,2
2563,36.0,32.0,1,1,1,0,30,0,0,0,1,1,0,0,0,-58.4375613164039,-34.6044892251553,7597.59259401439,2
2564,45.0,45.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.4397108001256,-34.6026604740166,9038.68841845617,1
2565,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.437437026892,-34.5972770753199,7914.15895209832,2
2566,44.0,44.0,1,1,2,0,40,0,0,0,0,0,0,0,0,-58.430957610147,-34.6009600560478,7355.33507225559,2
2567,80.0,76.0,2,1,3,0,60,0,0,0,0,0,0,0,0,-58.4329832750043,-34.5919192486585,17938.3420919815,2
2568,62.0,58.0,2,1,3,0,45,0,0,0,0,1,0,0,0,-58.4418913576011,-34.602634720548,11300.8052743211,2
2569,55.0,55.0,2,1,3,0,45,0,0,0,0,0,0,0,0,-58.4395863332978,-34.5954483288319,12465.5087532041,2
2570,18.0,18.0,1,1,1,0,61,0,0,0,0,0,0,0,0,-58.428715323469,-34.5973795232978,4748.49537125899,2
2571,45.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.476524605649,-34.5877933056947,8518.41292496862,0
2572,42.0,40.0,1,1,2,0,50,0,0,1,0,1,0,0,0,-58.4682165377878,-34.6113376966242,9693.02528188166,2
2573,60.0,60.0,1,1,2,1,6,0,0,0,0,0,0,0,0,-58.4266273973577,-34.6028141768422,17194.2176039748,2
2574,31.0,29.0,0,1,1,0,4,0,0,0,1,1,0,0,0,-58.4659089949545,-34.6041518756884,6724.87778034797,2
2575,40.0,40.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.4460961813168,-34.5935679397715,9954.32634791128,2
2576,43.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4700477126343,-34.5914783060117,7281.02623593045,0
