,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
90148,59386,2022-01-01,Departamento,45.0,40.0,1,1,2,0.0,No,40 años,0,No,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.513815453916,-34.5999600299998,7775.63993352734,2022,COMUNA 11
90163,57744,2022-11-01,Departamento,40.0,40.0,1,1,2,,0.0,34.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5074371272115,-34.6090559225327,5773.79174588251,2022,COMUNA 11
90198,58407,2021-07-01,Departamento,27.0,24.0,0,1,1,0,No,3 años,0,No,0,No,Sí,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4964690828199,-34.6055842030053,6376.9903170274,2021,COMUNA 11
90246,58737,2022-05-01,Departamento,33.0,30.0,0,1,1,,0,0,,0,0,0,0,0,0,1,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa del Parque,N,-58.4942561977318,-34.6038079433182,7598.48916990682,2022,COMUNA 11
90256,57087,2021-07-01,Departamento,29.0,29.0,0,1,1,0,No,6 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5053215652401,-34.6126888107437,6121.91070434631,2021,COMUNA 11
90281,57415,2022-11-01,Departamento,34.0,29.0,0,1,1,,,6.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5074697223791,-34.6108589005446,7069.94907659082,2022,COMUNA 11
90369,59057,2022-06-01,Departamento,130.0,120.0,4,3,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Devoto,S,-58.5138481758711,-34.6017630053941,18440.9888035169,2022,COMUNA 11
90386,58414,2022-02-01,Departamento,100.0,90.0,3,2,4,0.0,No,38 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4812049543888,-34.6057705004511,11039.5259629157,2022,COMUNA 11
90468,56771,2022-08-01,Departamento,42.0,38.0,1,1,2,,0.0,25.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4770034272818,-34.614838392738,8372.39202123499,2022,COMUNA 11
90536,58727,2022-05-01,Departamento,80.0,50.0,1,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Devoto,S,-58.5160614088086,-34.6035389006954,4905373.53894823,2022,COMUNA 11
90551,59723,2022-03-01,Departamento,50.0,35.0,1,1,2,0.0,No,3 años,   0,No,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,   0,0.0,   0,   0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4963396960682,-34.5983722449335,7524.59808420301,2022,COMUNA 11
90564,59396,2022-12-01,Departamento,63.0,55.0,2,1,3,,0.0,40.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4920111557622,-34.6002286471727,10090.3174267396,2022,COMUNA 11
90617,59059,2022-02-01,Departamento,40.0,40.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,S,-58.5094872451857,-34.6018170439963,11039.5259629157,2022,COMUNA 11
90619,61032,2021-09-01,Departamento,53.0,49.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,S,-58.5114717063048,-34.5909721725332,10819.9199434989,2021,COMUNA 11
90670,57408,2022-03-01,Departamento,74.0,66.0,2,1,3,0.0,No,20 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5227345976906,-34.6106692930729,15049.196168406,2022,COMUNA 11
90685,56749,2021-08-01,Departamento,60.0,60.0,3,1,4,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.5249812353426,-34.6142479757749,19908.6526958226,2021,COMUNA 11
90931,60049,2022-09-01,Departamento,37.0,37.0,1,1,2,,0.0,40.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5028483765349,-34.596488854873,9197.54302411993,2022,COMUNA 11
91041,60703,2022-01-01,Departamento,50.0,50.0,2,1,3,0.0,0,50 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5115043666627,-34.5927751525409,9456.85937861433,2022,COMUNA 11
91160,57409,2022-09-01,Departamento,36.0,33.0,0,1,1,,0.0,1.0,,0.0,,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.520553909959,-34.6106964967304,8277.78872170793,2022,COMUNA 11
91179,58083,2021-04-01,Departamento,52.0,45.0,1,1,2,0,0,2 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4855982665884,-34.6075204644107,8402.6107842716,2021,COMUNA 11
91190,58072,2022-11-01,Departamento,63.0,63.0,2,1,3,,0.0,40.0,,,,,,,,,,,,,,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5095851459201,-34.6072259776646,10369.2586456665,2022,COMUNA 11
91208,60703,2022-02-01,Departamento,39.0,35.0,1,1,1,0.0,No,3 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5115043666627,-34.5927751525409,7828.02750097661,2022,COMUNA 11
91211,58402,2022-02-01,Departamento,60.0,60.0,1,1,2,0.0,Sí,0,Sí,Sí,0,0,Sí,Sí,0,Sí,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5073719455625,-34.6054499648269,10035.9326935598,2022,COMUNA 11
91232,57742,2021-01-01,Departamento,38.0,35.0,0,1,1,0,No,0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.511798440482,-34.6090019473757,6331.32716167866,2021,COMUNA 11
91300,57096,2021-11-01,Departamento,44.0,35.0,1,1,1,0,0,4 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4856946387939,-34.6129294521593,9065.8245477848,2021,COMUNA 11
91486,55766,2021-05-01,Departamento,43.0,38.0,1,1,2,0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,N,-58.5163564874295,-34.6197656326404,11387.8558527256,2021,COMUNA 11
91533,59400,2022-07-01,Departamento,60.0,60.0,1,1,2,,0,,,0,0,0,0,1,0,,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4832893560493,-34.6003350035945,8211.92117370296,2022,COMUNA 11
91550,61033,2021-01-01,Departamento,43.0,38.0,1,1,1,0,0,7 años,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5092915219723,-34.5909991615206,10763.2561748537,2021,COMUNA 11
91597,59065,2021-12-01,Departamento,35.0,35.0,1,1,2,0.0,No,40 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.496404383697,-34.60197822509,6113.7545112674,2021,COMUNA 11
91644,59383,2022-01-01,Departamento,33.0,33.0,0,1,1,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5203566868716,-34.5998786854479,5463.96319653273,2022,COMUNA 11
91693,57087,2021-08-01,Departamento,48.0,40.0,1,1,2,0,No,6 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.5053215652401,-34.6126888107437,10700.9008240046,2021,COMUNA 11
91695,60700,2022-12-01,Departamento,100.0,100.0,2,1,3,,0.0,,,,,,,,,,,,,,,,,,0.0,0,,,,,,,,,Capital Federal,Capital Federal,Villa Devoto,S,-58.5180450434338,-34.5926939465621,15696.0493304838,2022,COMUNA 11
91747,59721,2022-03-01,Departamento,75.0,65.0,3,2,4,0.0,No,32 años,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5007004730897,-34.5983186808596,13168.0466473553,2022,COMUNA 11
91790,58072,2021-07-01,Departamento,30.0,0.0,0,0,1,0,No,35 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5095851459201,-34.6072259776646,7142.22915507069,2021,COMUNA 11
91828,58740,2022-11-01,Departamento,75.0,22.0,0,1,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,0.0,1.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,N,-58.4877145782616,-34.603887896589,7305.61404581052,2022,COMUNA 11
91832,59721,2022-02-01,Departamento,75.0,65.0,3,2,4,0.0,No,32 años,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5007004730897,-34.5983186808596,14050.3057709837,2022,COMUNA 11
91876,57087,2021-01-01,Departamento,48.0,40.0,1,1,2,0,No,6 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5053215652401,-34.6126888107437,10604.9729958117,2021,COMUNA 11
91892,59065,2022-01-01,Departamento,36.0,36.0,1,1,2,0.0,No,45 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.496404383697,-34.60197822509,7775.63993352734,2022,COMUNA 11
91942,59397,2021-07-01,Departamento,35.0,35.0,1,1,2,0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4898307101209,-34.6002552946959,7397.30876775179,2021,COMUNA 11
91949,59059,2022-05-01,Departamento,48.0,44.0,1,1,2,,,42,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5094872451857,-34.6018170439963,9624.75294854864,2022,COMUNA 11
92086,59724,2022-02-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,S,-58.4941593032458,-34.5983989685576,8028.7461548478,2022,COMUNA 11
92090,56440,2021-03-01,Departamento,36.0,6.0,1,1,1,0,No,0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4813971420008,-34.6165884955662,6560.33836823432,2021,COMUNA 11
92111,57087,2022-07-01,Departamento,60.0,60.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Devoto,S,-58.5053215652401,-34.6126888107437,13288.3815356284,2022,COMUNA 11
92119,60046,2022-10-01,Departamento,113.0,100.0,2,3,3,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,3,,0.0,,,,1.0,0.0,,Capital Federal,Capital Federal,Villa Devoto,N,-58.5093893705387,-34.5964081052815,45660.8090484862,2022,COMUNA 11
92152,59069,2022-11-01,Departamento,31.0,31.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa del Parque,S,-58.4876824185118,-34.6020849002115,6127.28919971205,2022,COMUNA 11
92155,57421,2022-10-01,Departamento,50.0,45.0,1,1,2,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa del Parque,N,-58.494385430555,-34.6110199018226,9270.47072735589,2022,COMUNA 11
92172,57087,2021-01-01,Departamento,48.0,40.0,1,1,2,0,No,6 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.5053215652401,-34.6126888107437,10604.9729958117,2021,COMUNA 11
92190,59078,2022-06-01,Departamento,22.0,20.0,0,1,1,,,37,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.4680578301306,-34.6023226407709,6093.5441263795,2022,COMUNA 11
92195,58070,2022-03-01,Departamento,44.0,44.0,1,1,1,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5139463591792,-34.6071719282118,7148.36817999286,2022,COMUNA 11
92337,58738,2022-05-01,Departamento,43.0,36.0,1,1,2,,0,9,,0,,0,0,1,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4920756607724,-34.6038346333586,10131.3188932091,2022,COMUNA 11
92412,55766,2022-08-01,Departamento,60.0,50.0,1,2,2,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5163564874295,-34.6197656326404,13395.827233976,2022,COMUNA 11
92558,57085,2021-05-01,Departamento,35.0,30.0,0,1,1,0,No,8 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5096830727486,-34.6126349062859,7863.04332688196,2021,COMUNA 11
92568,57751,2021-10-01,Departamento,33.0,33.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,S,-58.4921724397788,-34.6092436084364,8130.91139037307,2021,COMUNA 11
92610,57091,2022-08-01,Departamento,40.0,40.0,1,1,2,,0.0,50.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4965985155557,-34.6127961521124,8093.31228719382,2022,COMUNA 11
92617,60706,2021-05-01,Departamento,40.0,36.0,0,1,1,0,0,7 años,0,0,0,0,Sí,Sí,0,0,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5049636637779,-34.5928560081232,6236.20677649259,2021,COMUNA 11
92670,58738,2022-06-01,Departamento,84.0,80.0,3,1,4,,0,,,1,0,0,1,1,0,1,,0,0,,0,,0,,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4920756607724,-34.6038346333586,12828.5139502726,2022,COMUNA 11
92683,60050,2022-12-01,Departamento,45.0,45.0,1,1,2,,0.0,45.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5006680394242,-34.596515693526,7848.0246652419,2022,COMUNA 11
92854,56773,2022-11-01,Departamento,44.0,38.0,1,1,2,,,50.0,,1.0,,,1.0,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4726417395952,-34.6148911318285,8248.27392268929,2022,COMUNA 11
92901,57428,2022-01-01,Departamento,0.0,35.0,1,1,2,0.0,No,45 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.479120292879,-34.6112059639482,7355.33507225559,2022,COMUNA 11
92991,56443,2021-08-01,Departamento,30.0,30.0,0,1,1,0,No,12 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4748544818643,-34.6166677848586,6221.45396744455,2021,COMUNA 11
92998,59058,2021-05-01,Departamento,70.0,63.0,2,1,3,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,S,-58.5116677119798,-34.6017900441682,13556.9712532448,2021,COMUNA 11
93069,59716,2022-02-01,Departamento,0.0,45.0,1,1,2,0.0,No,30 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5116023651464,-34.5981840891996,7025.15288549183,2022,COMUNA 11
93121,59395,2021-12-01,Departamento,40.0,40.0,1,1,2,0.0,No,40 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4941915985386,-34.6002019607047,7642.19313908425,2021,COMUNA 11
93325,57087,2021-02-01,Departamento,48.0,40.0,1,1,2,0,No,6 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5053215652401,-34.6126888107437,12833.7712736573,2021,COMUNA 11
93332,61031,2022-06-01,Departamento,50.0,46.0,1,1,2,,0,4,,0,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.513651887736,-34.5909451446156,10423.1675845965,2022,COMUNA 11
93339,58731,2022-07-01,Departamento,64.0,61.0,2,1,3,,0,45,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5073393590804,-34.6036469851329,13437.6891933321,2022,COMUNA 11
93384,61358,2021-03-01,Departamento,40.0,38.0,1,1,2,0,No,8 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.517979443236,-34.5890879968567,8163.97663602493,2021,COMUNA 11
93583,58409,2022-08-01,Departamento,38.0,36.0,1,1,2,,0.0,25.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4921079175755,-34.6056376256113,11163.1893616466,2022,COMUNA 11
93590,58083,2021-03-01,Departamento,57.0,48.0,2,1,3,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,S,-58.4855982665884,-34.6075204644107,9913.40020088742,2021,COMUNA 11
93598,57752,2021-12-01,Departamento,40.0,38.0,1,1,1,0.0,No,3 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4899917586475,-34.609270264878,6550.45126207221,2021,COMUNA 11
93607,59391,2022-02-01,Departamento,35.0,35.0,1,1,2,0.0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5029133409117,-34.6000948253868,7025.15288549183,2022,COMUNA 11
93620,54783,2022-11-01,Departamento,46.0,40.0,1,1,2,,0.0,10.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5077305879849,-34.6252827044522,8837.43634573853,2022,COMUNA 11
93639,57746,2021-04-01,Departamento,35.0,30.0,0,1,1,0,No,4 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5030758023594,-34.6091097418629,6161.91457513251,2021,COMUNA 11
93642,59061,2021-02-01,Departamento,53.0,43.0,1,1,2,0,No,6 años,0,No,0,Sí,No,No,Sí,No,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5051263029059,-34.6018709268139,15278.2991353063,2021,COMUNA 11
93701,59724,2022-08-01,Departamento,46.0,43.0,1,1,2,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4941593032458,-34.5983989685576,8093.31228719382,2022,COMUNA 11
93846,58737,2021-01-01,Departamento,39.0,35.0,0,1,1,0,0,1 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4942561977318,-34.6038079433182,6964.45987784652,2021,COMUNA 11
93865,59386,2022-11-01,Departamento,39.0,37.0,1,1,2,,0.0,50.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.513815453916,-34.5999600299998,8248.27392268929,2022,COMUNA 11
93974,59396,2022-11-01,Departamento,113.0,98.0,3,2,4,,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4920111557622,-34.6002286471727,16496.5478453786,2022,COMUNA 11
93992,57087,2021-03-01,Departamento,40.0,37.0,0,1,1,0,No,6 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5053215652401,-34.6126888107437,8747.11782431243,2021,COMUNA 11
94213,59721,2022-01-01,Departamento,37.0,33.0,0,1,1,0.0,0,9 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5007004730897,-34.5983186808596,7355.33507225559,2022,COMUNA 11
94230,56093,2022-07-01,Departamento,35.0,36.0,1,1,2,,,40,,0,,0,,,,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5206854504291,-34.6179083596953,7465.38288518451,2022,COMUNA 11
94234,58738,2021-03-01,Departamento,90.0,81.0,2,2,4,0,No,50 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4920756607724,-34.6038346333586,20176.6851147473,2021,COMUNA 11
94328,61032,2021-12-01,Departamento,49.0,38.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,S,-58.5114717063048,-34.5909721725332,10262.3736439131,2021,COMUNA 11
94333,58740,2022-03-01,Departamento,67.0,49.0,1,1,2,0.0,No,0,0,Sí,0,0,0,Sí,0,Sí,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4877145782616,-34.603887896589,8841.40274893854,2022,COMUNA 11
94346,58727,2022-11-01,Departamento,80.0,50.0,1,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Devoto,S,-58.5160614088086,-34.6035389006954,5095998.80180065,2022,COMUNA 11
94398,59395,2022-08-01,Departamento,37.0,37.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa del Parque,S,-58.4941915985386,-34.6002019607047,7256.07308507032,2022,COMUNA 11
94405,57085,2021-04-01,Departamento,0.0,60.0,2,2,3,0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,N,-58.5096830727486,-34.6126349062859,16805.2215685432,2021,COMUNA 11
