,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
79548,59103,2022-05-01,Departamento,33.0,37.0,0,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Almagro,S,-58.41354389596,-34.6029664773807,5403.37007637818,2022,COMUNA 5
79560,54167,2021-02-01,Departamento,33.0,33.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Boedo,U,-58.4161838545768,-34.6299869381239,7028.01760224088,2021,COMUNA 5
79597,58440,2021-12-01,Departamento,27.0,25.0,0,1,1,0.0,No,10 años,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4245084111833,-34.6064457508758,5458.70938506018,2021,COMUNA 5
79622,59759,2021-04-01,Departamento,0.0,40.0,1,1,2,0.0,No,6 años,0,Sí,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4178437769427,-34.5993097606858,9242.87186269876,2021,COMUNA 5
79633,58771,2022-12-01,Departamento,61.0,61.0,2,1,3,,0.0,50.0,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Almagro,U,-58.4201163586438,-34.6046935526957,9305.5149602154,2022,COMUNA 5
79646,57781,2021-05-01,Departamento,35.0,25.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,S,-58.4267507778653,-34.6100263542456,4143023.97196285,2021,COMUNA 5
79650,58777,2022-02-01,Departamento,80.0,73.0,2,1,3,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4070325256554,-34.6048451622245,12043.1192322717,2022,COMUNA 5
79651,57786,2021-08-01,Departamento,30.0,28.0,0,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Almagro,U,-58.4158469246877,-34.6101534027503,6470.31212614233,2021,COMUNA 5
79668,56140,2022-05-01,Departamento,32.0,32.0,0,1,1,,0,10,,0,,0,0,0,0,1,,,0,,,,,0,0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Boedo,U,-58.4181810455496,-34.6191433142155,7091.92322524636,2022,COMUNA 5
79683,59424,2022-02-01,Departamento,38.0,35.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.430957610147,-34.6009600560478,7828.02750097661,2022,COMUNA 5
79729,58768,2021-06-01,Departamento,80.0,44.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Almagro,U,-58.4266582383744,-34.6046172220299,18391.240073275,2021,COMUNA 5
79747,56136,2021-02-01,Departamento,107.0,71.0,3,2,4,0.0,0,61 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4269050651666,-34.6190415634459,13750.4692217756,2021,COMUNA 5
79785,59096,2022-03-01,Departamento,32.0,32.0,0,1,1,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4288079713594,-34.6027886570847,4702.87380262688,2022,COMUNA 5
79802,59426,2022-02-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,S,-58.4265965590807,-34.6010111310965,6021.55961613585,2022,COMUNA 5
79813,58767,2022-01-01,Departamento,55.0,45.0,2,1,3,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,N,-58.428838859477,-34.6045917005644,11558.3836849731,2022,COMUNA 5
79815,58110,2021-10-01,Departamento,0.0,40.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.426719928628,-34.6082233107317,6272.4173582878,2021,COMUNA 5
79824,57456,2021-02-01,Departamento,38.0,38.0,1,1,2,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Almagro,U,-58.4180583642847,-34.6119311207393,7333.58358494701,2021,COMUNA 5
79886,53509,2021-05-01,Departamento,42.0,42.0,1,1,2,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,U,-58.4162451499381,-34.6335930282142,7320.76447675217,2021,COMUNA 5
79907,59101,2021-09-01,Departamento,40.0,40.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Almagro,U,-58.4179050739957,-34.6029158663464,6251.50930068825,2021,COMUNA 5
80058,60421,2022-06-01,Departamento,50.0,50.0,0,1,1,,1,10,,1,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Almagro,U,-58.4090608773211,-34.5958046919955,14432.0781940567,2022,COMUNA 5
80060,55483,2022-03-01,Departamento,68.0,62.0,2,1,3,0.0,No,40 años,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,U,-58.4160612965208,-34.6227747512501,10346.3223657791,2022,COMUNA 5
80067,58777,2021-05-01,Departamento,44.0,44.0,1,1,2,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Almagro,U,-58.4070325256554,-34.6048451622245,5965.06735142769,2021,COMUNA 5
80083,58441,2021-08-01,Departamento,45.0,43.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,S,-58.4223277374995,-34.606471196134,8710.03555442237,2021,COMUNA 5
80120,59098,2021-07-01,Departamento,38.0,34.0,0,1,1,0.0,No,0 años,0,Sí,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,N,-58.4244468206163,-34.6028396576472,7652.38838043289,2021,COMUNA 5
80125,58777,2022-12-01,Departamento,42.0,42.0,1,1,2,,,22.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Almagro,U,-58.4070325256554,-34.6048451622245,7848.0246652419,2022,COMUNA 5
80130,59100,2022-10-01,Departamento,66.0,66.0,2,1,3,,0.0,50.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Almagro,U,-58.4200856589311,-34.6028905023995,12978.6590182982,2022,COMUNA 5
80162,57780,2021-07-01,Departamento,50.0,50.0,2,1,3,0.0,0,41 años,0,0,0,0,Sí,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4289315402955,-34.6100008276556,10713.343732606,2021,COMUNA 5
80163,55812,2022-11-01,Departamento,73.0,76.0,2,2,3,,,25.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1,,,,,,1.0,,,Capital Federal,Capital Federal,Boedo,U,-58.4160306638108,-34.6209717031374,10015.761191837,2022,COMUNA 5
80183,57124,2021-07-01,Departamento,23.0,21.0,0,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Almagro,U,-58.4246316251514,-34.6136579306385,5356.67186630302,2021,COMUNA 5
80232,58768,2022-05-01,Departamento,42.0,40.0,1,1,0,,,45,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Almagro,U,-58.4266582383744,-34.6046172220299,7598.48916990682,2022,COMUNA 5
80388,57786,2021-01-01,Departamento,50.0,0.0,1,1,2,0.0,No,25 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4158469246877,-34.6101534027503,6331.32716167866,2021,COMUNA 5
80414,59100,2021-09-01,Departamento,66.0,60.0,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,N,-58.4200856589311,-34.6028905023995,8415.49328938803,2021,COMUNA 5
80473,57785,2022-08-01,Departamento,36.0,38.0,1,1,2,,1.0,50.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Almagro,U,-58.4180277007795,-34.610128070976,8372.39202123499,2022,COMUNA 5
80493,56798,2022-06-01,Departamento,50.0,45.0,1,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Almagro,S,-58.4181196994679,-34.6155372185928,9140.31618956926,2022,COMUNA 5
80501,55484,2022-03-01,Departamento,30.0,25.0,0,1,1,0.0,No,55 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,U,-58.4138801877882,-34.6228000559111,5455.33361104719,2022,COMUNA 5
80575,59758,2021-10-01,Departamento,85.0,75.0,2,1,3,0.0,0,41 años,0,No,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.420024267687,-34.599284400134,13938.7052406395,2021,COMUNA 5
80674,53177,2021-06-01,Departamento,41.0,39.0,1,1,2,0.0,0,10 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,U,-58.4228201019236,-34.6353198888778,7093.7640282632,2021,COMUNA 5
80676,58767,2022-03-01,Departamento,70.0,65.0,2,1,3,0.0,0,40 años,0,Sí,0,0,Sí,0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.428838859477,-34.6045917005644,11286.8971263045,2022,COMUNA 5
80685,55150,2022-12-01,Departamento,47.0,41.0,1,0,2,,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Boedo,U,-58.4248165282171,-34.624476183545,8408.59785561632,2022,COMUNA 5
80726,58440,2021-06-01,Departamento,23.0,23.0,0,1,1,0.0,No,0,No,No,Sí,Sí,No,No,Sí,Sí,No,No,No,No,No,Sí,No,Sí,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Almagro,U,-58.4245084111833,-34.6064457508758,5911.47002355267,2021,COMUNA 5
80729,59432,2022-01-01,Departamento,42.0,42.0,2,1,2,0.0,0,30 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4135133402681,-34.601163421442,12609.1458381524,2022,COMUNA 5
80774,58114,2021-01-01,Departamento,26.0,26.0,1,1,1,0.0,0,8 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4179970399982,-34.6083250206551,5381.62808742686,2021,COMUNA 5
80785,56794,2022-03-01,Departamento,67.0,63.0,2,1,3,0.0,No,60 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4268433420222,-34.6154354814398,9405.74760525377,2022,COMUNA 5
80802,59100,2021-02-01,Departamento,46.0,42.0,1,1,2,0.0,0,5 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4200856589311,-34.6028905023995,8555.84751577151,2021,COMUNA 5
80838,56465,2021-07-01,Departamento,34.0,29.0,0,1,1,0.0,0,19 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4268742022236,-34.6172385227219,6121.91070434631,2021,COMUNA 5
80864,55811,2021-03-01,Departamento,30.0,30.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Boedo,S,-58.4182117226781,-34.6209463611902,5394.05599165933,2021,COMUNA 5
80883,58438,2021-10-01,Departamento,33.0,30.0,0,1,1,0.0,0,5 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4288697503387,-34.6063947434861,9524.78191443703,2021,COMUNA 5
80955,54821,2021-03-01,Departamento,37.0,30.0,1,1,2,0.0,No,25 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,U,-58.4248473549777,-34.6262792237431,5831.41188287495,2021,COMUNA 5
81000,57788,2022-11-01,Departamento,35.0,35.0,1,1,2,,,48.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Almagro,U,-58.4114853643491,-34.6102039494078,6834.28410737113,2022,COMUNA 5
81015,59755,2022-05-01,Departamento,67.0,61.0,2,2,3,,0,0,,0,,0,1,0,1,0,,,0,,,,,0,1,1,,,,,,0.0,,,Capital Federal,Capital Federal,Almagro,N,-58.4265657235432,-34.599208084793,16915.081168787,2022,COMUNA 5
81046,55812,2021-05-01,Departamento,38.0,38.0,1,1,2,0.0,No,43 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Boedo,U,-58.4160306638108,-34.6209717031374,7320.76447675217,2021,COMUNA 5
81070,59429,2021-05-01,Departamento,38.0,35.0,0,1,1,0.0,0,8 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4200549619456,-34.6010874515456,1086035.41012618,2021,COMUNA 5
81116,59097,2022-10-01,Departamento,49.0,45.0,1,1,2,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Almagro,N,-58.4266273973577,-34.6028141768422,11742.5962546508,2022,COMUNA 5
81117,59092,2022-09-01,Departamento,45.0,45.0,1,1,2,,,0.0,,0.0,,0.0,,,,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Almagro,N,-58.4375302398852,-34.6026861885338,6569.67358865709,2022,COMUNA 5
81128,54166,2022-03-01,Departamento,48.0,40.0,1,1,2,0.0,No,0 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,N,-58.4183651492054,-34.6299615876973,8465.17284472839,2022,COMUNA 5
81133,57455,2022-08-01,Departamento,76.0,70.0,2,1,3,,0.0,50.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Almagro,U,-58.420239184771,-34.6119057483036,7674.69268613207,2022,COMUNA 5
81154,55810,2021-06-01,Departamento,28.0,25.0,0,1,1,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,U,-58.4203927788199,-34.620920980264,6831.03202721642,2021,COMUNA 5
81223,55809,2021-07-01,Departamento,50.0,46.0,1,1,2,0.0,No,0 años,0,Sí,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,N,-58.4225738322322,-34.6208955603587,10203.1845072438,2021,COMUNA 5
81309,54167,2021-07-01,Departamento,22.0,22.0,0,1,1,0.0,No,26 años,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,U,-58.4161838545768,-34.6299869381239,5101.59225362192,2021,COMUNA 5
81395,59426,2022-08-01,Departamento,25.0,25.0,0,1,1,,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Almagro,U,-58.4265965590807,-34.6010111310965,6279.29401592624,2022,COMUNA 5
81460,58771,2022-07-01,Departamento,89.0,60.0,2,2,3,,0,10,,1,,0,1,1,0,1,,0,0,,0,,0,0,0,0,,0,,,,1.0,,,Capital Federal,Capital Federal,Almagro,U,-58.4201163586438,-34.6046935526957,15677.3040588875,2022,COMUNA 5
81477,59427,2021-06-01,Departamento,38.0,35.0,0,1,1,0.0,No,10 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4244160294362,-34.6010366101962,8407.42403349713,2021,COMUNA 5
81499,54821,2021-02-01,Departamento,34.0,31.0,0,1,1,0.0,0,11 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,U,-58.4248473549777,-34.6262792237431,7639.14956765313,2021,COMUNA 5
81511,59101,2021-09-01,Departamento,33.0,33.0,1,1,2,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,N,-58.4179050739957,-34.6029158663464,7213.2799623326,2021,COMUNA 5
81512,58109,2021-06-01,Departamento,63.0,60.0,2,2,3,0.0,No,9 años,0,No,0,No,No,Sí,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4289006439448,-34.6081977858498,14450.2600575732,2021,COMUNA 5
81532,57780,2022-04-01,Departamento,20.0,20.0,1,1,1,0.0,Sí,30 años,   0,   0,   0,   0,   0,   0,   0,Sí,   0,   0,   0,   0,   0,Sí,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Almagro,U,-58.4289315402955,-34.6100008276556,4614.140334358,2022,COMUNA 5
81658,59100,2021-05-01,Departamento,37.0,32.0,0,1,1,0.0,0,4 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4200856589311,-34.6028905023995,7320.76447675217,2021,COMUNA 5
81668,52847,2021-03-01,Departamento,300.0,300.0,1,6,6,0.0,Sí,0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Boedo,U,-58.4250323730608,-34.6370974532131,2624.13534729373,2021,COMUNA 5
81685,59429,2021-05-01,Departamento,57.0,50.0,1,1,2,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,N,-58.4200549619456,-34.6010874515456,10303.298152466,2021,COMUNA 5
81698,57127,2022-07-01,Departamento,35.0,35.0,1,1,2,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Almagro,U,-58.418089030514,-34.6137341699449,8211.92117370296,2022,COMUNA 5
81752,58108,2022-08-01,Departamento,29.0,29.0,0,1,1,,0.0,50.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Almagro,U,-58.431081356517,-34.6081722220079,6279.29401592624,2022,COMUNA 5
81775,59098,2021-06-01,Departamento,72.0,69.0,3,1,4,0.0,No,60 años,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Almagro,U,-58.4244468206163,-34.6028396576472,11822.9400471053,2021,COMUNA 5
81874,54824,2021-10-01,Departamento,42.0,38.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,S,-58.4183037704165,-34.6263554987679,6969.35262031977,2021,COMUNA 5
81932,57787,2022-07-01,Departamento,47.0,47.0,1,1,2,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Almagro,U,-58.4136661458762,-34.6101786955609,6420.22928125868,2022,COMUNA 5
81936,56468,2021-10-01,Departamento,22.0,22.0,0,1,1,0,0,41 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4203313330134,-34.6173148891532,5807.79385026648,2021,COMUNA 5
81950,58770,2022-06-01,Departamento,52.0,45.0,0,2,1,,0,3,,1,,0,0,0,1,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Almagro,U,-58.4222969879537,-34.6046681480958,9621.38546270448,2022,COMUNA 5
81958,56136,2021-06-01,Departamento,45.0,42.0,1,1,2,0,No,60 años,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Almagro,U,-58.4269050651666,-34.6190415634459,8407.42403349713,2021,COMUNA 5
82017,55159,2021-01-01,Departamento,45.0,45.0,1,1,2,0,No,35 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Boedo,U,-58.4051861254151,-34.6247039407281,8547.29166826619,2021,COMUNA 5
82092,59753,2022-08-01,Departamento,71.0,65.0,2,2,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Almagro,S,-58.4309266804247,-34.5991570131627,25814.8753988079,2022,COMUNA 5
82106,54166,2021-09-01,Departamento,50.0,47.0,1,1,2,0,No,6 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Boedo,U,-58.4183651492054,-34.6299615876973,14426.5599246652,2021,COMUNA 5
82117,59760,2021-07-01,Departamento,25.0,25.0,0,1,1,0,0,40 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4156632834758,-34.5993350822898,6632.0699297085,2021,COMUNA 5
82188,56471,2021-07-01,Departamento,42.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,S,-58.4137884392416,-34.6173909048208,3938318.3156167,2021,COMUNA 5
82262,55808,2021-11-01,Departamento,40.0,40.0,1,0,2,0,0,38 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4247548829108,-34.6208701014746,8385.88770670094,2021,COMUNA 5
82267,57780,2021-07-01,Departamento,45.0,42.0,1,1,2,0,No,10 años,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.4289315402955,-34.6100008276556,6376.9903170274,2021,COMUNA 5
82401,59424,2021-11-01,Departamento,35.0,35.0,1,1,2,0,No,38 años,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Almagro,U,-58.430957610147,-34.6009600560478,6799.3684108386,2021,COMUNA 5
82408,56466,2022-10-01,Departamento,78.0,75.0,3,2,4,,0.0,25.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Almagro,U,-58.4246932485562,-34.6172640171725,17304.8786910643,2022,COMUNA 5
82426,54497,2022-05-01,Departamento,50.0,50.0,1,1,2,,0,100,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Boedo,U,-58.4139719607899,-34.6282092019828,7598.48916990682,2022,COMUNA 5
