,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
194353,43947,2021-10-01,Departamento,50.0,50.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.462972510268,-34.6853394147918,6504.72911229846,2021,COMUNA 8
194854,44602,2021-10-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694568797914,-34.681654652195,6504.72911229846,2021,COMUNA 8
195023,48551,2021-12-01,Departamento,28.0,28.0,1,1,1,0.0,0,40 años,0,0,0,0,No,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4668927451846,-34.660045033606,4366.96750804814,2021,COMUNA 8
195192,48219,2022-09-01,Departamento,40.0,40.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4734707568032,-34.6617690761634,7095.24747574966,2022,COMUNA 8
195796,46904,2021-02-01,Departamento,68.0,43.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4714162042723,-34.6690073979571,13750.4692217756,2021,COMUNA 8
195846,45597,2021-12-01,Departamento,40.0,35.0,0,1,1,0.0,0,6 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4519015704754,-34.6764549353493,5458.70938506018,2021,COMUNA 8
196233,43941,2022-01-01,Departamento,58.0,54.0,2,1,3,0.0,0,0 años,0,Sí,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4760686702136,-34.685181487516,11558.3836849731,2022,COMUNA 8
196545,48218,2022-02-01,Departamento,55.0,55.0,2,1,3,0.0,0,40 años,0,0,0,0,No,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4756528286756,-34.6617426802317,8028.7461548478,2022,COMUNA 8
197257,48545,2022-01-01,Departamento,40.0,40.0,1,1,2,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4799849015131,-34.6598867857059,7355.33507225559,2022,COMUNA 8
197851,48215,2021-11-01,Departamento,77.0,77.0,2,1,3,0.0,0,30 años,0,0,0,0,No,No,0,Sí,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.482199027237,-34.6616632582282,9519.11577517404,2021,COMUNA 8
198406,45914,2022-06-01,Departamento,45.0,43.0,0,1,1,,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4780590834354,-34.6743371408812,7216.03909702836,2022,COMUNA 8
200170,43618,2021-08-01,Departamento,50.0,50.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4630042342384,-34.6871424066046,6470.31212614233,2021,COMUNA 8
200739,45916,2021-12-01,Departamento,48.0,46.0,1,1,2,0.0,No,8 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4736942810805,-34.6743899965142,3861491.01899157,2021,COMUNA 8
200785,44602,2021-09-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4694568797914,-34.681654652195,6732.39463151043,2021,COMUNA 8
201018,43285,2021-04-01,Departamento,60.0,53.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.471767123983,-34.6888402552271,10643.3069934107,2021,COMUNA 8
201043,43942,2021-04-01,Departamento,150.0,90.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4738859839725,-34.6852079064016,12603.9161764074,2021,COMUNA 8
201347,52840,2022-01-01,Departamento,89.0,89.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4403026219302,-34.6369180416324,3147603.06251251,2022,COMUNA 8
201906,43611,2021-01-01,Departamento,50.0,48.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4782834086049,-34.6869580090474,6014.76080359472,2021,COMUNA 8
202029,46901,2021-10-01,Departamento,55.0,55.0,1,1,2,0.0,No,10 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4779629867684,-34.6689281889781,8130.91139037307,2021,COMUNA 8
202095,43610,2022-08-01,Departamento,45.0,40.0,1,1,2,,,10.0,,1.0,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4804661364438,-34.6869315102529,5860.67441486449,2022,COMUNA 8
202109,44931,2022-01-01,Departamento,90.0,45.0,1,1,2,0.0,0,12 años,0,Sí,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4694250224433,-34.6798516639696,8616.24965607084,2022,COMUNA 8
202438,43618,2021-11-01,Departamento,65.0,65.0,3,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4630042342384,-34.6871424066046,8385.88770670094,2021,COMUNA 8
202933,43290,2021-01-01,Departamento,55.0,55.0,2,1,3,0.0,0,0 años,0,Sí,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4608531632314,-34.688971585828,7914.15895209832,2021,COMUNA 8
203534,46897,2022-06-01,Departamento,45.0,45.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,8017.8212189204,2022,COMUNA 8
203608,43949,2022-05-01,Departamento,60.0,60.0,2,1,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4586071010319,-34.6853917446605,2532.82972330227,2022,COMUNA 8
204049,47232,2021-03-01,Departamento,59.0,59.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4735665359032,-34.667178045388,7289.26485359369,2021,COMUNA 8
204090,47231,2021-07-01,Departamento,67.0,0.0,2,1,3,0.0,No,0 años,0,Sí,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4757487494901,-34.6671516441604,9693.02528188166,2021,COMUNA 8
204273,47231,2021-02-01,Departamento,0.0,43.0,2,1,3,0.0,No,6 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4757487494901,-34.6671516441604,7028.01760224088,2021,COMUNA 8
204589,44273,2021-08-01,Departamento,50.0,45.0,2,1,3,0.0,No,0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4694887399695,-34.6834576398604,8710.03555442237,2021,COMUNA 8
204757,46569,2022-09-01,Departamento,88.0,88.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4845419147863,-34.6706516078006,2517630.31264517,2022,COMUNA 8
204838,43619,2021-11-01,Departamento,60.0,60.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4608214837371,-34.6871685928244,8159.01544739262,2021,COMUNA 8
204904,52840,2021-07-01,Departamento,89.0,89.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4403026219302,-34.6369180416324,2212538.37955994,2021,COMUNA 8
204990,42952,2022-04-01,Departamento,40.0,36.0,1,1,2,0.0,   0,0 años,   0,No,   0,No,   0,   0,   0,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4805303495617,-34.6905374640004,7098.67743747385,2022,COMUNA 8
205097,45586,2021-05-01,Departamento,26.0,26.0,0,1,1,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4759086743292,-34.67616657284,4880.50965116811,2021,COMUNA 8
205641,47225,2021-11-01,Departamento,20.0,20.0,0,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4888419712125,-34.666992416904,5870.12139469065,2021,COMUNA 8
206552,48216,2022-03-01,Departamento,42.0,30.0,1,1,2,0.0,No,35 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4800169638967,-34.661689771264,7148.36817999286,2022,COMUNA 8
206875,43942,2021-01-01,Departamento,150.0,90.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4738859839725,-34.6852079064016,14245.486113777,2021,COMUNA 8
206923,43947,2022-03-01,Departamento,57.0,45.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.462972510268,-34.6853394147918,5624.63706794175,2022,COMUNA 8
207158,47577,2021-08-01,Departamento,102.0,93.0,5,2,6,0.0,0,41 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Soldati,U,-58.438619562325,-34.6657921380138,7465.74476093346,2021,COMUNA 8
207247,45596,2021-01-01,Departamento,52.0,52.0,1,1,2,0.0,0,3 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Soldati,U,-58.4540840485244,-34.6764289158603,7914.15895209832,2021,COMUNA 8
207895,46897,2021-11-01,Departamento,70.0,60.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,12465.5087532041,2021,COMUNA 8
209511,43619,2021-06-01,Departamento,49.0,49.0,2,1,3,0.0,No,40 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4608214837371,-34.6871685928244,5228.36682083103,2021,COMUNA 8
210356,46899,2022-03-01,Departamento,30.0,30.0,1,1,2,0.0,0,30 años,0,0,0,0,No,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4823274942143,-34.6688751877662,5079.10370683704,2022,COMUNA 8
210482,43941,2021-07-01,Departamento,60.0,52.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4760686702136,-34.685181487516,10203.1845072438,2021,COMUNA 8
210754,43941,2022-08-01,Departamento,150.0,120.0,2,1,3,,0.0,15.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4760686702136,-34.685181487516,11860.8886967496,2022,COMUNA 8
212289,45256,2022-08-01,Departamento,60.0,60.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4781231621084,-34.6779431060157,6697.91361698799,2022,COMUNA 8
212635,43941,2022-11-01,Departamento,32.0,32.0,1,1,1,,,50.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4760686702136,-34.685181487516,5891.62423049235,2022,COMUNA 8
213027,44272,2022-08-01,Departamento,50.0,46.0,1,2,2,,,4.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4716713845994,-34.6834313008738,8372.39202123499,2022,COMUNA 8
213489,43619,2021-10-01,Departamento,60.0,60.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4608214837371,-34.6871685928244,9292.23784867236,2021,COMUNA 8
213726,47890,2021-05-01,Departamento,70.0,68.0,3,2,4,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4735026803339,-34.6635720664649,7754.587556856,2021,COMUNA 8
213731,44273,2021-11-01,Departamento,50.0,45.0,2,1,3,0.0,No,0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4694887399695,-34.6834576398604,8385.88770670094,2021,COMUNA 8
213945,47556,2021-08-01,Departamento,50.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4844454099779,-34.6652426684962,8958.89371312015,2021,COMUNA 8
215074,47232,2022-06-01,Departamento,68000.0,68000.0,3,2,4,,0,0,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,N,-58.4735665359032,-34.667178045388,8979.95976519085,2022,COMUNA 8
215542,48545,2021-09-01,Departamento,48.0,48.0,2,1,3,0.0,0,0 años,0,0,0,0,No,No,0,No,0,0,No,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4799849015131,-34.6598867857059,8415.49328938803,2021,COMUNA 8
215552,48545,2022-02-01,Departamento,40.0,40.0,1,1,2,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4799849015131,-34.6598867857059,7025.15288549183,2022,COMUNA 8
216038,43942,2022-07-01,Departamento,150.0,90.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4738859839725,-34.6852079064016,12691.1509048137,2022,COMUNA 8
216282,46242,2022-09-01,Departamento,77.0,74.0,3,1,4,,,39.0,,,,,1.0,,,,,,,,,,,,1.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4802093980199,-34.6725076728486,10511.4777418513,2022,COMUNA 8
216875,45913,2022-06-01,Departamento,68.0,57.0,2,0,3,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4802414803463,-34.6743106544852,9621.38546270448,2022,COMUNA 8
217160,46572,2021-08-01,Departamento,420.0,420.0,10,10,10,0.0,Sí,0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4779950161454,-34.670731173506,2239.72342828004,2021,COMUNA 8
217311,46576,2022-04-01,Departamento,65.0,65.0,1,1,2,0.0,Sí,0 años,   0,Sí,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4692657781433,-34.6708367144439,13310.0201952635,2022,COMUNA 8
218413,44274,2021-06-01,Departamento,50.0,50.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4673060925095,-34.6834839397803,5228.36682083103,2021,COMUNA 8
218533,47232,2022-07-01,Departamento,82.0,77.0,3,1,4,,,72.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4735665359032,-34.667178045388,9704.99775073986,2022,COMUNA 8
218715,45917,2021-07-01,Departamento,60.0,60.0,2,1,3,0.0,No,35 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4715118756449,-34.6744163657508,8672.70683115727,2021,COMUNA 8
219000,44273,2021-06-01,Departamento,17.0,17.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4694887399695,-34.6834576398604,3940.98001570178,2021,COMUNA 8
219473,50185,2021-09-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4907335039035,-34.6507389473331,6011.06663527717,2021,COMUNA 8
219481,44271,2021-06-01,Departamento,35.0,32.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4738540263948,-34.6834049228207,6042.83602407606,2021,COMUNA 8
219673,50840,2021-10-01,Departamento,35.0,35.0,1,1,2,0.0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.497213949514,-34.6470527879154,7666.28788235175,2021,COMUNA 8
219886,45586,2021-07-01,Departamento,85.0,70.0,2,2,3,0.0,Sí,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4759086743292,-34.67616657284,11478.5825706493,2021,COMUNA 8
220304,46242,2021-08-01,Departamento,150.0,120.0,2,1,3,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,N,-58.4802093980199,-34.6725076728486,11945.1916174935,2021,COMUNA 8
220719,46897,2022-12-01,Departamento,50.0,50.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4866919902466,-34.6688220303749,7623.79538909213,2022,COMUNA 8
221153,44602,2021-07-01,Departamento,42.0,38.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4694568797914,-34.681654652195,8417.62721847617,2021,COMUNA 8
221649,46242,2022-03-01,Departamento,43.0,41.0,1,1,2,0.0,No,40 años,0,Sí,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4802093980199,-34.6725076728486,7524.59808420301,2022,COMUNA 8
221735,47560,2022-10-01,Departamento,69.0,69.0,3,1,4,,0.0,30.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.475716773045,-34.6653486567442,9023.2581746264,2022,COMUNA 8
221762,48557,2022-10-01,Departamento,80.0,60.0,1,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,S,-58.4538004872345,-34.6602018763208,11124.5648728271,2022,COMUNA 8
221970,43941,2022-01-01,Departamento,150.0,120.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4760686702136,-34.685181487516,11558.3836849731,2022,COMUNA 8
222001,43941,2021-05-01,Departamento,150.0,120.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4760686702136,-34.685181487516,13014.692403115,2021,COMUNA 8
222091,47890,2021-09-01,Departamento,52.0,52.0,2,1,3,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4735026803339,-34.6635720664649,8415.49328938803,2021,COMUNA 8
222274,43941,2022-01-01,Departamento,38.0,35.0,1,1,1,0.0,0,10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4760686702136,-34.685181487516,6304.57291907622,2022,COMUNA 8
222559,43610,2022-11-01,Departamento,20.0,20.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4804661364438,-34.6869315102529,5302.46180744312,2022,COMUNA 8
222643,44274,2021-11-01,Departamento,50.0,50.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4673060925095,-34.6834839397803,6096.76700838527,2021,COMUNA 8
222763,53482,2022-08-01,Departamento,32.0,32.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4751416824908,-34.6328947874992,6976.99335102915,2022,COMUNA 8
222794,47575,2022-10-01,Departamento,59.0,55.0,2,1,3,,0.0,50.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0,,1.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Soldati,U,-58.4429839819907,-34.6657405493746,4944.25105458981,2022,COMUNA 8
222899,44269,2021-12-01,Departamento,71.0,55.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4782193014656,-34.6833520495155,13100.9025241444,2021,COMUNA 8
224666,44273,2021-10-01,Departamento,50.0,45.0,2,1,3,0.0,No,0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4694887399695,-34.6834576398604,8595.53489839439,2021,COMUNA 8
224928,45915,2021-06-01,Departamento,85.0,75.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Villa Lugano,U,-58.4758766836787,-34.6743635882243,9983.81603977784,2021,COMUNA 8
225015,46242,2022-09-01,Departamento,77.0,74.0,3,1,4,,,39.0,,,,,1.0,,,,,,,,,,,,1.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Lugano,U,-58.4802093980199,-34.6725076728486,10511.4777418513,2022,COMUNA 8
225659,47231,2021-07-01,Departamento,70.0,70.0,3,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Villa Lugano,S,-58.4757487494901,-34.6671516441604,7652.38838043289,2021,COMUNA 8
