,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,precio_pesos_constantes,year,COMUNA
79888,52145,2021-08-01,Departamento,40.0,42.0,1,1,2,0.0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.5210803523955,-34.6395438947058,7216.88660223568,2021,COMUNA 9
80254,50174,2022-01-01,Departamento,50.0,45.0,1,1,2,0.0,0,20 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.5147327683161,-34.650443128978,8406.09722543496,2022,COMUNA 9
80287,50176,2022-12-01,Departamento,79.0,79.0,2,1,3,,,7.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Mataderos,U,-58.5103692917562,-34.6504972652857,13453.7565689861,2022,COMUNA 9
80328,52144,2021-06-01,Departamento,35.0,30.0,1,1,2,0.0,Sí,0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.5232617944085,-34.6395166619115,6568.30002616963,2021,COMUNA 9
81259,51487,2022-10-01,Departamento,36.0,32.0,0,1,1,,0.0,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Liniers,N,-58.5211462103256,-34.6431498093482,6921.95147642573,2022,COMUNA 9
81342,52825,2021-11-01,Departamento,76.0,72.0,2,1,3,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Parque Avellaneda,N,-58.4730241250037,-34.6365271531551,12918.7999805933,2021,COMUNA 9
81508,48540,2022-01-01,Departamento,15.0,15.0,1,2,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.490894953506,-34.6597538390761,2731.98159826636,2022,COMUNA 9
81529,49842,2022-10-01,Departamento,55.0,45.0,1,1,2,,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Mataderos,U,-58.5213109063488,-34.6521645861282,8899.65189826165,2022,COMUNA 9
81582,49514,2021-05-01,Departamento,46.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.5191620318497,-34.653994748149,8134.18275194686,2021,COMUNA 9
81656,52799,2022-05-01,Departamento,80.0,80.0,2,1,4,,0,30,,,,,1,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Liniers,U,-58.529739879254,-34.6358288272459,10131.3188932091,2022,COMUNA 9
81661,52818,2022-07-01,Departamento,40.0,37.0,1,1,1,,,9.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Parque Avellaneda,U,-58.4882939425522,-34.6363417356124,6330.64468663646,2022,COMUNA 9
81999,50827,2022-10-01,Departamento,55.0,55.0,1,1,2,,0.0,30.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Liniers,U,-58.5255753385287,-34.6467012025711,7416.37658188471,2022,COMUNA 9
82074,48540,2022-10-01,Departamento,15.0,15.0,1,2,1,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Mataderos,U,-58.490894953506,-34.6597538390761,2224.91297456541,2022,COMUNA 9
82119,48868,2022-11-01,Departamento,29.0,25.0,0,1,1,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Mataderos,U,-58.4930446124335,-34.6579241572145,5891.62423049235,2022,COMUNA 9
82134,49850,2022-01-01,Departamento,54.0,49.0,1,1,2,0.0,0,8 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.5038566225578,-34.6523811458395,10087.316670522,2022,COMUNA 9
82154,53790,2022-03-01,Departamento,70.0,70.0,2,0,3,0.0,   0,50 años,   0,   0,   0,   0,   0,Sí,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,   0,0.0,   0,   0,Capital Federal,Capital Federal,Liniers,U,-58.5209157587502,-34.630529098275,11286.8971263045,2022,COMUNA 9
82836,50842,2021-01-01,Departamento,35.0,35.0,1,1,2,0,No,30 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Parque Avellaneda,U,-58.4928506154696,-34.6471062927928,6964.45987784652,2021,COMUNA 9
82917,52145,2022-08-01,Departamento,40.0,42.0,1,1,2,,0.0,35.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Liniers,U,-58.5210803523955,-34.6395438947058,4046.65614359691,2022,COMUNA 9
82922,49841,2022-05-01,Departamento,47.0,35.0,0,1,1,,0,6,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Liniers,U,-58.5234926786969,-34.6521373405803,6754.21259547273,2022,COMUNA 9
83281,50830,2021-10-01,Departamento,64.0,64.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,S,-58.5190304462805,-34.646782922816,9292.47016042637,2021,COMUNA 9
83598,52144,2022-06-01,Departamento,38.0,38.0,0,1,1,,0,43,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Liniers,U,-58.5232617944085,-34.6395166619115,5612.47485324428,2022,COMUNA 9
83611,51492,2022-07-01,Departamento,33.0,33.0,0,1,1,,0,6,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Liniers,U,-58.5102384846616,-34.6432854064555,6718.84459666606,2022,COMUNA 9
83736,52144,2022-03-01,Departamento,38.0,38.0,0,1,1,0.0,No,43 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.5232617944085,-34.6395166619115,5267.21865894211,2022,COMUNA 9
83894,49846,2021-02-01,Departamento,38.0,35.0,1,1,2,0,No,30 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.512583787732,-34.6522731781356,7639.14956765313,2021,COMUNA 9
83914,48540,2022-05-01,Departamento,15.0,15.0,1,2,1,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Mataderos,U,-58.490894953506,-34.6597538390761,2532.82972330227,2022,COMUNA 9
84062,49525,2021-01-01,Departamento,15.0,15.0,1,1,1,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.495161792568,-34.6542914645641,3165.66358083933,2021,COMUNA 9
84067,49849,2021-08-01,Departamento,22.0,22.0,1,1,2,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.5060384182014,-34.6523542124426,6968.0284435379,2021,COMUNA 9
84193,47872,2022-06-01,Departamento,47.0,45.0,1,1,2,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Mataderos,N,-58.5127803862942,-34.6630909353227,8017.8212189204,2022,COMUNA 9
84353,51163,2022-07-01,Departamento,32.0,32.0,1,1,2,,0,25,,0,,0,,1,,1,,0,,,0,,,,0,0,,0,,,,0.0,,,Capital Federal,Capital Federal,Liniers,U,-58.5102711820781,-34.6450883720047,6270.92162355499,2022,COMUNA 9
84437,49197,2021-06-01,Departamento,27.0,23.0,0,1,1,0,0,41 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.4930122724255,-34.6561211812123,5254.6400209357,2021,COMUNA 9
84653,52148,2022-09-01,Departamento,47.0,40.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Liniers,N,-58.5145360088242,-34.6396253590881,8146.39524993479,2022,COMUNA 9
84726,51486,2022-05-01,Departamento,54.0,45.0,1,1,2,,0,60,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Liniers,U,-58.5233277466992,-34.6431225729104,7598.48916990682,2022,COMUNA 9
84739,52166,2021-07-01,Departamento,42.0,42.0,1,1,2,0,No,0,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Parque Avellaneda,U,-58.4752694009362,-34.6401067741194,8927.78644383837,2021,COMUNA 9
84756,48540,2021-12-01,Departamento,15.0,15.0,1,2,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.490894953506,-34.6597538390761,2838.52888023129,2021,COMUNA 9
84803,52143,2021-04-01,Departamento,55.0,55.0,2,1,3,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,S,-58.5254432334926,-34.6394893901173,8402.6107842716,2021,COMUNA 9
85080,50510,2022-01-01,Departamento,38.0,32.0,0,1,1,0.0,0,0 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,N,-58.49942807946,-34.6488289503909,5674.1156271686,2022,COMUNA 9
85226,50839,2021-08-01,Departamento,92.0,72.0,2,1,3,0,0,10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.4993956122187,-34.6470259769581,10949.7589827024,2021,COMUNA 9
85256,52149,2022-01-01,Departamento,47.0,47.0,1,1,2,0.0,No,30 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.512354555137,-34.6396524358813,5884.26805780447,2022,COMUNA 9
85320,51172,2021-10-01,Departamento,37.0,33.0,1,1,1,0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Parque Avellaneda,N,-58.4906366685564,-34.6453300055616,6737.04086630912,2021,COMUNA 9
85520,51491,2021-10-01,Departamento,42.0,39.0,1,1,2,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.51242003562,-34.6432583650455,9292.47016042637,2021,COMUNA 9
85532,51500,2022-05-01,Departamento,40.0,40.0,1,1,2,,0,40,,,,,1,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Mataderos,U,-58.4927859727886,-34.6435003335013,6247.64665081227,2022,COMUNA 9
85600,49842,2021-05-01,Departamento,55.0,45.0,1,1,2,0,0,0 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,N,-58.5213109063488,-34.6521645861282,9489.87987727133,2021,COMUNA 9
85828,49516,2021-11-01,Departamento,41.0,38.0,1,1,2,0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.5147983781209,-34.6540490477843,8839.17893409018,2021,COMUNA 9
85977,50829,2021-01-01,Departamento,34.0,30.0,0,1,1,0,No,2 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.5212120799571,-34.6467557217447,5698.19444551079,2021,COMUNA 9
86036,48200,2021-08-01,Departamento,58.0,50.0,2,1,3,0,0,30 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.5149296327041,-34.6612608786611,7465.74476093346,2021,COMUNA 9
86041,52147,2022-02-01,Departamento,77.0,34.0,0,1,1,0.0,No,5 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.5167174595992,-34.6395982432943,7025.15288549183,2022,COMUNA 9
86066,52799,2022-07-01,Departamento,80.0,80.0,2,1,4,,0,30,,,,,1,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Liniers,U,-58.529739879254,-34.6358288272459,8958.45946222141,2022,COMUNA 9
86235,46562,2021-04-01,Departamento,70.0,65.0,3,1,4,0,No,10 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.4998179113945,-34.670464587842,9803.04591498353,2021,COMUNA 9
86352,48534,2021-01-01,Departamento,34.0,30.0,0,1,1,0,No,0 años,0,No,0,No,Sí,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,N,-58.5039869211764,-34.6595930150961,5698.19444551079,2021,COMUNA 9
86609,52800,2022-05-01,Departamento,100.0,55.0,1,1,2,,0,15,,1,,,1,1,,,,1,,,,,,1,1,0,,1,,,,1.0,,,Capital Federal,Capital Federal,Liniers,U,-58.5275585403828,-34.6358561733805,11651.0167271905,2022,COMUNA 9
86789,50175,2021-06-01,Departamento,62.0,54.0,2,1,3,0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.512551031491,-34.65047021664,11034.744043965,2021,COMUNA 9
86811,52471,2021-03-01,Departamento,36.0,33.0,1,1,2,0,No,40 años,No,No,No,No,Sí,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.5275916035445,-34.6376591266327,6414.55307116245,2021,COMUNA 9
86863,52144,2022-01-01,Departamento,44.0,41.0,1,1,2,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.5232617944085,-34.6395166619115,6935.03021098384,2022,COMUNA 9
86963,48540,2021-11-01,Departamento,15.0,15.0,1,2,2,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.490894953506,-34.6597538390761,2946.39297803006,2021,COMUNA 9
86998,51817,2022-03-01,Departamento,33.0,30.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.5189317877818,-34.6413740479212,6207.79341946749,2022,COMUNA 9
87079,52144,2022-08-01,Departamento,80.0,75.0,2,2,3,,0.0,35.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Liniers,U,-58.5232617944085,-34.6395166619115,9767.79069144082,2022,COMUNA 9
87442,50510,2022-01-01,Departamento,40.0,40.0,1,1,2,0.0,No,20 años,0,Sí,0,0,0,Sí,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.49942807946,-34.6488289503909,6304.57291907622,2022,COMUNA 9
87450,51820,2022-03-01,Departamento,48.0,45.0,1,1,2,0.0,No,45 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.5123872939243,-34.641455400744,6960.25322788779,2022,COMUNA 9
87639,51489,2022-06-01,Departamento,55.0,52.0,2,1,3,,,18,,,,,1,1,,1,,,,,,,,,,1,,,,,,0.0,,,Capital Federal,Capital Federal,Liniers,U,-58.5167831288067,-34.643204165208,11224.9497064886,2022,COMUNA 9
87702,51485,2021-02-01,Departamento,45.0,45.0,1,1,2,0,0,15 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.5255092801432,-34.6430952974674,7028.01760224088,2021,COMUNA 9
87810,49851,2021-10-01,Departamento,72.0,67.0,2,2,3,0,0,15 años,0,0,0,0,Sí,Sí,0,Sí,0,0,0,0,0,0,0,0,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.501674824021,-34.6524080402168,15100.2640106928,2021,COMUNA 9
87853,50502,2022-10-01,Departamento,38.0,30.0,0,1,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Liniers,N,-58.5168816544959,-34.6486130438688,6798.34520006099,2022,COMUNA 9
88121,50509,2022-05-01,Departamento,50.0,45.0,1,1,2,,0,2,,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,,0,,,,0.0,0,,Capital Federal,Capital Federal,Mataderos,U,-58.5016097864782,-34.6488020986256,9793.60826343546,2022,COMUNA 9
88287,48216,2021-06-01,Departamento,42.0,30.0,1,1,2,0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.4800169638967,-34.661689771264,8407.42403349713,2021,COMUNA 9
88579,51498,2021-08-01,Departamento,51.0,48.0,1,1,2,0,0,0 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,N,-58.497149118066,-34.6434468357812,9954.32634791128,2021,COMUNA 9
88611,48858,2022-01-01,Departamento,40.0,32.0,1,1,1,0.0,No,10 años,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.5148639995829,-34.6576549643454,6724.87778034797,2022,COMUNA 9
89106,52142,2021-03-01,Departamento,38.0,36.0,1,1,2,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.5276246696434,-34.6394620793234,7872.40604188118,2021,COMUNA 9
89125,51498,2021-12-01,Departamento,60.0,60.0,2,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.497149118066,-34.6434468357812,10917.4187701204,2021,COMUNA 9
89384,51819,2022-02-01,Departamento,52.0,40.0,1,1,2,0.0,0,15 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.5145687947907,-34.6414283221395,8028.7461548478,2022,COMUNA 9
89551,51500,2022-01-01,Departamento,64.0,53.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Parque Avellaneda,U,-58.4927859727886,-34.6435003335013,9456.85937861433,2022,COMUNA 9
89629,52146,2021-08-01,Departamento,32.0,30.0,1,1,1,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.5188989074577,-34.6395710885002,6221.45396744455,2021,COMUNA 9
89739,51817,2022-03-01,Departamento,33.0,30.0,1,1,1,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Liniers,N,-58.5189317877818,-34.6413740479212,6019.67846736241,2022,COMUNA 9
89843,49845,2022-05-01,Departamento,50.0,50.0,1,1,2,,0,15,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Mataderos,U,-58.5147655717615,-34.6522460886618,8442.76574434091,2022,COMUNA 9
89893,49850,2021-11-01,Departamento,50.0,42.0,1,1,2,0,No,4 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.5038566225578,-34.6523811458395,8612.53332039556,2021,COMUNA 9
90352,51513,2022-06-01,Departamento,35.0,33.0,1,1,2,,0,2,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Parque Avellaneda,U,-58.4644252500726,-34.6438442653961,5612.47485324428,2022,COMUNA 9
90464,51835,2022-10-01,Departamento,44.0,44.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Parque Avellaneda,S,-58.4796644342745,-34.6418568993186,7169.16402915522,2022,COMUNA 9
90557,49526,2021-01-01,Departamento,46.0,40.0,1,1,2,0,No,8 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Mataderos,U,-58.49297993529,-34.6543182046495,5381.62808742686,2021,COMUNA 9
90587,50831,2022-07-01,Departamento,43.0,40.0,1,1,2,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Liniers,U,-58.5168488096821,-34.6468100848765,7465.38288518451,2022,COMUNA 9
90753,49195,2022-08-01,Departamento,70.0,55.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Mataderos,S,-58.4973760785345,-34.6560676584392,11860.8886967496,2022,COMUNA 9
91142,52472,2022-02-01,Departamento,60.0,60.0,2,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,S,-58.5254102145672,-34.6376864355998,10035.7319749059,2022,COMUNA 9
91213,51159,2022-09-01,Departamento,147.0,108.0,3,2,4,,0.0,0.0,,1.0,,1.0,1.0,0.0,1.0,0.0,,,0.0,,,,,0.0,1.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Liniers,N,-58.5189975571929,-34.6449799650791,26278.6943546284,2022,COMUNA 9
91377,50168,2021-12-01,Departamento,50.0,50.0,1,1,2,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.5278231279307,-34.6502797836715,7642.19313908425,2021,COMUNA 9
91428,50503,2021-07-01,Departamento,35.0,30.0,0,1,1,0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.5146999677845,-34.6486401687328,6376.9903170274,2021,COMUNA 9
91566,52145,2021-09-01,Departamento,61.0,58.0,2,1,3,0,No,10 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Liniers,U,-58.5210803523955,-34.6395438947058,9617.70661644347,2021,COMUNA 9
91732,51820,2021-09-01,Departamento,68.0,49.0,1,1,2,0,0,5 años,0,0,0,0,0,Sí,Sí,Sí,0,0,0,0,0,0,Sí,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Liniers,U,-58.5123872939243,-34.641455400744,10819.9199434989,2021,COMUNA 9
91923,50507,2021-12-01,Departamento,30.0,30.0,1,1,2,0.0,0,99 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.5059731918452,-34.6487482780512,5895.40613586499,2021,COMUNA 9
92040,48540,2022-04-01,Departamento,85.0,70.0,2,1,3,0.0,No,10 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Capital Federal,Capital Federal,Mataderos,U,-58.490894953506,-34.6597538390761,12422.6855155792,2022,COMUNA 9
92791,50179,2021-05-01,Departamento,70.0,55.0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Mataderos,U,-58.5038240551365,-34.650578177123,12201.2741279203,2021,COMUNA 9
