,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
813,244.0,144.0,3,3,4,0,5,0,0,1,0,0,0,0,1,-58.5241687183498,-34.4501489831058,87644.9904756282,2
814,103.0,103.0,2,2,3,0,0,0,0,1,0,1,0,0,1,-58.5415475261038,-34.448127636863,31522.8645953811,0
815,65.0,52.0,1,2,2,0,0,0,0,0,0,0,0,0,1,-58.5349852206722,-34.4464067997776,20930.9800530875,0
816,67.0,67.0,2,2,3,0,8,0,0,0,1,1,0,0,1,-58.5438235066915,-34.4535091543757,12662.6543233573,2
817,55.0,55.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5566486819708,-34.440722619549,7213.2799623326,0
818,60.0,60.0,2,1,3,0,0,0,0,1,0,0,0,0,0,-58.5567155813491,-34.4443285914496,13100.9025241444,0
819,135.0,88.0,2,2,3,0,0,0,0,0,0,0,1,0,2,-58.5392057034477,-34.4391400619429,29861.531540738,0
820,58.0,52.0,2,1,3,0,18,0,0,1,1,1,0,0,0,-58.5611017629239,-34.4460760672861,9760.68147652655,2
821,54.0,44.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5658584041256,-34.4676560911719,4591.43302825973,2
822,244.0,144.0,3,3,4,0,5,0,0,1,0,0,0,0,1,-58.5241687183498,-34.4501489831058,80784.5083165524,2
823,45.0,45.0,1,1,2,0,30,0,0,1,0,1,0,0,0,-58.5609005220635,-34.4352581705526,8442.76574434091,2
824,30.0,30.0,0,1,1,0,15,0,0,0,0,0,0,0,0,-58.5394703580174,-34.4535640588694,7433.97612834109,2
825,15.0,15.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5609005220635,-34.4352581705526,5909.93602103864,0
826,34.0,34.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5544390554346,-34.4389473218857,10131.3188932091,0
827,37.0,37.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5854846251678,-34.46920643623,5581.59468082332,1
828,30.0,30.0,1,1,1,0,30,0,0,0,0,0,0,0,0,-58.5609675904305,-34.4388641383755,6346.07718344936,2
829,127.0,115.0,2,1,3,0,0,0,1,0,0,1,0,0,2,-58.5414481448744,-34.4427186426927,34846.7631015989,0
830,46.0,44.0,1,1,3,0,0,0,0,0,1,1,0,0,1,-58.5522295223169,-34.4371719812411,7932.5964793117,2
831,32.0,30.0,1,1,1,0,15,0,0,0,1,1,0,0,0,-58.5372937792678,-34.4535914530209,5248.27069458746,2
832,95.0,65.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4668539529961,-34.5338077594845,9954.32634791128,0
833,50.0,50.0,1,1,2,0,6,0,0,0,1,1,0,0,1,-58.5395034530675,-34.4553670559627,9197.54302411993,2
834,50.0,45.0,0,1,1,0,10,0,0,1,0,1,0,0,1,-58.541680075623,-34.4553396212412,9433.77673194617,2
835,145.0,135.0,3,3,4,0,0,0,1,0,0,0,0,0,1,-58.5879006777413,-34.4817988178897,43735.5891215621,2
836,121.0,121.0,2,2,3,0,0,0,0,1,0,0,0,0,1,-58.539304926867,-34.4445490649943,29157.0594143748,0
837,65.0,60.0,2,2,3,0,0,0,0,0,0,1,0,0,0,-58.5609340547572,-34.4370611547447,9166.97948118376,2
838,46.0,47.0,1,1,2,0,5,0,0,1,1,0,0,0,1,-58.5522628711624,-34.438974972306,9455.89763366182,2
839,40.0,40.0,1,1,2,0,0,0,0,0,1,0,0,0,0,-58.5394372659077,-34.4517610612156,8017.8212189204,0
840,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5854846251678,-34.46920643623,6304.57291907622,1
841,60.0,60.0,2,1,3,0,20,0,0,1,0,0,0,0,0,-58.5502865589035,-34.4498205297406,10878.9894573418,2
842,45.0,45.0,1,1,2,0,20,0,0,0,0,0,0,0,0,-58.5609675904305,-34.4388641383755,8710.03555442237,2
