,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
2777,50.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5188808597751,-34.5187444572056,9242.87186269876,2
2778,51.0,48.0,1,1,2,0,40,0,0,1,0,1,0,0,0,-58.4879998042251,-34.4974836455303,15487.7686569196,2
2779,88.0,80.0,2,1,3,0,40,0,0,1,0,1,0,0,0,-58.490498582671,-34.5154873271166,12828.5139502726,2
2780,102.0,90.0,2,2,3,0,5,0,1,1,1,1,0,0,1,-58.4974205545915,-34.5370435378023,28098.959414453,2
2781,45.0,39.0,0,1,1,0,10,0,0,0,0,1,0,0,1,-58.4904022497186,-34.5100782647175,9617.70661644347,2
2782,57.0,45.0,1,1,2,0,0,0,0,0,0,1,0,0,0,-58.4794798679747,-34.508407637989,18205.6566992551,1
2783,38.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.490466468834,-34.5136843068762,8212.31923702681,2
2784,54.0,54.0,2,1,3,0,41,0,0,0,0,0,0,0,1,-58.4967430895515,-34.4991802487266,11034.744043965,2
2785,43.0,37.0,1,1,2,0,45,0,0,1,0,0,0,0,0,-58.4926124983603,-34.5118546870367,5524.38333503653,2
2786,60.0,60.0,2,1,3,0,10,0,0,1,1,1,0,0,0,-58.4838679517316,-34.5101578236005,11124.5648728271,2
2787,52.0,52.0,2,1,3,0,0,0,0,1,0,0,0,0,0,-58.5123785619544,-34.5206285576158,7712.71303630809,2
2788,50.0,50.0,1,1,2,0,10,0,0,1,1,0,0,0,0,-58.4884486418173,-34.5227259733867,9270.47072735589,2
2789,115.0,115.0,3,2,4,0,0,0,0,0,0,0,0,0,1,-58.4929020220603,-34.5280818380513,37622.9904210151,0
2790,65.0,60.0,2,1,3,0,44,0,0,1,1,1,0,0,0,-58.4862381827911,-34.5209494838955,10451.5360392583,2
2791,92.0,78.0,2,2,3,0,0,0,1,1,0,0,0,0,1,-58.4668539529961,-34.5338077594845,32072.7653558122,0
2792,95.0,95.0,2,1,3,0,30,0,0,0,0,0,0,0,0,-58.4731678390937,-34.5211078501963,15763.9200628071,2
2793,68.0,68.0,1,1,2,0,5,0,1,0,0,1,0,0,1,-58.4668539529961,-34.5338077594845,16036.3826779061,2
2794,156.0,145.0,3,2,4,0,40,0,0,1,0,0,0,0,1,-58.4774291171916,-34.5156461274655,37268.6131387184,2
2795,40.0,40.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5235329761346,-34.5349171003,8130.91139037307,1
2796,220.0,180.0,3,3,4,0,0,0,1,1,0,0,0,0,2,-58.4857580525449,-34.493904093383,41806.1441570332,0
2797,39.0,36.0,0,1,1,0,40,0,0,0,0,0,0,0,0,-58.4794161346852,-34.5048015747306,9405.74760525377,2
2798,95.0,95.0,2,1,3,0,50,0,0,1,0,0,0,0,0,-58.5082819456491,-34.535106447281,11286.8971263045,2
2799,95.0,95.0,3,3,4,0,0,0,0,0,0,0,0,0,1,-58.4732313419073,-34.5247139139808,14004.3513071193,2
2800,30.0,30.0,0,1,1,0,10,0,0,0,0,0,0,0,0,-58.4816579289473,-34.5083812365764,9180.42438443405,2
2801,60.0,60.0,2,1,3,0,0,0,0,1,0,1,0,0,0,-58.5365720433948,-34.5329503116991,11039.5259629157,0
2802,160.0,130.0,3,2,4,0,0,0,0,1,1,1,0,0,1,-58.4990500243812,-34.5063656126941,51582.6528119244,0
2803,83.0,73.0,2,1,3,0,40,0,0,1,0,0,0,0,0,-58.4777475977574,-34.5336764055305,12558.5880318525,2
2804,234.0,220.0,4,2,5,0,40,0,0,1,0,0,0,0,0,-58.4820091804269,-34.5282145250642,30393.9566796273,2
2805,40.0,40.0,1,1,2,0,25,0,0,0,0,0,0,0,0,-58.4794161346852,-34.5048015747306,9522.95888884115,2
2806,50.0,44.0,1,1,2,0,40,0,0,0,0,0,0,0,0,-58.4994700171221,-34.529804768372,7900.82798841317,2
2807,62.0,58.0,2,1,3,0,22,0,0,1,1,0,0,0,0,-58.4710845562963,-34.5265432087868,14050.3057709837,2
2808,90.0,80.0,2,1,3,0,25,0,0,1,0,0,0,0,1,-58.4925481911928,-34.508248647324,14453.2818950456,2
2809,170.0,150.0,3,3,4,0,8,0,0,0,0,1,0,0,1,-58.4835803721171,-34.493930558228,46970.3850186032,2
2810,77.0,77.0,2,1,3,0,35,0,0,0,0,1,0,0,0,-58.4752826514521,-34.5174754903951,21834.8375402407,2
2811,72.0,67.0,2,1,3,0,21,0,0,1,0,0,0,0,1,-58.4732948560055,-34.5283199755299,14710.6701445112,2
2812,90.0,82.0,2,1,3,1,38,0,0,1,0,1,0,0,1,-58.4794479999144,-34.5066046066393,35123.6992680663,2
2813,60.0,60.0,2,1,3,0,20,0,0,0,0,0,0,0,0,-58.5430746933145,-34.5310649153909,8162.54760579508,2
2814,29.0,29.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.4925481911928,-34.508248647324,6737.04086630912,0
2815,34.0,34.0,0,1,1,0,40,0,0,0,0,0,0,0,0,-58.4951128123408,-34.5298581963224,7025.15288549183,2
2816,35.0,35.0,2,1,3,0,2,0,0,0,0,0,0,0,0,-58.5319835730827,-34.5203841935807,7225.87153936302,2
2817,72.0,65.0,2,2,3,0,8,0,1,0,1,0,0,0,1,-58.4929342056527,-34.5298848520331,14578.5297071874,2
