,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,precio_pesos_constantes
2553,4848,167681,70585,2022-10-01,Departamento,52.0,38.0,1,1,2,,0.0,12.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4843797724997,-34.5390061835465,2022,318.7740811511842,12113.415083745
765,880,30781,73220,2022-08-01,Departamento,68.0,68.0,2,2,3,,0.0,40.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4775883221058,-34.5246612734855,2022,262.6632790975677,17861.1029786346
2538,112,4063,76181,2021-08-01,Departamento,73.0,60.0,1,1,2,0.0,No,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4773018041707,-34.5084340005887,2021,406.4683258730433,24388.0995523826
54,1259,42968,74202,2021-03-01,Departamento,50.0,50.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4883844879761,-34.5191199332614,2021,134.1224733061238,6706.12366530619
1254,4407,152825,68271,2022-10-01,Departamento,70.0,70.0,2,1,3,,0.0,25.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Villa Martelli,U,-58.5085747620801,-34.5513334197937,2022,167.75137506644,11742.5962546508
832,3369,115589,72564,2022-03-01,Departamento,84.0,80.0,3,1,4,0.0,No,15.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4732948560055,-34.5283199755299,2022,223.3865056247775,17870.9204499822
4043,3746,128686,73215,2021-06-01,Departamento,34.0,26.0,0,1,1,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4884807230129,-34.5245289926103,2021,353.6776937168261,9195.62003663748
1159,3946,135880,76507,2022-10-01,Departamento,89.0,77.0,2,1,3,,0.0,40.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,1.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4838040252767,-34.5065517685421,2022,216.7123027174104,16686.8473092406
2101,1385,46772,74857,2022-09-01,Departamento,72.0,72.0,2,2,3,,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4948550483825,-34.5154340830847,2022,251.8374875651889,18132.2991046936
2991,3239,110953,73217,2022-05-01,Departamento,38.0,38.0,1,1,2,,0,30.0,,0,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4841237711718,-34.5245820214687,2022,222.17804590370807,8442.76574434091
1369,1765,59636,75187,2021-04-01,Departamento,40.0,38.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4926446562293,-34.513657706054,2021,243.23347007102,9242.87186269876
2464,5511,189887,78150,2022-10-01,Departamento,124.0,106.0,3,3,4,,0.0,35.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Vicente López,Bs.As. G.B.A. Norte,La Lucila,U,-58.4879998042251,-34.4974836455303,2022,220.392322952234,23361.5862329368
1125,3044,104846,73869,2021-02-01,Departamento,15.0,13.0,1,1,1,0.0,No,40.0,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Munro,U,-58.4971300576546,-34.5208164441328,2021,232.7002483685108,3025.10322879064
4678,3242,111056,75517,2022-02-01,Departamento,43.0,40.0,1,1,2,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4904343578499,-34.5118812860765,2022,205.736620217975,8229.464808719
1026,984,34265,70558,2022-10-01,Departamento,25.0,25.0,1,1,2,,,70.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Vicente López,Bs.As. G.B.A. Norte,Munro,U,-58.5432077856518,-34.5382767965408,2022,170.5766613833484,4264.41653458371
3433,2794,95511,71574,2021-09-01,Departamento,50.0,45.0,1,1,2,0.0,No,19.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4799263182341,-34.5336500181903,2021,251.12900609602443,11300.8052743211
4437,4152,143110,73217,2021-04-01,Departamento,69.0,58.0,2,1,3,0.0,No,42.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4841237711718,-34.5245820214687,2021,231.7961595661138,13444.1772548346
3214,1912,64612,68595,2022-04-01,Departamento,240.0,240.0,0,2,2,0.0,No,10.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,   0,Vicente López,Bs.As. G.B.A. Norte,Villa Martelli,U,-58.5194377011406,-34.5493952991028,2022,107.21960712851124,25732.7057108427
4882,5776,199037,72880,2021-08-01,Departamento,40.0,37.0,1,1,2,0.0,No,40.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.5015838755233,-34.5261719819261,2021,269.0358472408454,9954.32634791128
4877,845,29632,76507,2022-09-01,Departamento,105.0,108.0,2,3,3,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4838040252767,-34.5065517685421,2022,337.84625773553057,36487.3958354373
913,3413,117062,71568,2021-04-01,Departamento,36.0,27.0,1,1,1,0.0,No,9.0,0,No,0,Sí,Sí,No,Sí,No,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.492998581416,-34.533490878318,2021,311.20780682487407,8402.6107842716
238,5116,176916,76177,2022-09-01,Departamento,48.0,45.0,1,1,2,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4860140423815,-34.5083283173127,2022,198.55013512385864,8934.75608057364
1076,3464,118582,76502,2021-10-01,Departamento,55.0,55.0,2,1,3,0.0,No,40.0,0,No,0,No,No,Sí,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.494694038918,-34.5064189941262,2021,274.5502547398691,15100.2640106928
2454,2744,93932,75850,2021-08-01,Departamento,45.0,45.0,1,1,2,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.481689846717,-34.5101842655979,2021,176.96580174064488,7963.46107832902
1062,4502,156387,77488,2022-02-01,Departamento,47.0,43.0,1,1,2,0.0,No,25.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4967753211382,-34.5009832680879,2022,303.41191864250465,13046.7125016277
2867,543,19053,78809,2021-04-01,Departamento,220.0,180.0,3,3,4,0.0,No,0.0,0,No,0,Sí,Sí,No,No,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,La Lucila,N,-58.4857580525449,-34.493904093383,2021,417.6019757831278,75168.355640963
1536,3685,126834,72236,2022-11-01,Departamento,88.0,88.0,1,2,3,,0.0,7.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4711479821924,-34.5301492727375,2022,241.0209912474148,21209.8472297725
3697,881,30834,71216,2021-08-01,Departamento,45.0,45.0,1,1,2,0.0,No,10.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Carapachay,U,-58.5431412335712,-34.5346708570886,2021,110.60362608790312,4977.16317395564
267,141,4931,75517,2021-08-01,Departamento,27.0,27.0,0,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4904343578499,-34.5118812860765,2021,239.6411898571233,6470.31212614233
2629,4479,155016,72560,2022-01-01,Departamento,234.0,220.0,4,2,5,0.0,0,40.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4820091804269,-34.5282145250642,2022,143.28574816082318,31522.8645953811
3693,2959,101578,77817,2021-02-01,Departamento,40.0,40.0,1,1,2,0.0,No,50.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,,U,-58.4967430895515,-34.4991802487266,2021,213.8961878942877,8555.84751577151
4214,4498,156232,71246,2021-03-01,Departamento,41.0,36.0,0,1,1,0.0,0,6.0,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4777794613789,-34.5354794302623,2021,226.77712877847023,8163.97663602493
2558,2302,78207,76180,2021-07-01,Departamento,36.0,30.0,0,1,1,0.0,No,40.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4794798679747,-34.508407637989,2021,280.58757394920565,8417.62721847617
1610,4808,166458,72538,2022-04-01,Departamento,42.0,36.0,1,1,2,0.0,No,0.0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Vicente López,Bs.As. G.B.A. Norte,Carapachay,U,-58.5299371458368,-34.5276234391428,2022,221.8336699210577,7986.01211715808
2415,4590,158849,74203,2021-11-01,Departamento,74.0,70.0,3,1,4,0.0,0,47.0,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4862061541976,-34.5191464617757,2021,220.17002473191715,15411.9017312342
4334,4478,154946,73874,2022-05-01,Departamento,81.0,71.0,3,2,4,,0,15.0,,,,,,,,,,,,,,,,1,1,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4862381827911,-34.5209494838955,2022,237.8243871645324,16885.5314886818
443,5098,176483,71246,2022-02-01,Departamento,42.0,40.0,1,1,2,0.0,No,50.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4777794613789,-34.5354794302623,2022,220.7905192583145,8831.62077033258
2330,4435,153745,76507,2021-03-01,Departamento,152.0,140.0,3,2,4,0.0,No,40.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4838040252767,-34.5065517685421,2021,288.6869289269414,40416.1700497718
4116,4311,149132,73875,2022-02-01,Departamento,55.0,49.0,1,1,2,0.0,No,0.0,0,Sí,0,Sí,Sí,No,Sí,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Vicente López,N,-58.4840597992647,-34.5209759753567,2022,360.4743171564327,17663.2415406652
1201,2342,79898,73552,2021-03-01,Departamento,58.0,55.0,2,1,3,0.0,No,35.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4710211416692,-34.5229371426009,2021,238.55775884488364,13120.6767364686
2377,2431,83484,77160,2022-06-01,Departamento,43.0,43.0,1,1,2,,0,25.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4946296551563,-34.5028129546265,2022,149.16876686363534,6414.25697513632
3958,2704,92296,69919,2022-01-01,Departamento,32.0,30.0,0,1,1,0.0,No,40.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Villa Martelli,U,-58.5018752947092,-34.5423990282186,2022,224.16259267826567,6724.87778034797
4600,2815,96104,75851,2022-04-01,Departamento,140.0,120.0,2,2,3,0.0,No,0.0,   0,Sí,   0,No,No,No,Sí,Sí,   0,   0,No,   0,   0,   0,   0,No,Sí,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4795117388665,-34.5102106687799,2022,295.7782265614108,35493.3871873693
1258,3160,108571,75189,2021-09-01,Departamento,40.0,40.0,1,1,2,0.0,No,30.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4882882785856,-34.5137108688785,2021,210.38733223470075,8415.49328938803
825,319,10542,74537,2022-01-01,Departamento,45.0,42.0,1,1,2,0.0,No,30.0,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4752826514521,-34.5174754903951,2022,225.16331853843644,9456.85937861433
365,2863,97778,76508,2022-03-01,Departamento,116.0,101.0,3,2,4,0.0,No,40.0,0,Sí,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4816260140133,-34.5065782069958,2022,214.1902920008287,21633.2194920837
2945,4612,159581,68604,2022-11-01,Departamento,50.0,50.0,1,1,2,,0.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Vicente López,Bs.As. G.B.A. Norte,Villa Martelli,U,-58.4998257746635,-34.5496378262073,2022,117.832484609847,5891.62423049235
265,430,14592,74537,2022-08-01,Departamento,40.0,40.0,1,1,2,,0.0,20.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0,,0.0,,,,0.0,0.0,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4752826514521,-34.5174754903951,2022,282.56823071668,11302.7292286672
154,777,27307,77160,2021-02-01,Departamento,97.0,93.0,2,2,3,0.0,No,2.0,0,No,0,Sí,No,Sí,Sí,Sí,0,0,Sí,0,0,0,0,Sí,Sí,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,La Lucila,U,-58.4946296551563,-34.5028129546265,2021,295.709015522057,27500.9384435513
3414,5224,180200,76507,2022-10-01,Departamento,48.0,46.0,1,1,2,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4838040252767,-34.5065517685421,2022,241.8383668005892,11124.5648728271
776,5189,179199,71580,2022-07-01,Departamento,66.0,62.0,2,1,3,,0,15.0,,1,,0,1,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,,U,-58.4668539529961,-34.5338077594845,2022,264.90068302267576,16423.8423474059
4026,1560,52240,72894,2022-10-01,Departamento,37.0,37.0,1,1,2,,,30.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,,,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4710845562963,-34.5265432087868,2022,210.4647408372689,7787.19541097895
1352,3712,127647,78810,2022-02-01,Departamento,457.0,457.0,4,4,6,0.0,No,0.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,Sí,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,La Lucila,N,-58.4835803721171,-34.493930558228,2022,386.7515354512036,176745.4517012
2539,603,20849,75843,2021-08-01,Departamento,75.0,70.0,2,2,3,0.0,0,20.0,0,0,0,0,Sí,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.496936522033,-34.5099983565016,2021,206.19676006387712,14433.7732044714
3168,5108,176692,76507,2022-05-01,Departamento,110.0,110.0,3,2,4,,,55.0,,,,,0,0,,0,,,,,,,,0,0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4838040252767,-34.5065517685421,2022,245.6077307444628,27016.8503818909
1621,1236,41992,76833,2021-12-01,Departamento,100.0,90.0,2,2,3,0.0,No,0.0,0,Sí,0,No,Sí,No,Sí,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,La Lucila,N,-58.4903059424389,-34.5046691972844,2021,327.5225631036111,29477.030679325
435,1807,60979,68604,2022-04-01,Departamento,85.0,85.0,0,2,2,0.0,No,0.0,   0,No,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Vicente López,Bs.As. G.B.A. Norte,Villa Martelli,N,-58.4998257746635,-34.5496378262073,2022,187.90616746254355,15972.0242343162
253,2971,102229,74208,2022-09-01,Departamento,40.0,40.0,1,1,2,,0.0,35.0,,0.0,,0.0,1.0,1.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4753144427067,-34.5192785219225,2022,213.51439163135552,8540.57566525422
1266,1602,53437,76180,2021-04-01,Departamento,72.0,72.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,S,-58.4794798679747,-34.508407637989,2021,144.32262041503472,10391.2286698825
358,2109,71585,72233,2021-12-01,Departamento,30.0,30.0,1,1,2,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4776838790063,-34.5300703543896,2021,211.07009622232687,6332.10288666981
2498,587,20192,76508,2022-11-01,Departamento,120.0,110.0,3,3,4,,0.0,12.0,,0.0,,1.0,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,1.0,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4816260140133,-34.5065782069958,2022,353.4974538295409,38884.7199212495
2235,2344,80000,75846,2021-05-01,Departamento,27.0,27.0,0,1,1,0.0,No,25.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4904022497186,-34.5100782647175,2021,261.0972241365656,7049.62505168727
3488,5395,186361,72225,2022-09-01,Departamento,38.0,38.0,1,1,2,,0.0,30.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4951128123408,-34.5298581963224,2022,224.75199119090053,8540.57566525422
3708,5052,174809,72888,2021-11-01,Departamento,75.0,72.0,3,2,4,0.0,No,30.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4841557613882,-34.5263850436859,2021,267.567738389482,19264.8771640427
1030,4048,139183,71906,2021-09-01,Departamento,70.0,65.0,2,1,3,0.0,Sí,40.0,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,,U,-58.4733583813904,-34.5319260348435,2021,240.44266541108613,15628.7732517206
2493,1442,48435,72226,2021-07-01,Departamento,77.0,66.0,2,2,3,0.0,No,8.0,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4929342056527,-34.5298848520331,2021,347.83583547422273,22957.1651412987
1325,2765,94540,76837,2022-03-01,Departamento,25.0,25.0,0,1,1,0.0,No,45.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4815941019145,-34.5047751768563,2022,263.3609329471056,6584.02332367764
4633,4449,154079,76508,2021-03-01,Departamento,167.0,167.0,3,2,4,0.0,No,32.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4816260140133,-34.5065782069958,2021,290.41559317201256,48499.4040597261
1520,5614,193761,73220,2022-07-01,Departamento,73.0,63.0,2,1,3,,0,52.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Vicente López,U,-58.4775883221058,-34.5246612734855,2022,284.39553848321907,17916.9189244428
500,5173,178800,78150,2021-08-01,Departamento,40.0,40.0,1,1,2,0.0,No,25.0,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,La Lucila,U,-58.4879998042251,-34.4974836455303,2021,248.858158697782,9954.32634791128
3759,4558,157908,77160,2022-06-01,Departamento,43.0,43.0,1,1,2,,0,25.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,La Lucila,U,-58.4946296551563,-34.5028129546265,2022,149.16876686363534,6414.25697513632
2846,2981,102557,76509,2022-06-01,Departamento,54.0,50.0,1,1,2,,0,0.0,,1,,1,0,1,1,1,,,0,,,,,1,1,1,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,N,-58.4794479999144,-34.5066046066393,2022,432.96234582170194,21648.1172910851
4346,3006,103426,76508,2021-01-01,Departamento,36.0,28.0,0,1,1,0.0,No,4.0,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4816260140133,-34.5065782069958,2021,339.1782408042136,9496.99074251798
936,37,1317,76509,2022-05-01,Departamento,39.0,36.0,0,1,1,,0,40.0,,,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4794479999144,-34.5066046066393,2022,234.5212706761364,8442.76574434091
3751,882,30915,70922,2021-08-01,Departamento,90.0,60.0,2,2,3,0.0,No,10.0,No,No,No,No,No,Sí,Sí,Sí,No,No,No,No,No,Sí,No,No,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Vicente López,Capital Federal,Vicente López,U,-58.4669172136776,-34.5374138259887,2021,373.2872380466733,22397.2342828004
571,5319,183876,70901,2022-09-01,Departamento,40.0,36.0,0,1,1,,0.0,30.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.5126720149121,-34.5368555379657,2022,200.7400263200778,7226.6409475228
3930,2525,86498,75189,2022-03-01,Departamento,99.0,90.0,2,2,3,0.0,No,20.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Olivos,U,-58.4882882785856,-34.5137108688785,2022,271.7215974851089,24454.9437736598
1768,431,14634,73871,2021-06-01,Departamento,28.0,28.0,0,1,1,0.0,No,10.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Vicente López,Bs.As. G.B.A. Norte,Florida,U,-58.4927733162795,-34.5208697765286,2021,178.28242928174714,4991.90801988892
