,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,COMUNA,precio_pesos_constantes
2654,5124,88815,64692,2022-09-01,Departamento,29.0,29.0,0,1,1,,,45.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4217439630008,-34.5722131880443,2022,COMUNA 14,9197.54302411993
2168,14643,255931,63703,2021-10-01,Departamento,90.0,90.0,2,2,3,0.0,0,0 años,0,Sí,0,Sí,0,No,Sí,No,0,0,0,0,0,No,0,0,Sí,2,0.0,0,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,N,-58.4261959106859,-34.5775714856418,2021,COMUNA 14,86102.0721970033
7096,8988,156039,60414,2021-11-01,Departamento,20.0,20.0,0,1,1,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4243236723068,-34.5956274644964,2021,COMUNA 14,4986.20350128164
10444,3498,60790,62390,2021-04-01,Departamento,90.0,85.0,3,2,4,0,No,50 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4197788117597,-34.5848599687674,2021,COMUNA 14,14564.5253594041
6358,15493,270443,62713,2022-11-01,Departamento,326.0,326.0,5,5,6,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,0.0,1.0,1.0,2,,0.0,,,,1.0,0.0,,Capital Federal,Capital Federal,Palermo,S,-58.4328284872189,-34.5829040232673,2022,COMUNA 14,246013.735259342
11859,4417,76805,61734,2022-05-01,Departamento,38.0,38.0,1,1,2,,1,10,,0,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.415479740124,-34.5885167417593,2022,COMUNA 14,33830.162337574
13082,14705,256973,60753,2022-07-01,Departamento,60.0,60.0,2,1,3,,,42,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4024893293813,-34.5940769959025,2022,COMUNA 14,14109.5736529987
1815,3493,60705,61401,2021-05-01,Departamento,40.0,36.0,0,1,1,0,No,5 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4242313397887,-34.5902183137768,2021,COMUNA 14,8947.60102714154
228,421,7120,63710,2022-07-01,Departamento,150.0,140.0,2,3,3,,0,20,,0,,0,1,0,0,1,,,1,,,,,0,0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4109364291019,-34.5777488669538,2022,COMUNA 14,29861.531540738
3763,12748,221507,62391,2022-10-01,Departamento,80.0,80.0,2,1,4,,,50.0,,,,,,1.0,,1.0,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Palermo,U,-58.4175986976125,-34.584885315742,2022,COMUNA 14,19777.0042183592
353,11587,200888,62713,2021-07-01,Departamento,32.0,26.0,0,1,1,0.0,0,9 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4328284872189,-34.5829040232673,2021,COMUNA 14,9565.48547554111
2225,12221,211995,65673,2021-04-01,Departamento,30.0,30.0,1,1,1,0.0,No,30 años,No,Sí,No,No,No,Sí,No,No,Sí,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4347296670444,-34.5666509801022,2021,COMUNA 14,6161.91457513251
6473,3213,55519,62052,2021-09-01,Departamento,36.0,36.0,1,1,1,0,No,8 años,No,No,No,No,Sí,Sí,No,Sí,No,No,No,No,No,Sí,No,Sí,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.439430811948,-34.58643313479,2021,COMUNA 14,8655.93595479912
1401,14558,254304,63384,2021-05-01,Departamento,204.0,204.0,3,2,4,0.0,0,0,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.404426942835,-34.5796273736873,2021,COMUNA 14,140782.36797932
12010,12711,220877,64363,2021-02-01,Departamento,193.0,170.0,2,3,3,0.0,No,8 años,0,No,0,Sí,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4217746634142,-34.57401624612,2021,COMUNA 14,110476.653509346
1965,15694,274132,64355,2021-07-01,Departamento,45.0,43.0,1,1,2,0.0,No,35 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4392131980827,-34.5738118396878,2021,COMUNA 14,7397.30876775179
13504,13714,239092,62379,2021-02-01,Departamento,26.0,26.0,1,1,1,0.0,0,0 años,0,No,0,No,0,No,No,No,0,0,0,0,0,No,0,0,No,0,0.0,0,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,N,-58.4437598866226,-34.5845785829101,2021,COMUNA 14,4889.05572329801
6146,10431,180735,64034,2021-05-01,Departamento,100.0,100.0,2,2,3,0.0,0,11 años,0,0,0,Sí,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4218053665553,-34.5758193036382,2021,COMUNA 14,64357.6539334035
6627,13422,233668,62387,2021-06-01,Departamento,40.0,0.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4263191378358,-34.5847836942831,2021,COMUNA 14,11034.744043965
5529,12238,212384,63052,2021-06-01,Departamento,23.0,23.0,1,1,1,0.0,No,0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4109973785676,-34.581354996143,2021,COMUNA 14,5780.10402302928
11398,2386,40457,60418,2021-09-01,Departamento,35.0,30.0,1,1,1,0.0,No,6 años,No,No,No,No,Sí,No,Sí,No,No,No,No,No,No,Sí,No,No,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4156020914877,-34.5957289710095,2021,COMUNA 14,4335071.96524125
5714,8442,146785,66329,2021-10-01,Departamento,130.0,100.0,3,3,4,0,No,29 años,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,Sí,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4390267795935,-34.5629935649775,2021,COMUNA 14,86102.0721970033
1662,3797,66533,63375,2021-12-01,Departamento,40.0,34.0,1,1,2,0.0,No,45 años,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4240467485608,-34.5793999972797,2021,COMUNA 14,7205.49638827943
12514,13852,241686,62718,2022-01-01,Departamento,33.0,30.0,0,1,1,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4219282063997,-34.5830315281355,2022,COMUNA 14,6304.57291907622
2954,15634,273041,62397,2021-06-01,Departamento,38.0,36.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4045179557422,-34.5850365801172,2021,COMUNA 14,8407.42403349713
8362,7840,136074,63699,2022-12-01,Departamento,78.0,78.0,1,2,2,,1.0,10.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1,,,,,,1.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4349155543394,-34.5774692687378,2022,COMUNA 14,43569.9906486615
5008,14213,248112,64358,2021-01-01,Departamento,65.0,65.0,2,2,3,0.0,Sí,18 años,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,No,Sí,Sí,1,0.0,Sí,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4326737681745,-34.5738887839276,2021,COMUNA 14,23742.476856295
10303,11125,192867,61730,2022-07-01,Departamento,76.0,45.0,1,1,2,,0,2022,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Palermo,U,-58.4242005677508,-34.5884152624215,2022,COMUNA 14,13437.6891933321
6237,4921,85154,64356,2022-10-01,Departamento,63.0,53.0,1,1,2,,1.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,1.0,1.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,N,-58.4370333908687,-34.5738375266777,2022,COMUNA 14,52685.5489020994
3610,8479,147338,63703,2022-11-01,Departamento,44.0,44.0,0,1,2,,0.0,45.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4261959106859,-34.5775714856418,2022,COMUNA 14,10604.9236148862
2482,13683,238491,64025,2021-08-01,Departamento,62.0,56.0,1,1,2,0.0,0,4 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4414241289785,-34.5755891558975,2021,COMUNA 14,14433.7732044714
4213,15695,274134,65675,2021-06-01,Departamento,400.0,400.0,4,6,6,0.0,Sí,25 años,0,Sí,0,Sí,Sí,Sí,Sí,Sí,0,0,Sí,0,0,0,0,Sí,Sí,3,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4303704150329,-34.566702145826,2021,COMUNA 14,494987.089972143
10187,7220,125308,63702,2021-02-01,Departamento,80.0,75.0,3,1,3,0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4283758257143,-34.5775459897893,2021,COMUNA 14,10694.8093947144
562,10301,178743,61405,2021-03-01,Departamento,44.0,41.0,1,1,2,0.0,0,0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,S,-58.415510323889,-34.590319799908,2021,COMUNA 14,34757.9062428037
2133,8835,153378,62061,2021-05-01,Departamento,70.0,70.0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,S,-58.4198094842113,-34.5866630246397,2021,COMUNA 14,14912.6683785692
1407,3635,63452,63375,2021-09-01,Departamento,53.0,45.0,1,1,2,0,No,50 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4240467485608,-34.5793999972797,2021,COMUNA 14,10579.4772780878
12112,1358,22605,64034,2022-09-01,Departamento,392.0,378.0,4,5,5,,0.0,20.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,3,,1.0,,,,1.0,1.0,,Capital Federal,Capital Federal,Palermo,U,-58.4218053665553,-34.5758193036382,2022,COMUNA 14,237168.072930342
6546,10346,179423,64030,2022-01-01,Departamento,56.0,48.0,1,1,2,0.0,0,13 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4305248439801,-34.575717404883,2022,COMUNA 14,13659.9079913318
8864,12961,225220,61406,2022-05-01,Departamento,32.0,32.0,1,1,2,,0,40,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4133300631107,-34.5903450741037,2022,COMUNA 14,8020.62745712386
13233,1962,32678,63704,2021-04-01,Departamento,37.0,37.0,1,1,2,0.0,0,55 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4240159929211,-34.5775969425784,2021,COMUNA 14,8682.69781041399
1926,7853,136275,60086,2021-05-01,Departamento,27.0,24.0,1,1,1,0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4221740170838,-34.5974559503653,2021,COMUNA 14,11252.2861401931
10238,11019,190897,62390,2021-11-01,Departamento,46.0,38.0,0,1,2,0.0,No,0 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4197788117597,-34.5848599687674,2021,COMUNA 14,9745.76138886866
6861,7347,127655,62713,2021-02-01,Departamento,83.0,80.0,2,2,3,0,0,12 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4328284872189,-34.5829040232673,2021,COMUNA 14,88381.3228074764
1471,9893,171528,63046,2022-03-01,Departamento,55.0,55.0,0,1,1,0.0,No,10 años,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4240775069329,-34.5812030514233,2022,COMUNA 14,10346.3223657791
462,10192,176916,61732,2022-09-01,Departamento,37.0,37.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Palermo,S,-58.419840159388,-34.5884660799545,2022,COMUNA 14,8540.57566525422
31,4845,83874,63711,2022-02-01,Departamento,271.0,240.0,4,3,5,0.0,0,50 años,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4087564922993,-34.5777740514743,2022,COMUNA 14,92580.9508911048
2334,11360,197221,64035,2021-06-01,Departamento,44.0,39.0,1,1,2,0.0,No,6 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4196254903691,-34.5758446810432,2021,COMUNA 14,14450.2600575732
496,12732,221289,64041,2022-03-01,Departamento,332.0,284.0,4,4,5,0.0,No,40 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4065461762021,-34.5759961282776,2022,COMUNA 14,204512.305430234
7341,3462,60018,62396,2021-06-01,Departamento,80.0,80.0,2,1,3,0,0,1980 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4066980861506,-34.5850114667069,2021,COMUNA 14,14450.2600575732
12176,13750,239842,63373,2022-08-01,Departamento,70.0,62.0,2,1,3,,0.0,45.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.428406675439,-34.5793490410792,2022,COMUNA 14,18140.1827126758
9371,6129,106503,63703,2021-10-01,Departamento,220.0,203.0,3,2,4,0.0,No,40 años,0,No,0,No,Sí,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4261959106859,-34.5775714856418,2021,COMUNA 14,48785.4683422384
12811,14696,256861,62713,2021-10-01,Departamento,85.0,79.0,2,2,3,0.0,Sí,10 años,No,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,No,Sí,No,Sí,No,Sí,Sí,1,0.0,Sí,0.0,0.0,0,0.0,Sí,0,Capital Federal,Capital Federal,Palermo,U,-58.4328284872189,-34.5829040232673,2021,COMUNA 14,116237.797465954
6906,2204,37192,62064,2021-10-01,Departamento,145.0,145.0,3,2,4,0.0,No,35 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4132689924312,-34.5867389538653,2021,COMUNA 14,30200.5280213857
9722,4752,82238,63055,2022-12-01,Departamento,230.0,196.0,3,3,4,,0.0,40.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,2,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Palermo,U,-58.4044572777756,-34.5814304430543,2022,COMUNA 14,83509.148743268
1507,8843,153520,63046,2021-07-01,Departamento,44.0,44.0,1,1,2,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4240775069329,-34.5812030514233,2021,COMUNA 14,8162.54760579508
6996,4868,84206,60744,2021-02-01,Departamento,140.0,80.0,2,2,3,0,0,10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4221125480336,-34.5938498481537,2021,COMUNA 14,22917.4487029594
5858,15403,269096,63382,2022-10-01,Departamento,220.0,220.0,3,3,4,,0.0,30.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,2,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4087869186342,-34.5795771180336,2022,COMUNA 14,140494.797072265
11281,5191,90251,61407,2022-04-01,Departamento,42.0,38.0,1,1,2,0.0,No,25 años,   0,Sí,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Palermo,U,-58.4111497996194,-34.5903703093643,2022,COMUNA 14,11890.2847077687
13064,918,15145,60089,2022-07-01,Departamento,24.0,24.0,0,1,1,,0,45,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,U,-58.4156326861227,-34.5975320269284,2022,COMUNA 14,5822.99865044392
8132,296,5118,61078,2022-01-01,Departamento,46.0,42.0,2,1,3,0.0,No,45 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4111802919552,-34.5921733703368,2022,COMUNA 14,11558.3836849731
10879,10924,189399,62711,2021-04-01,Departamento,120.0,112.0,2,3,4,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4371885803284,-34.582852748856,2021,COMUNA 14,28008.7026142387
4348,8543,148481,63713,2021-07-01,Departamento,50.0,50.0,2,1,3,0,No,40 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4043966105893,-34.5778243037634,2021,COMUNA 14,12498.9010213737
1781,13265,231001,62713,2022-06-01,Departamento,60.0,60.0,1,1,2,,1,0,,1,,1,0,0,0,1,,,0,,,,,1,1,0,,,,,,0.0,,,Capital Federal,Capital Federal,Palermo,N,-58.4328284872189,-34.5829040232673,2022,COMUNA 14,41266.1222495395
6497,3043,52247,64356,2021-10-01,Departamento,0.0,38.0,1,1,2,0,No,60 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,Sí,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4370333908687,-34.5738375266777,2021,COMUNA 14,8711.69077539972
11600,3710,65071,62728,2022-02-01,Departamento,122.0,122.0,2,2,3,0.0,No,0 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4001274406273,-34.5832836185461,2022,COMUNA 14,67331.6006480762
6766,5542,96854,61077,2021-11-01,Departamento,45.0,38.0,1,1,2,0,No,40 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4133606025197,-34.5921481333869,2021,COMUNA 14,10199.0526162579
8614,2972,51049,60419,2021-01-01,Departamento,68.0,64.0,2,2,3,0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4134216894778,-34.5957542502812,2021,COMUNA 14,26908.1404371343
11756,11034,191028,64034,2021-11-01,Departamento,150.0,140.0,2,3,3,0.0,Sí,18 años,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,1,0.0,Sí,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4218053665553,-34.5758193036382,2021,COMUNA 14,124715.52636236
6182,12450,215639,62721,2021-12-01,Departamento,131.0,128.0,2,2,4,0.0,0,94 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4153880051298,-34.5831075639687,2021,COMUNA 14,85810.911533146
9608,10178,176704,60086,2021-01-01,Departamento,57.0,30.0,0,1,1,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4221740170838,-34.5974559503653,2021,COMUNA 14,8863.85802635012
5241,9919,172046,62723,2021-01-01,Departamento,21.0,21.0,0,1,1,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4110278573618,-34.5831580599017,2021,COMUNA 14,5698.19444551079
10918,286,4908,62382,2021-09-01,Departamento,149.0,149.0,2,2,3,0,No,0 años,0,No,0,Sí,Sí,Sí,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4372196264934,-34.5846557916175,2021,COMUNA 14,95371.5832353075
539,13617,237179,59762,2021-01-01,Departamento,63.0,59.0,2,1,3,0.0,0,58 años,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4113022883912,-34.5993856086536,2021,COMUNA 14,9496.99074251798
8140,3367,58306,62065,2021-02-01,Departamento,60.0,60.0,2,1,3,0,No,10 años,No,Sí,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4110888230739,-34.5867641857475,2021,COMUNA 14,11611.5073428328
11568,15021,262557,63382,2021-06-01,Departamento,44.0,41.0,1,1,2,0.0,No,0 años,0,Sí,0,Sí,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4087869186342,-34.5795771180336,2021,COMUNA 14,21018.5600837428
12668,7145,123936,60091,2022-10-01,Departamento,64.0,58.0,1,2,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Palermo,S,-58.4112717852178,-34.5975825499104,2022,COMUNA 14,14832.7531637694
11451,14958,261535,64355,2021-04-01,Departamento,20.0,20.0,1,1,1,0.0,0,51 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,U,-58.4392131980827,-34.5738118396878,2021,COMUNA 14,5041.56647056296
2699,4198,73178,60417,2021-06-01,Departamento,400.0,350.0,5,4,7,0.0,Sí,0 años,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Palermo,N,-58.4177824907797,-34.595703652795,2021,COMUNA 14,4729.17601884213
4249,5570,97341,64354,2022-11-01,Departamento,48.0,44.0,0,1,1,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Palermo,U,-58.4413930025357,-34.5737861137881,2022,COMUNA 14,9897.92870722715
1731,15762,275386,64035,2021-01-01,Departamento,55.0,55.0,1,1,2,0.0,No,10 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Palermo,U,-58.4196254903691,-34.5758446810432,2021,COMUNA 14,21710.1208373961
3172,5385,93999,63709,2021-09-01,Departamento,64.0,60.0,2,2,3,0,0,18 años,No,Sí,No,No,Sí,Sí,No,Sí,0,No,No,No,No,Sí,No,No,Sí,0,0.0,No,0.0,0.0,0,0.0,No,No,Capital Federal,Capital Federal,Palermo,U,-58.4131163631974,-34.5777236435163,2021,COMUNA 14,22601.6105486421
4328,12864,223449,64363,2022-08-01,Departamento,139.0,126.0,3,3,4,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,1.0,1,,0.0,,,,1.0,0.0,,Capital Federal,Capital Federal,Palermo,S,-58.4217746634142,-34.57401624612,2022,COMUNA 14,99596.5800859412
