,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,COMUNA,precio_pesos_constantes
2121,909,40173,59066,2021-04-01,Departamento,85.0,77.0,2,2,3,0.0,No,45.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4942238967005,-34.6020049522915,2021,200.06216153027663,COMUNA 11,15404.7864378313
2830,1565,71025,55766,2021-06-01,Departamento,43.0,38.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,N,-58.5163564874295,-34.6197656326404,2021,283.4740011294263,COMUNA 11,10772.0120429182
2601,72,2973,55766,2022-01-01,Departamento,43.0,38.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,N,-58.5163564874295,-34.6197656326404,2022,276.51635609983424,COMUNA 11,10507.6215317937
81,1888,85320,59066,2021-08-01,Departamento,47.0,44.0,1,1,2,0.0,No,12.0,No,No,No,No,No,No,Sí,Sí,No,No,Sí,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4942238967005,-34.6020049522915,2021,186.64361902333656,COMUNA 11,8212.31923702681
2927,919,40789,60376,2021-08-01,Departamento,77.0,72.0,2,2,3,0.0,No,0.0,No,Sí,No,No,Sí,Sí,No,Sí,No,No,No,No,No,Sí,No,Sí,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,N,-58.5071764700852,-34.5946320782534,2021,224.6636154910528,COMUNA 11,16175.7803153558
3815,2859,128752,60703,2021-05-01,Departamento,70.0,70.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,S,-58.5115043666627,-34.5927751525409,2021,135.5697125324476,COMUNA 11,9489.87987727133
1328,4337,195403,57420,2021-11-01,Departamento,56.0,28.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,S,-58.4965661530599,-34.6109931656761,2021,234.74009989799927,COMUNA 11,6572.72279714398
594,3526,158421,56769,2022-09-01,Departamento,44.0,42.0,1,1,2,,,3.0,,,,,,,,,,,,,,,,,,0,,,,,,1.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.481365103618,-34.6147854977799,2022,218.9891196219031,COMUNA 11,9197.54302411993
2448,1567,71187,58400,2021-12-01,Departamento,58.0,50.0,1,2,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,S,-58.5117330704243,-34.6053959968936,2021,213.98140789435803,COMUNA 11,10699.0703947179
344,631,26516,57755,2021-06-01,Departamento,65.0,55.0,2,1,3,0.0,No,45.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4834496980986,-34.6093500004537,2021,205.4086553638509,COMUNA 11,11297.4760450118
2244,2751,124272,57426,2022-07-01,Departamento,54.0,49.0,2,1,3,,0,40.0,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4834817750557,-34.611152998146,2022,213.2966538624143,COMUNA 11,10451.5360392583
2329,210,8503,59069,2021-06-01,Departamento,30.0,30.0,0,1,1,0.0,No,7.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,No,Capital Federal,Capital Federal,Villa del Parque,U,-58.4876824185118,-34.6020849002115,2021,210.18560083742832,COMUNA 11,6305.56802512285
2414,159,6279,56422,2022-12-01,Departamento,44.0,42.0,2,1,3,,0.0,45.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5206525609295,-34.6161053947959,2022,240.2456530176096,COMUNA 11,10090.3174267396
2834,2439,110984,59713,2021-02-01,Departamento,36.0,33.0,1,1,1,0.0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5181434655865,-34.5981028669131,2021,222.22980560445487,COMUNA 11,7333.58358494701
2632,31,1234,59714,2022-08-01,Departamento,92.0,46.0,0,1,1,,,12.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5159631016824,-34.5981299799491,2022,269.9793079311283,COMUNA 11,12419.0481648319
89,1847,83643,59726,2021-12-01,Departamento,68.0,64.0,2,1,3,0.0,0,40.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4897985089987,-34.5984522989794,2021,231.9951488650578,COMUNA 11,14847.6895273637
2511,3156,142723,59397,2022-08-01,Departamento,55.0,47.0,2,1,3,,,35.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4898307101209,-34.6002552946959,2022,222.6700005647596,COMUNA 11,10465.4900265437
1771,415,17233,55766,2021-08-01,Departamento,38.0,33.0,0,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,N,-58.5163564874295,-34.6197656326404,2021,241.31700237360667,COMUNA 11,7963.46107832902
871,3140,142312,57087,2021-01-01,Departamento,42.0,39.0,0,1,1,0.0,No,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5053215652401,-34.6126888107437,2021,211.0442387226218,COMUNA 11,8230.72531018225
2298,710,30060,60703,2021-03-01,Departamento,70.0,70.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,S,-58.5115043666627,-34.5927751525409,2021,124.95882606160616,COMUNA 11,8747.11782431243
2422,295,12197,58736,2022-03-01,Departamento,41.0,39.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,S,-58.4964367318216,-34.6037812143278,2022,217.0557139673946,COMUNA 11,8465.17284472839
327,2661,120115,58413,2021-02-01,Departamento,70.0,60.0,2,1,3,0.0,No,30.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4833855527323,-34.6057440033896,2021,193.52512238054663,COMUNA 11,11611.5073428328
991,3643,164403,61034,2021-12-01,Departamento,50.0,43.0,0,1,1,0.0,No,8.0,No,No,No,No,Sí,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,No,Capital Federal,Capital Federal,Villa Devoto,U,-58.5071113347427,-34.5910261115774,2021,228.5041137932168,COMUNA 11,9825.67689310832
151,314,12999,59397,2022-09-01,Departamento,55.0,47.0,2,1,3,,,35.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4898307101209,-34.6002552946959,2022,209.67043368054533,COMUNA 11,9854.51038298563
535,3921,176653,59396,2022-08-01,Departamento,31.0,31.0,1,1,2,,,66.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4920111557622,-34.6002286471727,2022,225.06430164610163,COMUNA 11,6976.99335102915
786,3179,143678,55766,2021-08-01,Departamento,70.0,60.0,2,2,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,N,-58.5163564874295,-34.6197656326404,2021,265.4487026109667,COMUNA 11,15926.922156658
247,2012,91534,57093,2022-05-01,Departamento,43.0,38.0,0,1,1,,,10.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4922369734468,-34.6128495890207,2022,186.6295585591148,COMUNA 11,7091.92322524636
3011,738,31518,59396,2022-09-01,Departamento,31.0,31.0,1,1,2,,,66.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4920111557622,-34.6002286471727,2022,211.92495447280933,COMUNA 11,6569.67358865709
2524,4372,196758,56763,2021-10-01,Departamento,39.0,39.0,0,1,1,0.0,No,10.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4944500641891,-34.6146258777132,2021,148.91779103247384,COMUNA 11,5807.79385026648
1076,4273,192610,57410,2021-09-01,Departamento,71.0,55.0,1,1,2,0.0,Sí,5.0,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5183732193065,-34.6107236614296,2021,284.1595136676473,COMUNA 11,15628.7732517206
3345,2380,108606,59395,2021-07-01,Departamento,90.0,70.0,2,2,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4941915985386,-34.6002019607047,2021,364.39944668728,COMUNA 11,25507.9612681096
255,3204,145160,59394,2022-04-01,Departamento,65.0,60.0,2,1,3,0.0,   0,50.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa del Parque,U,-58.496372038446,-34.6001752352919,2022,159.7202423431617,COMUNA 11,9583.2145405897
3722,1358,61160,59065,2021-05-01,Departamento,50.0,45.0,1,1,2,0.0,No,10.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.496404383697,-34.60197822509,2021,174.73429615293244,COMUNA 11,7863.04332688196
2354,3848,172458,61689,2022-05-01,Departamento,20.0,20.0,0,1,1,,0,10.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5135864816039,-34.5873391865362,2022,253.2829723302275,COMUNA 11,5065.65944660455
2631,541,23052,55440,2021-06-01,Departamento,45.0,39.0,1,1,2,0.0,No,2.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.509846342135,-34.6216497761049,2021,235.78512914455075,COMUNA 11,9195.62003663748
431,2006,91288,60706,2022-08-01,Departamento,38.0,38.0,1,1,2,,0.0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5049636637779,-34.5928560081232,2022,212.9819022945742,COMUNA 11,8093.31228719382
440,1929,87002,60706,2022-09-01,Departamento,40.0,36.0,0,1,1,,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5049636637779,-34.5928560081232,2022,273.73639952737864,COMUNA 11,9854.51038298563
3303,2544,115244,59066,2022-05-01,Departamento,98.0,90.0,2,2,3,,,46.0,,,,,,,,,,,,,,,,,,1,,,,,,,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4942238967005,-34.6020049522915,2022,200.7502076987722,COMUNA 11,18067.5186928895
426,150,5854,57087,2021-12-01,Departamento,32.0,29.0,0,1,1,0.0,No,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.5053215652401,-34.6126888107437,2021,297.4055458067269,COMUNA 11,8624.76082839508
2290,4028,181388,57752,2022-04-01,Departamento,55.0,45.0,1,1,2,0.0,No,0.0,   0,   0,   0,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4899917586475,-34.609270264878,2022,216.90403281170111,COMUNA 11,9760.68147652655
1268,1588,71935,56750,2021-09-01,Departamento,41.0,35.0,0,1,1,0.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5228004563098,-34.6142752220368,2021,240.44266541108647,COMUNA 11,8415.49328938803
881,239,9794,60377,2021-07-01,Departamento,87.0,75.0,3,1,4,0.0,No,40.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5049961858245,-34.5946589929824,2021,234.673243666608,COMUNA 11,17600.4932749956
2399,3411,153385,60051,2021-07-01,Departamento,49.0,46.0,1,1,2,0.0,No,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.4984876994323,-34.59654249324,2021,221.8083588531261,COMUNA 11,10203.1845072438
682,4460,201012,60374,2021-09-01,Departamento,37.0,34.0,1,1,2,0.0,No,4.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.511537029922,-34.5945781319879,2021,226.2989792104344,COMUNA 11,7694.16529315477
1310,4034,181682,59067,2021-12-01,Departamento,60.0,60.0,2,1,3,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4920434068347,-34.6020316405457,2021,200.15267745220663,COMUNA 11,12009.1606471324
91,925,41007,59383,2021-12-01,Departamento,40.0,40.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,N,-58.5203566868716,-34.5998786854479,2021,217.256633525395,COMUNA 11,8690.2653410158
3278,1597,72118,60050,2022-02-01,Departamento,170.0,160.0,3,3,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5006680394242,-34.596515693526,2022,394.52109754732186,COMUNA 11,63123.3756075715
2897,339,14464,57087,2021-02-01,Departamento,42.0,39.0,0,1,1,0.0,No,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5053215652401,-34.6126888107437,2021,250.72080632297465,COMUNA 11,9778.11144659601
2164,4127,186293,58073,2022-02-01,Departamento,44.0,39.0,1,1,2,0.0,0,17.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5074045349394,-34.6072529439601,2022,216.1585503228254,COMUNA 11,8430.18346259019
664,3892,174939,61358,2022-07-01,Departamento,40.0,36.0,1,1,2,,0,25.0,,0,0,0,1,1,0,0,0,0,0,,0,,,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Devoto,U,-58.517979443236,-34.5890879968567,2022,215.6666166831081,COMUNA 11,7763.99820059189
2385,3430,154023,57082,2021-06-01,Departamento,60.0,57.0,2,2,3,0.0,No,8.0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.51622531225,-34.6125537573864,2021,253.51333434338943,COMUNA 11,14450.2600575732
1586,2673,120822,59396,2022-07-01,Departamento,40.0,38.0,1,1,2,,,30.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4920111557622,-34.6002286471727,2022,196.4574443469608,COMUNA 11,7465.38288518451
50,1614,72789,60046,2021-11-01,Departamento,65.0,60.0,2,1,3,0.0,No,35.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5093893705387,-34.5964081052815,2021,226.64561369462,COMUNA 11,13598.7368216772
2247,2837,127442,58740,2022-10-01,Departamento,37.0,33.0,1,1,2,,,6.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4877145782616,-34.603887896589,2022,243.46690799116485,COMUNA 11,8034.40796370844
2949,4150,187023,60056,2021-08-01,Departamento,50.0,47.0,0,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,S,-58.4875859564022,-34.5966759077193,2021,195.9096142939985,COMUNA 11,9207.75187181793
218,2179,99648,60710,2021-05-01,Departamento,87.0,80.0,3,1,4,0.0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.496242686172,-34.5929632704971,2021,169.46214066556,COMUNA 11,13556.9712532448
1400,2014,91676,57405,2021-11-01,Departamento,55.0,55.0,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,S,-58.5292766433193,-34.6105874483523,2021,185.4373202955982,COMUNA 11,10199.0526162579
1912,3245,146780,57427,2022-05-01,Departamento,43.0,43.0,1,1,2,,,49.0,,,,,1,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4813010353901,-34.6111795005278,2022,188.48965382714584,COMUNA 11,8105.05511456727
300,3700,166525,61361,2021-06-01,Departamento,88.0,72.0,2,2,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5114390488482,-34.5891691919648,2021,284.62633446735003,COMUNA 11,20493.0960816492
2156,2694,121805,59066,2022-06-01,Departamento,35.0,32.0,0,1,1,,0,0.0,,0,0,0,0,0,0,1,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa del Parque,N,-58.4942238967005,-34.6020049522915,2022,225.50122178213624,COMUNA 11,7216.03909702836
3551,607,25453,57087,2021-05-01,Departamento,46.0,40.0,1,1,2,0.0,No,6.0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5053215652401,-34.6126888107437,2021,284.69639631814,COMUNA 11,11387.8558527256
2893,2744,123824,58397,2022-03-01,Departamento,110.0,100.0,3,1,4,0.0,No,35.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5182747359321,-34.6053147528603,2022,300.983923368121,COMUNA 11,30098.3923368121
104,1928,86993,58085,2021-09-01,Departamento,148.0,95.0,3,1,4,0.0,No,45.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4812369785442,-34.6075735010365,2021,187.29218147810948,COMUNA 11,17792.7572404204
2609,305,12664,60707,2022-09-01,Departamento,80.0,70.0,2,2,3,,,12.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,1,,,,,,,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5027834236994,-34.5928828821173,2022,300.32793548146714,COMUNA 11,21022.9554837027
1941,1882,85102,56421,2022-02-01,Departamento,35.0,35.0,1,1,2,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5228333900074,-34.6160781856767,2022,200.7186538711952,COMUNA 11,7025.15288549183
289,2429,110260,60050,2022-10-01,Departamento,66.0,56.0,2,1,3,,0.0,50.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5006680394242,-34.596515693526,2022,187.6166694822018,COMUNA 11,10506.5334910033
663,856,37121,59383,2022-04-01,Departamento,74.0,59.0,2,1,3,0.0,No,35.0,   0,No,   0,No,Sí,Sí,No,Sí,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5203566868716,-34.5998786854479,2022,255.6727043157949,COMUNA 11,15084.6895546319
767,3888,174751,56421,2022-06-01,Departamento,35.0,35.0,0,1,1,,0,40.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5228333900074,-34.6160781856767,2022,206.1725456293817,COMUNA 11,7216.03909702836
3464,1487,67909,61031,2022-06-01,Departamento,50.0,46.0,1,1,2,,0,4.0,,0,,0,0,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.513651887736,-34.5909451446156,2022,226.5905996651413,COMUNA 11,10423.1675845965
10,3021,136892,54783,2022-10-01,Departamento,46.0,40.0,1,1,2,,0.0,10.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5077305879849,-34.6252827044522,2022,231.7617681838973,COMUNA 11,9270.47072735589
959,3782,169587,60046,2022-05-01,Departamento,250.0,200.0,4,4,5,,,50.0,,,,,1,,,,,,,,,,,,,2,,,,,,1.0,,,Capital Federal,Capital Federal,Villa Devoto,U,-58.5093893705387,-34.5964081052815,2022,185.7408463755,COMUNA 11,37148.1692751
3334,2219,101591,60706,2021-06-01,Departamento,56.0,50.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa Devoto,U,-58.5049636637779,-34.5928560081232,2021,168.1484806699426,COMUNA 11,8407.42403349713
2969,2815,126267,57090,2021-06-01,Departamento,50.0,42.0,1,1,2,0.0,No,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4987792822998,-34.612769375214,2021,225.19885804010167,COMUNA 11,9458.35203768427
357,3790,169891,57409,2022-06-01,Departamento,190.0,70.0,2,1,3,,0,40.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Villa Devoto,U,-58.520553909959,-34.6106964967304,2022,206.17254562938143,COMUNA 11,14432.0781940567
1988,359,15179,59397,2022-10-01,Departamento,70.0,64.0,2,1,3,,,52.0,,,,,1.0,1.0,,1.0,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.4898307101209,-34.6002552946959,2022,193.13480681991408,COMUNA 11,12360.6276364745
3258,2682,121281,59395,2022-04-01,Departamento,39.0,39.0,1,1,2,0.0,   0,35.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Villa del Parque,U,-58.4941915985386,-34.6002019607047,2022,182.0173701916372,COMUNA 11,7098.67743747385
3176,3225,146112,58086,2021-11-01,Departamento,40.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Villa del Parque,S,-58.4790563302525,-34.6075999609152,2021,198.3149119827925,COMUNA 11,7932.5964793117
479,3819,171180,59065,2021-08-01,Departamento,36.0,36.0,1,1,2,0.0,No,45.0,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Villa del Parque,U,-58.496404383697,-34.60197822509,2021,207.38179891481835,COMUNA 11,7465.74476093346
2010,2883,130357,59065,2022-05-01,Departamento,70.0,65.0,2,1,3,,0,40.0,,,,,1,,,,1,,,,,,,,0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Villa del Parque,U,-58.496404383697,-34.60197822509,2022,181.8441852627277,COMUNA 11,11819.8720420773
