,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
7997,71.0,71.0,3,1,4,0,0,0,0,1,0,0,0,0,0,-58.5474249601896,-34.6482291994432,11645.9973008878,0
7998,800.0,50.0,1,1,2,0,4,1,0,1,0,0,0,0,0,-58.6064109238833,-34.7646823270893,3640.85125282488,2
7999,30.0,29.0,1,1,2,0,3,0,0,1,1,0,0,0,0,-58.5781385589879,-34.6568522360895,5162.97507976157,2
8000,37.0,32.0,1,1,2,0,0,0,0,1,0,0,0,0,0,-58.4999804640488,-34.6794794129419,5933.10126550777,0
8001,42.0,40.0,1,1,2,0,1,0,0,0,0,0,0,0,1,-58.5827079474021,-34.6676130571708,6718.84459666606,2
8002,55.0,55.0,1,1,2,0,1,0,0,0,0,1,0,0,0,-58.5848557197667,-34.6657818068651,5891.62423049235,2
8003,25.0,25.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5581307389229,-34.6372727064978,4230.58869786229,1
8004,34.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5473914546631,-34.6464262661236,5601.74052284773,2
8005,57.0,57.0,2,1,3,0,0,0,0,1,0,0,0,0,0,-58.588588294626,-34.7468830571135,7914.15895209832,0
8006,40.0,40.0,1,1,2,0,20,0,0,1,0,0,0,0,0,-58.5690713936308,-34.6389357645296,6414.55307116245,2
8007,35.0,35.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5625610695674,-34.6408227253485,4552.93314232127,1
8008,50.0,50.0,1,2,2,0,10,0,0,0,0,0,0,0,0,-58.5411804237779,-34.6645385199915,8465.17284472839,2
8009,50.0,50.0,2,1,3,0,10,0,0,0,0,0,0,0,0,-58.5560841267208,-34.6445122728467,6420.22928125868,2
8010,52.0,47.0,1,1,2,0,5,0,0,0,0,0,0,0,0,-58.5129770896655,-34.6739086723021,5831.56351525734,2
8011,38.0,38.0,1,1,2,0,15,0,0,1,0,1,0,0,0,-58.556050438414,-34.6427093458305,6569.67358865709,2
8012,45.0,35.0,1,1,2,0,10,0,0,1,0,0,0,0,0,-58.563441544902,-34.6876985138407,4326.64389841673,2
8013,40.0,40.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.5603796337439,-34.6408506619825,6211.34275778962,2
8014,70.0,70.0,3,2,4,0,20,0,0,0,0,0,0,0,0,-58.5647086313693,-34.638991829043,11562.6255160365,2
8015,45.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.549573049977,-34.6463985579299,6504.72911229846,2
8016,80.0,70.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.3920388375948,-34.6212478918887,5254.6400209357,1
8017,30.0,30.0,1,1,1,0,7,0,0,0,0,0,0,0,0,-58.6602145396388,-34.8324851334067,1530.47767608658,2
8018,38.0,38.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.577050614984,-34.7145731636302,4413.92332620252,2
8019,25.0,25.0,1,1,2,0,3,0,0,0,0,0,0,0,0,-58.5947597048107,-34.7269658672074,2624.13534729373,2
8020,33.0,33.0,1,1,2,0,40,0,0,0,0,0,0,0,0,-58.5669578533995,-34.6425696533181,4883.89534572041,2
8021,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5848213815266,-34.6639789110454,6376.9903170274,1
8022,30.0,33.0,1,1,2,0,2,0,0,0,0,0,0,0,0,-58.5065606464283,-34.6812016067784,4803.66425885296,2
8023,35.0,30.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5784121192483,-34.67127545034,3366.19731575521,1
8024,33.0,31.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6221267693859,-34.7861135232217,6211.34275778962,1
8025,21.0,21.0,0,1,1,0,30,0,0,0,1,0,0,0,0,-58.5669578533995,-34.6425696533181,3914.0137504883,2
8026,40.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5611573258152,-34.6823177680798,6272.4173582878,2
8027,60.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.4937568198923,-34.6975894874062,7639.14956765313,0
8028,35.0,35.0,1,1,2,0,15,0,0,0,0,0,0,0,0,-58.5735363320238,-34.6442882818246,5562.28243641353,2
