,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,COMUNA,precio_pesos_constantes
3954,1077,43737,53820,2022-06-01,Departamento,39.0,39.0,0,1,1,,0,12.0,,1,,1,1,1,,1,1,0,,,0,,,0,1,0,,0,,,,1.0,,,Capital Federal,Capital Federal,Flores,U,-58.4554782325627,-34.6313276791719,2022,185.0266435135477,COMUNA 7,7216.03909702836
2134,1282,52568,53818,2022-11-01,Departamento,45.0,45.0,1,1,2,,0.0,35.0,,,,,0.0,,,,,,0.0,,,,,1.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.459840813902,-34.6312755321725,2022,154.49147982179954,COMUNA 7,6952.11659198098
999,2923,117230,53821,2022-08-01,Departamento,44.0,40.0,1,1,2,,0.0,9.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Parque Chacabuco,U,-58.4532969376941,-34.6313536941838,2022,244.1947672860205,COMUNA 7,9767.79069144082
1524,4390,179868,53826,2021-12-01,Departamento,80.0,77.0,2,2,3,0.0,No,15.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Parque Chacabuco,U,-58.442390421528,-34.6314831843568,2021,170.14159122265454,COMUNA 7,13100.9025241444
1580,4544,186069,56777,2022-10-01,Departamento,101.0,91.0,3,2,4,,0.0,23.0,,0.0,,0.0,0.0,0.0,1.0,1.0,,,1.0,,,,,0.0,1.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Flores,U,-58.4639183303046,-34.6149961424013,2022,203.74660939243736,COMUNA 7,18540.9414547118
2462,2991,120267,54807,2021-02-01,Departamento,48.0,38.0,1,1,2,0.0,No,45.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4553837552068,-34.6259186343085,2021,176.9066215667042,COMUNA 7,6722.45161953476
3209,597,23936,55463,2022-10-01,Departamento,97.0,90.0,2,2,3,,0.0,0.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,,0.0,,,,,1.0,1.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Flores,N,-58.4596828941086,-34.6222604720467,2022,247.21255272949,COMUNA 7,22249.1297456541
457,3687,149437,54148,2022-11-01,Departamento,42.0,38.0,1,1,1,,0.0,60.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4576279822233,-34.6294986125158,2022,201.5555657800016,COMUNA 7,7659.11149964006
2166,3205,129058,54473,2021-03-01,Departamento,30.0,30.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4663212055721,-34.6275910073682,2021,233.256475314998,COMUNA 7,6997.69425944994
365,2546,102095,52505,2022-07-01,Departamento,33.0,33.0,1,1,2,,1,20.0,,1,0,0,1,1,0,1,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Flores,U,-58.4534227579897,-34.6385657531368,2022,171.93003008303728,COMUNA 7,5673.69099274023
2635,3834,155542,52830,2021-03-01,Departamento,52.0,48.0,1,1,2,0.0,0,16.0,0,No,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4621170274195,-34.6366584243047,2021,182.2316213398423,COMUNA 7,8747.11782431243
3013,2994,120404,53816,2021-01-01,Departamento,42.0,40.0,1,1,2,0.0,No,20.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4642033840158,-34.6312232292062,2021,189.9398148503597,COMUNA 7,7597.59259401439
2208,4006,163500,53153,2021-10-01,Departamento,37.0,35.0,1,1,2,0.0,No,50.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4751736078477,-34.634697784994,2021,199.12436058056483,COMUNA 7,6969.35262031977
3923,225,8592,52829,2022-09-01,Departamento,45.0,45.0,1,1,2,,0.0,30.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4642984525756,-34.6366322480728,2022,160.59202105606224,COMUNA 7,7226.6409475228
2686,2468,98084,54148,2021-06-01,Departamento,38.0,38.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4576279822233,-34.6294986125158,2021,241.9900009641442,COMUNA 7,9195.62003663748
2729,1999,79399,54147,2022-05-01,Departamento,78.0,75.0,2,1,3,,,0.0,,1,,0,,,,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,N,-58.4598092243316,-34.6294725212657,2022,135.08425190945465,COMUNA 7,10131.3188932091
2603,4265,175044,56448,2021-11-01,Departamento,55.0,50.0,1,1,1,0.0,0,0.0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,N,-58.4639499916859,-34.6167991542835,2021,258.375999611866,COMUNA 7,12918.7999805933
4108,1255,51446,53483,2022-11-01,Departamento,44.0,37.0,1,1,2,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,N,-58.4729603657918,-34.6329211551972,2022,175.15639604166458,COMUNA 7,6480.78665354159
2393,4694,192214,55791,2022-03-01,Departamento,45.0,45.0,1,1,2,0.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4618323221311,-34.620431336845,2022,146.31162941505866,COMUNA 7,6584.02332367764
696,3908,158588,52827,2021-02-01,Departamento,48.0,45.0,1,1,2,0.0,No,8.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4686612944373,-34.6365797786116,2021,210.501010308664,COMUNA 7,9472.54546388988
2200,138,5320,54846,2021-02-01,Departamento,95.0,95.0,3,3,4,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,S,-58.3703167412573,-34.626904127264,2021,128.65936113942104,COMUNA 7,12222.639308245
2164,2358,94094,55791,2022-03-01,Departamento,46.0,46.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,S,-58.4618323221311,-34.620431336845,2022,224.92005142998045,COMUNA 7,10346.3223657791
1694,2068,82477,54155,2022-12-01,Departamento,58.0,55.0,2,1,3,,0.0,5.0,,0.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Parque Chacabuco,U,-58.4423592092465,-34.6296801595579,2022,264.9982354497273,COMUNA 7,14574.902949735
1827,1273,52084,55135,2021-03-01,Departamento,56.0,45.0,1,1,2,0.0,No,7.0,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4575333718034,-34.6240895712038,2021,181.4217030227762,COMUNA 7,8163.97663602493
1406,1604,65106,54150,2021-01-01,Departamento,23.0,23.0,1,1,1,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4532654896052,-34.6295506780479,2021,217.46732424896263,COMUNA 7,5001.74845772614
1621,522,20983,53816,2021-10-01,Departamento,35.0,30.0,0,1,1,0.0,No,55.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4642033840158,-34.6312232292062,2021,193.593128342216,COMUNA 7,5807.79385026648
469,4328,177466,53814,2021-01-01,Departamento,32.0,32.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4685659428709,-34.6311707702746,2021,267.10286463331846,COMUNA 7,8547.29166826619
362,1664,67253,53158,2022-07-01,Departamento,42.0,38.0,1,1,2,,0,25.0,,,,,1,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4642667602405,-34.6348292423434,2022,188.5991465730824,COMUNA 7,7166.76756977713
3058,1742,70215,54144,2022-11-01,Departamento,90.0,90.0,3,1,4,,0.0,30.0,,,,,1.0,1.0,,,,,0.0,,,,,1.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4663529338031,-34.6293940135818,2022,144.01748118981334,COMUNA 7,12961.5733070832
4159,4525,185330,53814,2022-07-01,Departamento,44.0,44.0,1,1,2,,0,40.0,,,,,,,,1,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4685659428709,-34.6311707702746,2022,142.52094598988614,COMUNA 7,6270.92162355499
2630,4206,172599,54477,2022-12-01,Departamento,66.0,58.0,2,1,3,,,52.0,,,,,1.0,,,1.0,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4575964426151,-34.6276955993042,2022,212.6312101420224,COMUNA 7,12332.6101882373
3614,1107,45118,54805,2022-02-01,Departamento,30.0,30.0,1,1,1,0.0,No,7.0,0,0,0,0,0,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4597460536089,-34.6258664977746,2022,214.099897462608,COMUNA 7,6422.99692387824
2938,175,6946,54142,2022-04-01,Departamento,50.0,45.0,1,1,2,0.0,Sí,7.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,Sí,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Flores,U,-58.4707153926978,-34.6293414801826,2022,157.7483874994189,COMUNA 7,7098.67743747385
3210,187,7565,53817,2021-06-01,Departamento,72.0,60.0,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4620221003642,-34.6312494001851,2021,240.83766762622,COMUNA 7,14450.2600575732
2809,3832,155270,51853,2021-06-01,Departamento,80.0,80.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,No,Capital Federal,Capital Federal,Parque Chacabuco,U,-58.4403961588254,-34.6423271128242,2021,131.3660005233925,COMUNA 7,10509.2800418714
2671,3113,125252,56447,2022-12-01,Departamento,39.0,35.0,0,1,1,,0.0,8.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4661308953638,-34.6167729583389,2022,192.19652241408744,COMUNA 7,6726.87828449306
917,83,3235,53830,2022-11-01,Departamento,55.0,55.0,2,1,3,,0.0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Parque Chacabuco,U,-58.4336651586588,-34.6315860746222,2022,139.25657272072837,COMUNA 7,7659.11149964006
3910,2179,87103,54152,2022-09-01,Departamento,48.0,42.0,1,1,2,,,9.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Parque Chacabuco,U,-58.448902985813,-34.6296025876218,2022,250.2732795678881,COMUNA 7,10511.4777418513
3254,3943,160078,54151,2022-09-01,Departamento,65.0,60.0,2,1,3,,,30.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Flores,U,-58.4510842391038,-34.6295766523297,2022,208.0396636408084,COMUNA 7,12482.3798184485
1328,3757,152604,54474,2021-10-01,Departamento,60.0,58.0,2,1,3,0.0,Sí,0.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.46414001905,-34.6276172138315,2021,180.241878111719,COMUNA 7,10454.0289304797
2336,1488,60058,53813,2021-01-01,Departamento,51.0,37.0,1,1,2,0.0,No,3.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4707472180659,-34.6311444823221,2021,222.45203541033104,COMUNA 7,8230.72531018225
328,2835,113613,54809,2021-06-01,Departamento,35.0,35.0,1,1,2,0.0,No,0.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4510214456158,-34.6259706149056,2021,202.67897223609145,COMUNA 7,7093.7640282632
1714,626,25344,54810,2022-08-01,Departamento,54.0,48.0,1,2,2,,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,1,,0.0,,,,1.0,0.0,,Capital Federal,Capital Federal,Flores,U,-58.448840286635,-34.6259965467275,2022,247.10184784895,COMUNA 7,11860.8886967496
82,4443,182122,53826,2021-03-01,Departamento,38.0,38.0,1,1,2,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Parque Chacabuco,U,-58.442390421528,-34.6314831843568,2021,191.8227593050971,COMUNA 7,7289.26485359369
2181,3478,139632,55462,2022-02-01,Departamento,43.0,38.0,1,1,2,0.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4618639448125,-34.6222343487998,2022,227.1290030647734,COMUNA 7,8630.90211646139
1007,2679,107194,53495,2021-10-01,Departamento,55.0,43.0,1,1,2,0.0,No,5.0,No,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Sí,No,No,Sí,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Parque Chacabuco,U,-58.4467843457286,-34.6332345260481,2021,205.2987593582569,COMUNA 7,8827.84665240505
381,842,34510,53149,2021-12-01,Departamento,50.0,50.0,1,1,2,0.0,Sí,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4838990349081,-34.63459191719,2021,183.412635338022,COMUNA 7,9170.6317669011
2918,4688,191982,55790,2022-07-01,Departamento,83.0,70.0,2,2,3,,,4.0,,1,,1,1,,1,1,1,1,,,,,1,1,1,0,,1,,,,,,,Capital Federal,Capital Federal,Flores,U,-58.4640133228869,-34.6204051763701,2022,309.28014810050144,COMUNA 7,21649.6103670351
3656,2254,89933,53818,2022-06-01,Departamento,48.0,48.0,2,1,3,,,40.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Flores,U,-58.459840813902,-34.6312755321725,2022,207.12704815544376,COMUNA 7,9942.0983114613
2499,795,32893,55461,2022-01-01,Departamento,145.0,135.0,3,1,4,0.0,No,10.0,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4640449927072,-34.6222081865744,2022,342.4706277029059,COMUNA 7,46233.5347398923
2828,87,3320,52502,2021-09-01,Departamento,35.0,30.0,0,1,1,0.0,No,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4599672002493,-34.638487570207,2021,176.32462130146365,COMUNA 7,5289.73863904391
3640,1215,49931,49203,2021-11-01,Departamento,40.0,33.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Parque Chacabuco,S,-58.4799207852895,-34.6562808129092,2021,226.64561369462,COMUNA 7,7479.30525192246
1742,4247,174350,54142,2021-03-01,Departamento,80.0,75.0,1,2,2,0.0,0,11.0,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4707153926978,-34.6293414801826,2021,128.29106142324892,COMUNA 7,9621.82960674367
1367,2364,94340,53816,2022-11-01,Departamento,45.0,40.0,1,1,2,,0.0,25.0,,1.0,,,1.0,1.0,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Flores,U,-58.4642033840158,-34.6312232292062,2022,235.664969219694,COMUNA 7,9426.59876878776
1819,2122,84487,52502,2021-01-01,Departamento,30.0,30.0,1,1,1,0.0,0,4.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4599672002493,-34.638487570207,2021,253.25308646714632,COMUNA 7,7597.59259401439
282,2681,107279,53489,2022-05-01,Departamento,40.0,40.0,1,1,2,,0,30.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Flores,U,-58.4598724062787,-34.63307854252,2022,202.62637786418173,COMUNA 7,8105.05511456727
1046,3014,121364,53156,2021-06-01,Departamento,34.0,31.0,0,1,1,0.0,No,6.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4686295077583,-34.6347767763922,2021,194.9301943250342,COMUNA 7,6042.83602407606
2535,4543,186067,54803,2022-06-01,Departamento,66.0,33.0,1,1,2,,,52.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4641083407885,-34.6258142053052,2022,184.6528523145303,COMUNA 7,6093.5441263795
3346,1965,78139,54143,2021-04-01,Departamento,39.0,39.0,1,1,2,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4685341646619,-34.6293677663764,2021,136.45265376167566,COMUNA 7,5321.65349670535
3727,2584,103793,55461,2021-04-01,Departamento,38.0,38.0,2,1,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4640449927072,-34.6222081865744,2021,257.9748924995666,COMUNA 7,9803.04591498353
764,2369,94506,57105,2022-07-01,Departamento,140.0,140.0,3,2,4,,0,30.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Flores,U,-58.4660674811658,-34.6131669375209,2022,148.24117443437785,COMUNA 7,20753.7644208129
1961,1690,68102,54799,2022-05-01,Departamento,41.0,41.0,1,1,2,,0,52.0,,,,,1,,,,,,,,,,,,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4728328813465,-34.6257091525653,2022,164.7368925725056,COMUNA 7,6754.21259547273
2481,1234,50491,53157,2021-11-01,Departamento,60.0,57.0,1,2,2,0.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4664481354091,-34.634803028866,2021,186.88322532714213,COMUNA 7,10652.3438436471
2409,2558,102676,51844,2022-07-01,Departamento,50.0,50.0,1,1,2,,0,40.0,,,0,0,1,1,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Flores,U,-58.4600304102658,-34.6420935858685,2022,134.3768919333212,COMUNA 7,6718.84459666606
622,390,15583,55131,2021-03-01,Departamento,170.0,150.0,4,4,5,0.0,No,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.466257757565,-34.6239849932626,2021,296.38524703165933,COMUNA 7,44457.7870547489
62,2076,82997,54155,2022-08-01,Departamento,102.0,90.0,3,2,4,,0.0,6.0,,0.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Parque Chacabuco,U,-58.4423592092465,-34.6296801595579,2022,302.33637854459664,COMUNA 7,27210.2740690137
1122,2896,116128,53489,2021-05-01,Departamento,73.0,70.0,3,1,4,0.0,0,41.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4598724062787,-34.63307854252,2021,154.93681432279715,COMUNA 7,10845.5770025958
2364,3576,143915,57760,2022-03-01,Departamento,42.0,39.0,1,1,2,0.0,No,55.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4725462069177,-34.609482113906,2022,192.9384124154618,COMUNA 7,7524.59808420301
2469,4262,174972,55790,2022-07-01,Departamento,78.0,72.0,2,1,3,,0,26.0,,1,,0,1,0,0,1,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4640133228869,-34.6204051763701,2022,134.7916354269425,COMUNA 7,9704.99775073986
2403,3537,142405,53820,2021-06-01,Departamento,49.0,49.0,1,1,2,0.0,No,40.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4554782325627,-34.6313276791719,2021,144.77069445435103,COMUNA 7,7093.7640282632
763,2587,103864,53817,2021-08-01,Departamento,45.0,41.0,1,1,2,0.0,0,15.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4620221003642,-34.6312494001851,2021,236.71873632228048,COMUNA 7,9705.4681892135
1387,67,2581,54473,2022-10-01,Departamento,45.0,43.0,1,1,2,,1.0,10.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,0,,,,,,,,,Capital Federal,Capital Federal,Flores,U,-58.4663212055721,-34.6275910073682,2022,258.7108109959791,COMUNA 7,11124.5648728271
3896,1739,70004,52831,2022-11-01,Departamento,48.0,48.0,0,1,1,,0.0,50.0,,0.0,,0.0,1.0,1.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4599355994521,-34.6366845615372,2022,147.29060576230876,COMUNA 7,7069.94907659082
2613,3151,126818,54478,2022-10-01,Departamento,41.0,36.0,1,1,2,,0.0,46.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.4554152448612,-34.627721649822,2022,264.3800911134828,COMUNA 7,9517.68328008538
1723,2706,108376,54474,2021-06-01,Departamento,34.0,34.0,1,1,1,0.0,No,30.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.46414001905,-34.6276172138315,2021,173.86676539860792,COMUNA 7,5911.47002355267
414,3900,158222,53485,2021-02-01,Departamento,42.0,38.0,1,1,1,0.0,No,10.0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4685977239029,-34.6329737736131,2021,152.7829913530626,COMUNA 7,5805.75367141638
594,3004,120720,54474,2022-05-01,Departamento,158.0,147.0,3,2,4,,,25.0,,,,,1,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Flores,U,-58.46414001905,-34.6276172138315,2022,137.84107337699456,COMUNA 7,20262.6377864182
2365,2499,99564,56446,2022-02-01,Departamento,80.0,65.0,2,1,3,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Flores,U,-58.4683117962248,-34.6167467234239,2022,157.48694380662923,COMUNA 7,10236.6513474309
1623,58,2285,55135,2021-11-01,Departamento,70.0,606.0,2,2,3,0.0,No,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4575333718034,-34.6240895712038,2021,19.44813846884521,COMUNA 7,11785.5719121202
915,4403,180312,54147,2022-12-01,Departamento,45.0,45.0,1,1,2,,,40.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Flores,U,-58.4598092243316,-34.6294725212657,2022,181.8748573214791,COMUNA 7,8184.36857946656
684,3812,154347,56447,2021-04-01,Departamento,20.0,20.0,1,1,1,0.0,No,20.0,No,Sí,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Flores,U,-58.4661308953638,-34.6167729583389,2021,252.078323528148,COMUNA 7,5041.56647056296
