,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_pesos_constantes
1758,265487,50429,2022-11-01,Departamento,30.0,30.0,0,1,1,,0.0,20.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6761366321228,-34.6465275649516,2022,4948.96435361358
1349,204497,47795,2022-04-01,Departamento,65.0,65.0,2,1,3,0.0,No,0 años,   0,No,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,N,-58.6807907341699,-34.6608900067272,2022,12422.6855155792
64,11487,47803,2021-06-01,Departamento,54.0,54.0,1,1,2,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,N,-58.6633359734506,-34.6611294458068,2021,9195.62003663748
663,105371,50433,2022-06-01,Departamento,80.0,80.0,2,1,3,,0,40,,0,,0,0,0,0,0,,,0,,,,,0,0,1,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6674107619849,-34.6466472204602,2022,9621.38546270448
968,152807,48461,2022-11-01,Departamento,105.0,100.0,1,2,2,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,1.0,0.0,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6632639128048,-34.6575237913085,2022,12961.5733070832
35,6605,46149,2021-06-01,Departamento,35.0,35.0,1,1,2,0.0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6831548973955,-34.669873937442,2021,5780.10402302928
535,82178,48458,2022-06-01,Departamento,43.0,40.0,1,1,2,,0,0,,0,,0,1,0,1,0,,,0,,,,,1,1,0,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6698091889416,-34.657434306284,2022,7697.10837016359
654,104415,46150,2022-05-01,Departamento,30.0,30.0,0,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Sur,S,-58.6809728307077,-34.6699040529889,2022,3714.81692751
24,4801,49442,2021-05-01,Departamento,40.0,40.0,1,1,1,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6762455196346,-34.6519360200844,2021,6236.20677649259
1778,270074,50757,2022-03-01,Departamento,60.0,45.0,1,1,2,0.0,No,20 años,0,Sí,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6782817550431,-34.6446947360682,2022,6395.90837157256
1743,262778,51751,2022-02-01,Departamento,26.0,26.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,S,-58.6629038015322,-34.639495484807,2022,4415.81038516629
1652,249159,48128,2022-09-01,Departamento,38.0,30.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6720271587831,-34.6592072194578,2022,4598.77151205996
962,152192,51088,2022-10-01,Departamento,15.0,15.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,S,-58.6738826882045,-34.6429518937289,2022,3708.18829094236
478,71743,48132,2021-03-01,Departamento,32.0,32.0,0,1,1,0.0,No,0 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6632999415275,-34.6593266188411,2021,5248.27069458746
1555,233448,51082,2022-07-01,Departamento,36.0,36.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6869708499462,-34.6427714985926,2022,3732.69144259225
1774,269450,49774,2022-04-01,Departamento,36.0,32.0,1,1,2,0.0,No,5 años,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6696645396938,-34.650223014419,2022,4436.67339842116
1168,181652,48128,2021-11-01,Departamento,50.0,45.0,1,1,2,0.0,No,6 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6720271587831,-34.6592072194578,2021,8839.17893409018
1124,175243,44836,2022-06-01,Departamento,40.0,38.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Sur,U,-58.6767540451716,-34.6771754098508,2022,3207.12848756816
464,69804,49113,2021-12-01,Departamento,25.0,25.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6762818219201,-34.6537388373273,2021,5458.70938506018
1105,172269,51747,2021-06-01,Departamento,40.0,36.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6716289426228,-34.6393761732299,2021,4466.44401779535
95,16229,51753,2021-03-01,Departamento,30.0,30.0,1,1,1,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Villa Ariza,U,-58.6585412117867,-34.6395549066504,2021,5831.41188287495
1364,206439,51754,2022-10-01,Departamento,90.0,60.0,2,2,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,,S,-58.6563599121286,-34.6395845590852,2022,7416.37658188471
1077,167074,48455,2022-06-01,Departamento,65.0,65.0,2,1,3,,0,0,,0,,0,0,0,0,0,,,0,,,,,0,0,1,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,N,-58.6763544361651,-34.6573444701112,2022,11224.9497064886
397,60444,49442,2021-05-01,Departamento,0.0,30.0,0,1,1,0.0,No,0 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6762455196346,-34.6519360200844,2021,6236.20677649259
1271,193885,49439,2021-06-01,Departamento,55.0,52.0,1,2,2,0.0,No,8 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6827903130624,-34.65184585086,2021,7356.49602930999
553,86185,51754,2021-01-01,Departamento,90.0,60.0,2,2,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Villa Ariza,U,-58.6563599121286,-34.6395845590852,2021,9496.99074251798
669,105911,48790,2022-08-01,Departamento,53.0,32.0,0,1,1,,,,,,,,,,,,,,,,,,,,1.0,1,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.663227887282,-34.655720963209,2022,6976.99335102915
1155,179058,53384,2022-10-01,Departamento,54.0,34.0,1,1,2,,0.0,10.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6888963054851,-34.6301216243739,2022,5562.28243641353
552,85477,53387,2022-07-01,Departamento,60.0,55.0,1,2,2,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6823532391056,-34.6302120720408,2022,9704.99775073986
1636,247063,51425,2022-05-01,Departamento,38.0,38.0,1,1,2,,0,5,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,,0,,,,0.0,0,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6563957673669,-34.6413873982439,2022,5150.08710404796
1391,210021,52401,2021-10-01,Departamento,30.0,30.0,1,1,2,0.0,No,0,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6802812938862,-34.6356506017119,2021,5807.79385026648
460,69276,48128,2021-11-01,Departamento,50.0,45.0,1,1,2,0.0,No,6 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6720271587831,-34.6592072194578,2021,10199.0526162579
198,32190,46148,2022-02-01,Departamento,48.0,48.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6853369608435,-34.6698437828615,2022,6021.55961613585
1694,255218,48458,2021-02-01,Departamento,38.0,33.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6698091889416,-34.657434306284,2021,6416.88563682863
41,7466,52406,2022-03-01,Departamento,40.0,40.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6693753953309,-34.635800403471,2022,5643.44856315226
1592,239047,51752,2022-04-01,Departamento,30.0,30.0,0,1,1,0.0,No,15 años,   0,No,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.660722508256,-34.6395252152243,2022,4081.73952654747
403,60720,48789,2022-11-01,Departamento,66.0,51.0,1,1,2,,0.0,3.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6654096019972,-34.6556911758763,2022,8248.27392268929
1221,187721,46151,2021-03-01,Departamento,40.0,40.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6787907607845,-34.669934129502,2021,4373.55891215621
174,28876,48791,2022-09-01,Departamento,37.0,37.0,0,1,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6610461693671,-34.6557507115272,2022,6306.88664511081
1120,174686,48458,2022-04-01,Departamento,57.0,57.0,2,1,3,0.0,No,5 años,   0,No,   0,No,No,No,Sí,No,   0,   0,No,   0,   0,   0,   0,No,Sí,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6698091889416,-34.657434306284,2022,12422.6855155792
1717,259108,48132,2022-11-01,Departamento,60.0,56.0,1,2,2,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,1.0,0.0,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6632999415275,-34.6593266188411,2022,9426.59876878776
1630,245459,50741,2022-01-01,Departamento,30.0,30.0,1,1,2,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,N,-58.7131839102385,-34.6442092826014,2022,3782.74375144573
1585,237973,48131,2022-02-01,Departamento,60.0,56.0,1,2,2,0.0,No,4 años,No,No,No,No,No,No,Sí,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6654817506523,-34.6592968275243,2022,8630.90211646139
1109,172665,53061,2022-01-01,Departamento,36.0,36.0,1,1,2,0.0,No,5 años,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Villa Ariza,U,-58.6758464072368,-34.6321049929713,2022,5022.64309219739
1075,166999,45823,2022-11-01,Departamento,30.0,30.0,1,1,2,,0.0,4.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.676645022174,-34.6717669785498,2022,3299.30956907572
1323,201305,48458,2021-03-01,Departamento,30.0,30.0,0,1,1,0.0,No,3 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6698091889416,-34.657434306284,2021,5685.62658580308
1643,247672,48455,2022-05-01,Departamento,66.0,51.0,1,1,2,,0,3,,1,,0,0,1,1,0,,,0,,,,,0,1,1,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6763544361651,-34.6573444701112,2022,11840.5568181509
167,28292,47802,2022-09-01,Departamento,48.0,48.0,1,1,2,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6655178297865,-34.6610996524978,2022,7226.6409475228
929,146378,48460,2021-04-01,Departamento,55.0,55.0,2,1,3,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6654456747226,-34.6574940019838,2021,8962.78483655637
1377,207932,50755,2022-02-01,Departamento,40.0,36.0,1,1,2,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,N,-58.6826445699775,-34.6446346003337,2022,5620.12230839346
517,78968,47802,2022-12-01,Departamento,45.0,50.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,1.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6655178297865,-34.6610996524978,2022,5605.73190374422
1150,178285,48787,2022-03-01,Departamento,57.0,57.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6697730218115,-34.6556314841684,2022,10346.3223657791
196,32096,48461,2021-11-01,Departamento,12.0,12.0,0,0,0,0.0,No,5 años,0,No,0,Sí,No,No,Sí,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6632639128048,-34.6575237913085,2021,566.61403423655
773,120800,50098,2021-11-01,Departamento,38.0,36.0,1,1,2,0.0,No,6 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.680535934841,-34.6482703181227,2021,6232.75437660205
1401,210758,46150,2022-08-01,Departamento,38.0,38.0,0,1,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6809728307077,-34.6699040529889,2022,3907.11627657633
1684,253983,47140,2021-01-01,Departamento,53.0,53.0,1,1,2,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6743177686572,-34.6645857212983,2021,8863.85802635012
127,21645,50102,2022-05-01,Departamento,90.0,75.0,2,2,3,,0,,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,,0,,,,0.0,0,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,S,-58.6718099017363,-34.6483902936587,2022,11819.8720420773
1081,167674,53384,2022-10-01,Departamento,59.0,49.0,2,1,3,,0.0,10.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6888963054851,-34.6301216243739,2022,6180.31381823726
289,44920,54690,2022-02-01,Departamento,30.0,30.0,1,1,2,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,N,-58.7105582765679,-34.6226064265411,2022,4014.3730774239
681,107967,49120,2022-01-01,Departamento,45.0,45.0,1,1,2,0.0,0,45 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.661010194243,-34.6539478808716,2022,7355.33507225559
74,12995,44836,2022-08-01,Departamento,40.0,38.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Sur,U,-58.6767540451716,-34.6771754098508,2022,2790.79734041166
891,139686,47802,2021-04-01,Departamento,43.0,43.0,1,1,2,0.0,No,0 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,N,-58.6655178297865,-34.6610996524978,2021,8402.6107842716
61,10837,52401,2022-06-01,Departamento,37.0,37.0,1,1,2,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6802812938862,-34.6356506017119,2022,5933.1877020011
751,116828,48129,2022-09-01,Departamento,45.0,45.0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,N,-58.6698453592843,-34.6592371278325,2022,6306.88664511081
1097,170005,50759,2022-05-01,Departamento,30.0,30.0,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6739189271993,-34.6447547158129,2022,4221.38287217045
431,64611,51737,2021-12-01,Departamento,30.0,30.0,1,1,2,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,N,-58.6934415697848,-34.6390751649977,2021,5458.70938506018
959,151584,48458,2021-12-01,Departamento,12.0,12.0,0,0,0,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6698091889416,-34.657434306284,2021,545.870938506018
1347,204219,51425,2022-11-01,Departamento,38.0,38.0,1,1,2,,0.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6563957673669,-34.6413873982439,2022,4948.96435361358
89,15277,48461,2022-05-01,Departamento,38.0,38.0,1,1,2,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,,0,,,,1.0,0,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,N,-58.6632639128048,-34.6575237913085,2022,9287.042318775
241,38261,48132,2021-10-01,Departamento,28.0,28.0,0,1,1,0.0,No,0 años,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Sur,N,-58.6632999415275,-34.6593266188411,2021,6504.72911229846
384,58477,48447,2022-12-01,Departamento,60.0,60.0,2,1,3,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6938082865475,-34.6571031902969,2022,8969.17104599074
1516,226989,46475,2022-05-01,Departamento,85.0,75.0,2,0,3,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6896644633087,-34.6679805565529,2022,8442.76574434091
1100,171104,51094,2022-05-01,Departamento,36.0,36.0,1,1,1,,0,,,1,,,,,,,,,,,,,,,0,0,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6607944105889,-34.6431308850362,2022,5403.37007637818
1235,189371,50435,2021-11-01,Departamento,143.0,84.0,3,2,4,0.0,0,10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6630478076588,-34.646706814209,2021,16998.4210270965
1315,199786,51419,2021-05-01,Departamento,35.0,35.0,0,1,1,0.0,No,0,No,Sí,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Ituzaingó,Bs.As. G.B.A. Oeste,Villa Ariza,U,-58.6694838003901,-34.641208886829,2021,4067.09137597343
1793,272511,51079,2021-03-01,Departamento,36.0,30.0,1,1,2,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,N,-58.6935148870816,-34.6426807746014,2021,4373.55891215621
1502,225695,49107,2022-09-01,Departamento,30.0,30.0,0,1,1,,0.0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6893716627959,-34.6535581357266,2022,3547.62373787483
427,64321,48461,2022-07-01,Departamento,40.0,40.0,1,1,2,,0,3,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,,0,,,,1.0,0,,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Centro,U,-58.6632639128048,-34.6575237913085,2022,7166.76756977713
847,133062,48789,2022-12-01,Departamento,32.0,32.0,0,1,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6654096019972,-34.6556911758763,2022,5605.73190374422
513,78360,47802,2021-09-01,Departamento,52.0,48.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6655178297865,-34.6610996524978,2021,4161669.0866316
457,68469,51425,2022-04-01,Departamento,38.0,38.0,1,1,2,0.0,No,5 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,   0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6563957673669,-34.6413873982439,2022,4969.0742062317
1437,216787,48458,2021-09-01,Departamento,12.0,12.0,0,0,0,0.0,No,0 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,N,-58.6698091889416,-34.657434306284,2021,601.106663527717
776,121485,48458,2022-02-01,Departamento,70.0,65.0,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,Ituzaingó Norte,U,-58.6698091889416,-34.657434306284,2022,13046.7125016277
1198,184847,48455,2021-03-01,Departamento,37.0,33.0,0,1,1,0.0,0,5 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Ituzaingó,Bs.As. G.B.A. Oeste,,U,-58.6763544361651,-34.6573444701112,2021,6122.9824770187
