,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
575,60.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7266833025776,-34.6638551321331,5678.94194997908,1
576,60.0,60.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7933427710742,-34.718793822816,4079.62104650316,2
577,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6942487768312,-34.6787367456693,5194.62170600413,2
578,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,6162.35382616035,2
579,20.0,20.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7027564532331,-34.6677983531654,4598.77151205996,2
580,64.0,60.0,3,1,4,0,16,1,0,0,1,1,0,0,1,-58.7026826669382,-34.6641927757302,9489.87987727133,2
581,30.0,30.0,1,1,2,0,2,0,0,0,0,1,0,0,0,-58.7199886704112,-34.6567365888781,4436.67339842116,2
582,40.0,40.0,1,1,2,0,10,0,0,0,0,0,0,0,1,-58.7247256750206,-34.6747026245218,4329.62345821702,2
583,35.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6855196106914,-34.678857794781,4081.27380289754,2
584,48.0,43.0,1,1,2,0,15,0,0,1,1,0,0,0,1,-58.7268329661085,-34.6710661944168,5912.70622979138,2
585,45.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7112619283754,-34.656859413561,5562.28243641353,1
586,37.0,37.0,1,1,2,1,5,0,0,0,0,0,0,0,1,-58.7289400782468,-34.6674297312696,7028.01760224088,2
587,40.0,35.0,1,1,2,0,15,0,0,0,0,0,0,0,0,-58.7267581276966,-34.6674606644139,5226.02133265342,2
588,40.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7359750542327,-34.6907724941916,3626.32981911392,1
589,43.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6941018945678,-34.671525569636,7465.38288518451,1
590,39.0,37.0,1,1,2,0,20,0,0,0,0,0,0,0,0,-58.7289026168062,-34.6656269674821,6122.9824770187,2
591,25.0,25.0,0,1,1,0,0,0,0,0,0,0,0,0,5,-58.7289775430149,-34.6692324944876,3412.21711581032,1
592,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7245388068221,-34.6656887906097,5698.19444551079,2
593,35.0,35.0,0,1,1,0,6,0,0,0,0,0,0,0,0,-58.698355669316,-34.6660564512426,4810.69273135224,2
594,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7314972953557,-34.6854263449324,4203.04861271748,1
595,48.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.728827703906,-34.6620214381985,4559.09350194409,1
596,35.0,35.0,1,1,1,1,8,0,0,0,0,0,0,0,0,-58.7246882947417,-34.6728998588783,4115.36265509113,2
597,60.0,52.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7180302923053,-34.6675840067173,9136.82128562129,1
598,15.0,15.0,0,1,1,0,0,0,0,0,0,0,0,0,1,-58.7203986685904,-34.676567081367,3009.83923368121,1
599,30.0,28.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7822331836574,-34.7099405774837,1735537.96083835,1
600,70.0,60.0,2,1,3,0,0,0,0,1,0,0,0,0,1,-58.7030148085098,-34.6804178562798,5605.73190374422,0
601,40.0,40.0,1,1,2,0,10,0,0,0,0,1,0,0,0,-58.7268703903001,-34.672868958564,4484.58552299537,2
602,52.0,48.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.728752804312,-34.6584159066368,4366.96750804814,1
603,55.0,55.0,1,1,3,0,0,0,0,0,0,0,0,0,0,-58.7156996325179,-34.6604036366802,5575.48209625582,2
604,70.0,60.0,1,1,3,0,0,0,0,0,0,0,0,0,0,-58.7116327486726,-34.6748872190027,5912.70622979138,1
605,71.0,70.0,1,1,2,0,10,0,0,0,0,0,0,0,1,-58.6939550644793,-34.6643143845115,7860.54151448666,2
606,25.0,25.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7289775430149,-34.6692324944876,3412.21711581032,1
607,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,5265.33750942106,2
608,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,5748.34482159207,2
609,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7005744630807,-34.667828817971,5723.73765004899,1
610,70.0,70.0,2,1,3,0,30,0,0,1,0,0,0,0,0,-58.7112619283754,-34.656859413561,6732.39463151043,2
611,25.0,25.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.6663123820368,-34.7007616584382,1767.48726914771,1
612,45.0,45.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7247256750206,-34.6747026245218,6719.17028484011,2
613,35.0,35.0,1,1,2,0,10,0,0,0,0,0,0,0,0,-58.7245388068221,-34.6656887906097,6014.76080359472,2
614,25.0,20.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.6984660801408,-34.6714648270511,4616.52903903749,1
615,47.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7246882947417,-34.6728998588783,6420.22928125868,1
616,200.0,40.0,1,1,2,0,6,0,0,0,0,0,0,0,1,-58.7134065077185,-34.6550259842859,5620.12230839346,2
617,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,5248.4071637316,2
618,54.0,54.0,1,1,3,0,0,0,0,0,0,0,0,0,0,-58.7352979278211,-34.6583229041412,3732.87238046673,1
619,30.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7243893720025,-34.6584777132312,3930.27075724333,2
620,45.0,45.0,1,1,2,1,5,0,0,0,1,0,0,0,0,-58.728752804312,-34.6584159066368,5225.76801962915,2
621,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,5881.82754899012,2
622,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,5253.60061346622,2
623,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7289400782468,-34.6674297312696,6011.06663527717,2
624,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,5017.765628126,2
626,70.0,65.0,2,1,3,1,0,0,0,0,0,0,0,0,0,-58.679045501108,-34.6825537845043,6211.34275778962,2
627,40.0,33.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.7883165751876,-34.6882122237454,2440.25482558406,1
629,45.0,45.0,1,1,2,1,5,0,0,0,1,0,0,0,0,-58.728752804312,-34.6584159066368,5225.76801962915,2
630,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7076015827933,-34.6911734512838,3666.7917924735,1
631,111.0,11.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7310095094833,-34.6619904722393,4736.27273194494,2
632,90.0,75.0,2,2,3,0,0,0,0,0,0,0,0,0,0,-58.7355987392509,-34.672744966959,7652.38838043289,2
633,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6961002234067,-34.6624812451803,9242.87186269876,0
634,70.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.7137777672349,-34.6730537749181,5677.05776046259,2
635,19.0,19.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.6879214776095,-34.6896443745176,3512.57644274591,1
636,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7220957511755,-34.6531002378082,3323.94675988129,1
637,33.0,33.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.7290524825344,-34.6728380192147,5442.05481380274,1
638,45.0,45.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7310845168097,-34.6655959973817,6550.45126207221,1
639,50.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.4743296079874,-34.8330771771546,7642.19313908425,1
640,50.0,50.0,1,1,2,0,0,0,0,1,0,0,0,0,0,-58.7954870127604,-34.7169589727358,3587.6684183963,0
641,70.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.679045501108,-34.6825537845043,4436.67339842116,0
642,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7245388068221,-34.6656887906097,6173.72233856871,2
643,65.0,65.0,1,1,2,0,0,0,0,1,0,0,0,0,1,-58.7817306507721,-34.686505437497,5194.62170600413,0
644,75.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.720137714313,-34.6639476850246,6632.0699297085,1
645,50.0,50.0,1,1,2,0,30,0,0,1,1,0,0,0,0,-58.707046448525,-34.6641317371943,6279.29401592624,2
646,80.0,50.0,1,2,2,1,5,0,0,0,0,0,0,0,2,-58.6961002234067,-34.6624812451803,10511.4777418513,2
647,38.0,38.0,1,1,1,0,30,0,0,0,0,0,0,0,0,-58.7311220254696,-34.6673987590984,4986.20350128164,2
648,70.0,50.0,2,1,2,0,0,0,0,0,0,0,0,0,0,-58.727432152226,-34.6999103524203,4466.44401779535,2
649,111.0,111.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.7224315397263,-34.6693251830355,4106.1596185134,2
650,60.0,60.0,1,1,2,1,8,1,0,0,1,0,0,0,0,-58.7289026168062,-34.6656269674821,5808.06788467355,2
651,40.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7158855066016,-34.6694175203121,4810.69273135224,1
652,45.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7245388068221,-34.6656887906097,6305.56802512285,1
653,36.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6940284730028,-34.6679199782101,7216.03909702836,0
654,50.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.7205851638599,-34.6855809188189,5972.59580874677,2
655,32.0,32.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.7224315397263,-34.6693251830355,6376.9903170274,2
656,52.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6961369699942,-34.664284040853,5439.49472867088,2
657,55.0,40.0,2,1,3,0,5,0,0,0,0,0,0,0,1,-58.6664208504134,-34.7061700925221,4481.39241827819,2
658,32.0,30.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.6983188722451,-34.6642536581697,4087.52531198847,2
659,32.0,32.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7355987392509,-34.672744966959,5458.70938506018,1
660,35.0,30.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.7117069522634,-34.6784927732645,5212.84911497626,1
662,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.718104752904,-34.6711895532144,6414.25697513632,1
663,70.0,60.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.679045501108,-34.6825537845043,4221.38287217045,0
