,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
3307,103.0,91.0,2,2,3,0,0,0,0,0,0,1,0,0,2,-58.4900492484861,-34.4902449928558,27789.4540947003,0
3308,90.0,80.0,2,2,3,0,0,0,0,0,1,0,0,0,1,-58.5029852725345,-34.4828728724047,28058.7573949206,0
3309,36.0,36.0,0,1,1,0,0,0,0,0,0,0,0,0,0,-58.5090628738764,-34.4575500970485,23737.3754655673,0
3310,70.0,60.0,1,2,2,0,10,0,0,1,0,0,0,0,0,-58.5288832919218,-34.4699276784286,9767.79069144082,2
3311,80.0,80.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.5399008231071,-34.4770029773499,27116.0652553685,0
3312,325.0,325.0,3,3,4,0,40,0,0,1,0,0,0,0,2,-58.4986950245937,-34.4865324070986,69871.4801287703,2
3313,150.0,150.0,3,3,4,0,10,0,0,0,0,0,0,0,1,-58.535546446613,-34.4770577746667,90101.4571098033,2
3314,100.0,100.0,3,1,4,0,35,0,0,1,0,1,0,0,2,-58.4987595442065,-34.490138449515,23231.1754010659,2
3315,322.0,155.0,3,3,5,0,9,0,1,1,1,0,0,0,2,-58.535546446613,-34.4770577746667,84651.7284472839,2
3316,70.0,70.0,2,2,3,0,0,0,1,1,0,1,0,0,0,-58.5202733274601,-34.4754453373731,20493.0960816492,0
3317,40.0,40.0,1,1,2,0,40,0,0,0,0,0,0,0,1,-58.5224177377723,-34.4736152257117,8163.97663602493,2
3318,67.0,67.0,2,1,3,1,30,0,0,0,1,1,0,0,0,-58.52871889773,-34.4609126639712,11558.3836849731,2
3319,90.0,72.0,2,2,3,0,0,0,0,0,0,0,0,0,0,-58.5072751459556,-34.4792131947375,17423.3815507994,0
3320,62.0,58.0,2,2,3,0,9,0,0,1,0,0,0,0,1,-58.5308627583788,-34.4590824146898,14931.4895218669,2
3321,42.0,42.0,1,1,2,0,30,0,0,0,1,0,0,0,0,-58.5136441309195,-34.4701173829972,7355.33507225559,2
3322,90.0,80.0,2,1,3,0,20,0,0,1,0,1,0,0,1,-58.4987595442065,-34.490138449515,22388.1720758709,2
3323,176.0,116.0,3,2,4,0,15,0,1,0,1,1,0,0,2,-58.5312250044717,-34.4789154140669,54462.4883108269,2
3324,80.0,80.0,2,1,3,0,0,0,0,0,1,0,0,0,0,-58.5094199422431,-34.4773833023083,18391.240073275,2
3325,98.0,90.0,3,3,4,0,40,0,0,1,1,1,0,0,1,-58.502952929132,-34.4810698528242,17572.4096613815,2
3326,220.0,220.0,3,4,4,0,0,0,1,1,0,1,0,0,2,-58.4942114394518,-34.4793736433415,147287.876417667,0
3327,44.0,44.0,1,1,2,0,25,0,0,0,0,1,0,0,0,-58.5179981914464,-34.470063375468,10090.3174267396,2
3328,105.0,96.0,3,1,4,0,21,0,0,0,0,0,0,0,0,-58.5397020851292,-34.4661850267491,13938.7052406395,2
3329,74.0,50.0,2,1,3,0,40,0,0,0,0,0,0,0,0,-58.5137092540166,-34.4737234102973,11332.280684731,2
3330,60.0,60.0,2,1,3,0,40,0,0,0,0,0,0,0,0,-58.5230733523171,-34.5096752304012,11348.2312543372,2
3331,38.0,35.0,1,1,2,0,30,0,0,1,0,0,0,0,1,-58.5201098251537,-34.4664302949014,9136.82128562129,2
3332,345.0,195.0,3,3,4,0,15,0,1,1,0,0,0,0,2,-58.4919378426792,-34.4739911584728,311788.815905899,2
3333,115.0,96.0,2,2,3,0,12,0,1,1,1,1,0,0,1,-58.535546446613,-34.4770577746667,43784.8750025247,2
3334,69.0,67.0,2,1,3,0,0,0,0,1,0,0,0,0,0,-58.5428418954996,-34.5184441017669,11665.4159763749,0
3335,50.0,50.0,1,1,2,0,10,0,0,0,0,0,0,0,1,-58.4919378426792,-34.4739911584728,34680.57572193,2
3336,75.0,70.0,2,1,3,0,30,0,0,1,1,1,0,0,1,-58.5114345858883,-34.4683413123319,17061.0855790516,2
3337,67.0,60.0,2,1,3,0,30,0,0,0,0,0,0,0,0,-58.5495102340445,-34.5255732460333,10203.1845072438,2
3338,55.0,53.0,1,1,2,0,9,0,0,0,0,0,0,0,1,-58.5330065255122,-34.4572521297658,10454.0289304797,2
3339,250.0,250.0,3,3,4,0,39,0,0,0,0,0,0,0,1,-58.4942114394518,-34.4793736433415,140782.36797932,2
3340,58.0,58.0,1,1,1,0,10,0,1,0,1,1,0,0,1,-58.535546446613,-34.4770577746667,29421.3402890224,2
3341,24.0,20.0,1,1,1,0,0,0,0,0,0,0,0,0,0,-58.5557773135005,-34.5110664300933,5079.10370683704,1
3342,164.0,147.0,1,1,2,0,14,0,1,1,1,1,0,0,1,-58.5205350822754,-34.4898693762021,44620.8666393239,2
3343,40.0,40.0,1,1,2,0,45,0,0,0,0,0,0,0,0,-58.5339635747965,-34.5095389449898,7674.69268613207,2
3344,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5512875336032,-34.5039099553703,9136.82128562129,1
3345,140.0,140.0,2,2,4,0,10,0,1,1,0,0,0,0,2,-58.5202733274601,-34.4754453373731,40223.5337083772,2
3346,130.0,100.0,1,1,3,0,0,0,0,0,0,0,0,0,0,-58.5603015022616,-34.5200256710603,7986.01211715808,1
3347,50.0,46.0,1,2,2,0,5,0,0,0,1,1,0,0,0,-58.5355794863094,-34.4788607681445,10451.5360392583,2
3348,220.0,220.0,3,4,4,0,0,0,1,1,0,1,0,0,2,-58.4942114394518,-34.4793736433415,168856.49540197,0
3349,106.0,99.0,3,2,4,0,15,0,1,1,0,1,0,0,1,-58.5398676927532,-34.475199986985,32536.7310077874,2
3350,77.0,72.0,1,2,2,0,0,0,0,1,0,0,0,0,1,-58.489888907392,-34.4812298469149,38595.7703775931,0
3351,190.0,150.0,3,2,4,0,10,0,0,0,0,1,0,0,2,-58.5333692539608,-34.4770851151785,79651.381664158,2
3352,140.0,140.0,3,2,4,0,15,0,0,1,0,0,0,0,1,-58.5572177057903,-34.4713733091493,24744.8217680679,2
3353,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.4835484330189,-34.4921275259471,18365.7321130389,0
3354,210.0,85.0,1,2,2,0,10,0,0,0,0,1,0,0,1,-58.4835484330189,-34.4921275259471,87433.4184031253,2
3355,70.0,70.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.5115646449272,-34.475553374159,31561.6878037857,1
3356,60.0,55.0,2,1,3,0,50,0,0,1,0,0,0,0,0,-58.5009371109809,-34.4901117167157,10927.9263930655,2
3357,58.0,55.0,2,1,3,0,36,0,0,0,0,0,0,0,0,-58.5029852725345,-34.4828728724047,11168.4451007171,2
3358,72.0,70.0,2,1,3,0,12,0,0,0,0,0,0,0,0,-58.5114670963149,-34.4701443286282,13007.953705541,2
3359,92.0,80.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.5202733274601,-34.4754453373731,25554.2929411725,2
3360,20.0,20.0,0,1,1,0,0,0,0,0,0,0,0,0,1,-58.5202406211878,-34.4736423299989,6722.08862741728,2
3361,41.0,35.0,1,1,1,0,50,0,0,0,0,0,0,0,0,-58.5051302560556,-34.4810430514389,9292.47016042637,2
3362,65.0,65.0,3,1,4,0,14,0,0,0,0,0,0,0,0,-58.5795315968433,-34.4999412118223,5912.70622979138,2
3363,110.0,110.0,2,2,3,0,0,0,1,0,0,1,0,0,2,-58.5355134098518,-34.4752547806282,48675.8443503188,0
3364,220.0,220.0,3,4,4,0,0,0,1,1,0,1,0,0,2,-58.4942114394518,-34.4793736433415,141456.595174201,0
3365,120.0,120.0,3,3,4,0,6,0,0,1,0,1,0,0,1,-58.4987595442065,-34.490138449515,31630.3373904868,2
3366,66.0,60.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.5399008231071,-34.4770029773499,18664.3619023337,0
3367,96.0,80.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.5729983623176,-34.5000255162696,5470400.5843393,1
3368,82.0,82.0,2,2,3,0,1,0,0,1,0,0,0,0,1,-58.489888907392,-34.4812298469149,45329.122738924,2
3369,54.0,50.0,2,1,3,0,0,0,0,1,0,0,0,0,1,-58.4986950245937,-34.4865324070986,12691.1509048137,0
3370,70.0,60.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.4988886178313,-34.4973505276343,9704.99775073986,0
3371,45.0,43.0,1,1,2,0,20,0,0,0,0,0,0,0,1,-58.5223849876158,-34.4718122195945,10035.9326935598,2
