,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,COMUNA,precio_pesos_constantes
5123,136115,56132,2021-03-01,Departamento,45.0,45.0,1,0,2,0.0,0,40 años,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4356290409139,-34.6189391890623,2021,COMUNA 6,6414.55307116245
1228,33330,55145,2022-05-01,Departamento,45.0,45.0,1,1,2,,,3,,,,,1,,,,,,,,,,,,1,0,,,,,,1.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4357222119033,-34.6243482873341,2022,COMUNA 6,12664.1486165114
1412,38692,55137,2022-10-01,Departamento,47.0,47.0,2,1,3,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4531711620989,-34.6241416262865,2022,COMUNA 6,7663.5891346142
7656,203620,56776,2022-11-01,Departamento,78.0,75.0,3,2,4,,0.0,20.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,1.0,0.0,1,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.4660991868565,-34.6149699482095,2022,COMUNA 6,18853.1975375755
2416,64281,55476,2021-08-01,Departamento,52.0,50.0,2,1,3,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4313289812146,-34.6225965271391,2021,COMUNA 6,9456.61003051572
5335,141439,56788,2021-12-01,Departamento,33.0,30.0,0,1,1,0.0,No,8 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,2021,COMUNA 6,7423.84476368184
2029,54502,56458,2021-08-01,Departamento,34.0,32.0,1,1,2,0.0,No,40 años,No,Sí,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4421408008953,-34.6170589703252,2021,COMUNA 6,6221.45396744455
7096,188427,56124,2022-01-01,Departamento,39.0,35.0,0,1,1,0.0,No,7 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4530768597277,-34.6187325694944,2022,COMUNA 6,6094.42048844035
3764,100498,57775,2022-11-01,Departamento,93.0,83.0,2,2,3,,0.0,33.0,,0.0,,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4398353111902,-34.6098726102681,2022,COMUNA 6,19442.3599606248
6615,175558,57444,2022-03-01,Departamento,40.0,37.0,1,1,2,0.0,0,0,0,0,0,Sí,Sí,Sí,Sí,Sí,Sí,0,0,Sí,0,Sí,0,Sí,0,0,0.0,0,0.0,0.0,0,0.0,Sí,0,Capital Federal,Capital Federal,Caballito,U,-58.4442280291291,-34.6116240797952,2022,COMUNA 6,8841.40274893854
584,15959,55139,2021-04-01,Departamento,42.0,42.0,1,1,2,0.0,No,50 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4488089412231,-34.6241935254421,2021,COMUNA 6,6161.91457513251
4427,118009,55794,2021-09-01,Departamento,46.0,42.0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.455289303026,-34.6205095844137,2021,COMUNA 6,8415.49328938803
176,4752,58100,2021-11-01,Departamento,47.0,47.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4485269577866,-34.6079663087293,2021,COMUNA 6,6799.3684108386
6344,168362,57116,2021-11-01,Departamento,62.0,54.0,1,1,2,0.0,No,12 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4420784234511,-34.6134529112317,2021,COMUNA 6,8159.24209300632
6833,181659,58104,2022-01-01,Departamento,50.0,44.0,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.439804179276,-34.6080695770428,2022,COMUNA 6,12609.1458381524
2589,68876,58755,2022-01-01,Departamento,0.0,38.0,1,1,1,0.0,No,0 años,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4550060974686,-34.6042824045449,2022,COMUNA 6,7985.79236416322
3754,100164,56789,2022-12-01,Departamento,40.0,40.0,1,1,2,,0.0,25.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4377478335025,-34.6153074331598,2022,COMUNA 6,7848.0246652419
2113,56700,55800,2021-11-01,Departamento,42.0,35.0,0,1,2,0.0,No,40 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4422031894232,-34.6206650271845,2021,COMUNA 6,7932.5964793117
5853,155870,56448,2021-10-01,Departamento,40.0,40.0,1,1,1,0.0,No,0 años,No,No,No,Sí,Sí,No,Sí,No,Sí,Sí,No,Sí,No,Sí,Sí,No,No,0,0.0,Sí,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,N,-58.4639499916859,-34.6167991542835,2021,COMUNA 6,11383.2759465223
1977,53378,58102,2022-02-01,Departamento,30.0,30.0,1,1,2,0.0,No,35 años,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4441655740791,-34.6080180208039,2022,COMUNA 6,6422.99692387824
7589,201712,55809,2021-10-01,Departamento,58.0,53.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,S,-58.4225738322322,-34.6208955603587,2021,COMUNA 6,13938.7052406395
7050,187302,57121,2022-11-01,Departamento,31.0,27.0,1,1,1,,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Caballito,U,-58.431174195156,-34.6135813406182,2022,COMUNA 6,7659.11149964006
7265,193418,56789,2021-05-01,Departamento,90.0,65.0,2,2,3,0.0,No,45 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4377478335025,-34.6153074331598,2021,COMUNA 6,10845.5770025958
4342,115664,56123,2022-08-01,Departamento,175.0,150.0,3,2,4,,1.0,15.0,,0.0,,0.0,1.0,0.0,1.0,0.0,,,0.0,,,,,0.0,1.0,1,,,,,,1.0,,,Capital Federal,Capital Federal,Caballito,U,-58.455257824559,-34.618706566664,2022,COMUNA 6,39838.6320343765
1839,49539,57779,2021-01-01,Departamento,32.0,32.0,0,1,1,0.0,0,35 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4311122999809,-34.6099752621028,2021,COMUNA 6,6014.76080359472
1523,41655,56124,2021-05-01,Departamento,58.0,50.0,1,2,2,0.0,0,11 años,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4530768597277,-34.6187325694944,2021,COMUNA 6,11387.8558527256
6971,184981,54814,2021-04-01,Departamento,157.0,141.0,3,2,4,0.0,No,9 años,0,No,0,No,Sí,No,Sí,No,0,0,No,0,0,0,0,No,Sí,2,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4401156229066,-34.6260998841665,2021,COMUNA 6,44813.9241827819
4620,123551,54152,2022-04-01,Departamento,40.0,38.0,0,1,1,0.0,No,50 años,   0,No,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.448902985813,-34.6296025876218,2022,COMUNA 6,5324.00807810539
7316,194595,55794,2022-09-01,Departamento,38.0,33.0,1,1,1,,0.0,16.0,,,,,,1.0,,1.0,,,,,,,,,1.0,0,,,,,,1.0,,,Capital Federal,Capital Federal,Caballito,U,-58.455289303026,-34.6205095844137,2022,COMUNA 6,8540.57566525422
10130,269219,56123,2021-11-01,Departamento,36.0,31.0,0,1,1,0.0,0,23 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.455257824559,-34.618706566664,2021,COMUNA 6,6799.3684108386
8657,230117,56776,2022-06-01,Departamento,50.0,48.0,1,1,2,,0,45,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4660991868565,-34.6149699482095,2022,COMUNA 6,9300.67261394767
7659,203674,54490,2021-04-01,Departamento,50.0,46.0,1,1,2,0.0,No,3 años,No,No,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,1,0.0,Sí,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.429240654809,-34.6280312150187,2021,COMUNA 6,18205.6566992551
6007,159672,53492,2022-09-01,Departamento,37.0,32.0,0,1,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,S,-58.4533283885767,-34.6331567097606,2022,COMUNA 6,7883.60830638851
6198,164668,55149,2022-02-01,Departamento,48.0,45.0,1,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4269976704479,-34.6244506822698,2022,COMUNA 6,11641.6819245293
9151,243429,54486,2021-12-01,Departamento,149.0,0.0,3,3,4,0.0,No,40 años,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4379655624728,-34.6279286504261,2021,COMUNA 6,39302.7075724333
6396,169656,58108,2022-02-01,Departamento,39.0,36.0,1,1,2,0.0,0,48 años,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.431081356517,-34.6081722220079,2022,COMUNA 6,5820.84096226466
7949,210773,55804,2021-11-01,Departamento,16.0,16.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,S,-58.4334790582042,-34.6207678761536,2021,COMUNA 6,5666.1403423655
1358,37255,54818,2022-11-01,Departamento,69.0,63.0,2,1,3,,,15.0,,,,,1.0,1.0,,1.0,,,,,,,,,,1,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4313909148913,-34.6262025978401,2022,COMUNA 6,25333.9841911171
4066,108321,55476,2021-04-01,Departamento,127.0,106.0,3,3,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4313289812146,-34.6225965271391,2021,COMUNA 6,37811.7485292222
8120,215572,56129,2021-01-01,Departamento,34.0,34.0,1,1,2,0.0,No,30 años,No,No,No,No,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4421719937736,-34.6188619990341,2021,COMUNA 6,6964.45987784652
7201,191487,56135,2021-02-01,Departamento,42.0,42.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4290860632267,-34.6190160283134,2021,COMUNA 6,6416.88563682863
507,13821,55794,2022-01-01,Departamento,78.0,68.0,2,2,3,0.0,No,10 años,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.455289303026,-34.6205095844137,2022,COMUNA 6,17862.9566040493
8984,239117,56783,2021-09-01,Departamento,45.0,41.0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4508331320769,-34.6151524892204,2021,COMUNA 6,7213.2799623326
2099,56216,54808,2021-09-01,Departamento,22.0,22.0,0,1,1,0.0,No,0 años,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,N,-58.4532026018079,-34.6259446440992,2021,COMUNA 6,6251.50930068825
8303,220411,58101,2021-01-01,Departamento,42.0,38.0,1,1,2,0.0,No,10 años,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4463462673219,-34.607992184246,2021,COMUNA 6,7597.59259401439
8393,222786,55798,2022-03-01,Departamento,47.0,42.0,1,1,2,0.0,No,60 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.446565238421,-34.6206133688353,2022,COMUNA 6,8465.17284472839
7842,208307,56464,2022-02-01,Departamento,33.0,33.0,1,1,2,0.0,0,53 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4290551531493,-34.617212989298,2022,COMUNA 6,6021.55961613585
339,9161,56134,2021-01-01,Departamento,0.0,40.0,1,1,2,0.0,No,1990 años,0,Sí,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4312670585407,-34.6189904542052,2021,COMUNA 6,6331.32716167866
7772,206487,56783,2021-09-01,Departamento,47.0,38.0,1,1,1,0.0,0,2021 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4508331320769,-34.6151524892204,2021,COMUNA 6,9617.70661644347
2118,56802,55148,2022-08-01,Departamento,70.0,60.0,2,1,3,,0.0,50.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.429178809936,-34.624425142011,2022,COMUNA 6,11860.8886967496
5496,145664,55798,2021-09-01,Departamento,42.0,38.0,1,1,2,0.0,No,0 años,No,No,No,Sí,Sí,Sí,Sí,No,No,Sí,No,No,No,Sí,Sí,No,No,0,0.0,Sí,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,N,-58.446565238421,-34.6206133688353,2021,COMUNA 6,10459.2559453823
7222,192109,56459,2022-03-01,Departamento,69.0,62.0,2,1,3,0.0,No,10 años,0,No,0,No,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4399598665072,-34.6170847375853,2022,COMUNA 6,15989.7709289314
6037,160436,59093,2021-06-01,Departamento,31.0,31.0,1,1,1,0.0,0,35 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4353496768842,-34.6027118640993,2021,COMUNA 6,6042.83602407606
3532,94212,55802,2021-11-01,Departamento,38.0,38.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4378411293398,-34.6207165296244,2021,COMUNA 6,8159.24209300632
14,498,56788,2022-10-01,Departamento,110.0,65.0,2,1,3,,0.0,10.0,,0.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4399287235284,-34.6152817065936,2022,COMUNA 6,21013.0669820067
9398,249592,58103,2021-10-01,Departamento,56.0,53.0,1,2,2,0.0,No,13 años,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4419848780624,-34.6080438184029,2021,COMUNA 6,12080.2112085543
9293,246977,57121,2022-03-01,Departamento,37.0,34.0,0,1,1,0.0,No,6 años,0,Sí,0,No,No,Sí,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.431174195156,-34.6135813406182,2022,COMUNA 6,8088.94294051824
4306,114873,54153,2021-08-01,Departamento,29.0,29.0,0,1,1,0.0,No,6 años,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4467217297371,-34.6296284839239,2021,COMUNA 6,5723.73765004899
5148,136854,58437,2022-10-01,Departamento,55.0,52.0,2,1,3,,0.0,40.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4310504158019,-34.606369181355,2022,COMUNA 6,9270.47072735589
4210,112030,57773,2021-09-01,Departamento,46.0,41.0,1,1,2,0.0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.444196800217,-34.6098210505789,2021,COMUNA 6,10819.9199434989
5726,152293,54817,2021-11-01,Departamento,52.0,40.0,0,1,1,0.0,0,0 años,0,No,0,No,0,0,0,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4335720960323,-34.6261769779003,2021,COMUNA 6,13598.7368216772
2446,64827,57449,2022-01-01,Departamento,47.0,43.0,1,1,2,0.0,No,12 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4333240502473,-34.6117526954107,2022,COMUNA 6,8826.40208670671
4682,125534,56132,2021-10-01,Departamento,0.0,30.0,1,0,2,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4356290409139,-34.6189391890623,2021,COMUNA 6,6969.35262031977
5711,151647,56453,2022-12-01,Departamento,38.0,35.0,1,1,2,,0.0,15.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4530454311885,-34.6169295494459,2022,COMUNA 6,9529.74423636517
3178,85086,55137,2022-04-01,Departamento,40.0,40.0,1,1,2,0.0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4531711620989,-34.6241416262865,2022,COMUNA 6,8695.87986090547
8650,229923,55474,2022-03-01,Departamento,67.0,60.0,1,1,2,0.0,No,2 años,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,Sí,Sí,No,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4356911521478,-34.6225452551352,2022,COMUNA 6,18341.2078302448
256,7180,56463,2022-03-01,Departamento,150.0,138.0,3,2,4,0.0,Sí,80 años,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4312361013292,-34.617187416901,2022,COMUNA 6,48339.2721926009
1883,50724,57779,2022-03-01,Departamento,40.0,36.0,0,1,1,0.0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4311122999809,-34.6099752621028,2022,COMUNA 6,6584.02332367764
5398,142796,56457,2022-02-01,Departamento,64.0,60.0,2,1,3,0.0,0,0 años,0,No,0,No,0,0,0,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4443217325125,-34.617033164093,2022,COMUNA 6,11039.5259629157
10106,268660,57780,2022-04-01,Departamento,41.0,32.0,0,1,1,0.0,   0,4 años,   0,   0,   0,   0,Sí,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Caballito,U,-58.4289315402955,-34.6100008276556,2022,COMUNA 6,7986.01211715808
9225,245415,56455,2021-06-01,Departamento,43.0,39.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,Sí,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,S,-58.4486835874174,-34.6169814347127,2021,COMUNA 6,10509.2800418714
4180,111248,55140,2021-12-01,Departamento,122.0,0.0,3,3,4,0.0,No,0 años,0,Sí,0,No,Sí,No,Sí,Sí,0,0,Sí,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,N,-58.4466278266064,-34.6242194165469,2021,COMUNA 6,26201.8050482889
1421,38991,57121,2021-11-01,Departamento,99.0,70.0,2,2,3,0.0,No,12 años,No,No,No,No,No,No,Sí,No,No,No,Sí,No,No,Sí,No,Sí,Sí,1,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.431174195156,-34.6135813406182,2021,COMUNA 6,24931.0175064082
1686,45945,56135,2021-04-01,Departamento,40.0,40.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4290860632267,-34.6190160283134,2021,COMUNA 6,6582.04511434609
6403,169754,55469,2022-02-01,Departamento,58.0,39.0,1,1,2,0.0,No,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4465965311237,-34.6224163929705,2022,COMUNA 6,8028.7461548478
2789,74425,54815,2022-02-01,Departamento,38.0,32.0,1,1,1,0.0,0,10 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4379344500442,-34.6261256210633,2022,COMUNA 6,8430.18346259019
6539,173605,59094,2022-01-01,Departamento,28.0,28.0,1,1,2,0.0,No,50 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4331691111268,-34.6027375007131,2022,COMUNA 6,8195.94479479909
8782,234030,58113,2022-02-01,Departamento,32.0,32.0,1,1,2,0.0,No,40 años,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0,0.0,0,0,Capital Federal,Capital Federal,Caballito,U,-58.4201777662517,-34.6082996516151,2022,COMUNA 6,6422.99692387824
2755,73328,57444,2022-12-01,Departamento,57.0,48.0,1,1,2,,0.0,4.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Caballito,U,-58.4442280291291,-34.6116240797952,2022,COMUNA 6,11211.4638074884
4118,109616,56792,2022-10-01,Departamento,33.0,33.0,1,1,2,,,40.0,,,,,1.0,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4312051468678,-34.6153843790387,2022,COMUNA 6,9270.47072735589
7226,192183,57444,2021-06-01,Departamento,110.0,104.0,3,3,4,0.0,No,10 años,No,No,No,No,No,Sí,Sí,Sí,No,No,Sí,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4442280291291,-34.6116240797952,2021,COMUNA 6,11137209.5243732
7539,200239,56784,2021-10-01,Departamento,42.0,40.0,1,1,2,0.0,No,40 años,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,No,0.0,No,0,Capital Federal,Capital Federal,Caballito,U,-58.4486522559253,-34.6151784106335,2021,COMUNA 6,8130.91139037307
1635,44611,56781,2022-06-01,Departamento,25.0,25.0,1,1,1,,,,,,,,,1,,1,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Caballito,U,-58.4551948760137,-34.6151005294878,2022,COMUNA 6,6414.25697513632
