,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,precio_pesos_constantes
99,928,25098,92250,2021-03-01,Departamento,63.0,50.0,1,1,2,0.0,No,7.0,0,Sí,0,Sí,No,No,Sí,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Tigre,U,-58.5888821930221,-34.4186670690061,2021,233.256475314998,11662.8237657499
203,1913,52228,90902,2022-06-01,Departamento,100.0,75.0,2,2,3,,0,5.0,,1,,0,0,0,0,1,,,0,,,,,1,1,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta El Palmar,U,-58.6586429406143,-34.4249542921363,2022,302.618229829956,22696.3672372467
107,1416,38093,95182,2022-08-01,Departamento,148.0,69.0,1,2,2,,0.0,5.0,,1.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta North Coral Plaza,U,-58.6516548701885,-34.4016048239235,2022,363.7440316182203,25098.3381816572
3872,6479,176178,91271,2022-02-01,Departamento,49.0,46.0,1,1,2,0.0,No,0.0,0,Sí,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Tigre,N,-58.5715783528145,-34.424300915074,2022,261.8069398319935,12043.1192322717
6118,5528,150770,91271,2021-08-01,Departamento,48.0,48.0,1,1,2,0.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Tigre,U,-58.5715783528145,-34.424300915074,2021,207.38179891481832,9954.32634791128
5044,5918,160765,95512,2022-04-01,Departamento,96.0,70.0,2,2,3,0.0,No,3.0,   0,Sí,   0,No,Sí,No,Sí,Sí,   0,   0,Sí,   0,   0,   0,   0,Sí,Sí,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Tigre,Bs.As. G.B.A. Norte,Nordelta Antares,U,-58.6494443691953,-34.3998312603058,2022,396.9922013528615,27789.4540947003
3860,2636,71843,90285,2022-04-01,Departamento,56.0,51.0,1,1,2,0.0,No,0.0,   0,Sí,   0,Sí,Sí,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Tigre,Bs.As. G.B.A. Norte,Tigre,N,-58.569503679496,-34.4297377987283,2022,219.22386203963333,11180.4169640213
5252,3490,94802,89955,2022-02-01,Departamento,57.0,46.0,1,1,2,0.0,0,1.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Tigre,U,-58.5717133636311,-34.4315128245486,2022,349.07591977599134,16057.4923096956
2395,1482,39828,96170,2022-08-01,Departamento,49.0,40.0,1,1,2,,0.0,8.0,,1.0,,0.0,0.0,1.0,0.0,1.0,,,0.0,,,,,1.0,0.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Studios de la Bahía,U,-58.6493736036715,-34.3962254259613,2022,298.7897402578225,11951.5896103129
4159,2413,65909,96171,2021-05-01,Departamento,40.0,40.0,1,1,1,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Bahía Grande,N,-58.647198626838,-34.3962547341198,2021,60.33530056256575,2413.41202250263
4044,6411,174416,95512,2022-11-01,Departamento,94.0,82.0,2,2,3,,0.0,9.0,,1.0,,1.0,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,1.0,1,,,,,,1.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Quartier,U,-58.6494443691953,-34.3998312603058,2022,316.13593431910243,25923.1466141664
4262,1403,37597,96171,2021-09-01,Departamento,59.0,59.0,0,1,1,0.0,Sí,5.0,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,Sí,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Bahía Grande,U,-58.647198626838,-34.3962547341198,2021,285.2709589623068,16830.9865787761
5566,5917,160756,92908,2022-07-01,Departamento,39.0,39.0,1,1,2,,0,50.0,,0,,0,0,0,0,0,,,0,,,,,0,0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,,U,-58.5888139770892,-34.415061137709,2022,225.8756872953261,8809.15180451772
4661,5063,138465,94845,2021-12-01,Departamento,74.0,74.0,1,1,2,0.0,No,13.0,0,Sí,0,Sí,No,No,Sí,Sí,0,0,Sí,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Mirador de la Bahía,U,-58.6690914747812,-34.4031715088704,2021,250.8055663406027,18559.6119092046
5328,2884,78858,91923,2022-10-01,Departamento,85.0,60.0,2,1,3,,0.0,10.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Tigre,Bs.As. G.B.A. Norte,Tigre,U,-58.5845649636039,-34.4205264966815,2022,309.0156909118633,18540.9414547118
472,2325,63448,91231,2022-04-01,Departamento,101.0,77.0,2,2,3,0.0,No,7.0,   0,Sí,   0,No,No,Sí,No,Sí,   0,   0,No,   0,   0,   0,   0,Sí,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Tigre,Bs.As. G.B.A. Norte,Nordelta El Palmar,U,-58.6586073255747,-34.4231513910456,2022,360.902001229874,27789.4540947003
3572,5338,145710,91923,2022-10-01,Departamento,85.0,60.0,2,1,3,,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1,,0.0,,,,0.0,0.0,,Tigre,Bs.As. G.B.A. Norte,Tigre,U,-58.5845649636039,-34.4205264966815,2022,309.0156909118633,18540.9414547118
2201,4428,121404,93874,2021-03-01,Departamento,149.0,113.0,3,3,4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta,U,-58.634394150141,-34.4090502779472,2021,429.1982660152752,48499.4040597261
3670,5859,159134,96170,2022-05-01,Departamento,49.0,42.0,0,1,1,,,8.0,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Bahía Grande,U,-58.6493736036715,-34.3962254259613,2022,261.32370161055235,10975.5954676432
3537,1144,30337,96171,2021-12-01,Departamento,40.0,40.0,0,1,1,0.0,0,13.0,0,0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta,U,-58.647198626838,-34.3962547341198,2021,300.22901617831,12009.1606471324
2461,7072,191416,96171,2021-01-01,Departamento,40.0,40.0,1,1,1,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Vista Bahía,N,-58.647198626838,-34.3962547341198,2021,72.367069457987,2894.68277831948
1550,1294,34521,94539,2021-06-01,Departamento,38.0,38.0,0,1,1,0.0,No,0.0,0,Sí,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Villa Los Romeros,N,-58.6190973181918,-34.4056469419312,2021,241.9900009641442,9195.62003663748
6328,346,9830,96181,2021-11-01,Departamento,166.0,158.0,3,4,4,0.0,No,0.0,No,No,No,No,No,No,Sí,No,No,No,Sí,No,No,Sí,No,Sí,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Tigre,Bs.As. G.B.A. Norte,Nordelta,S,-58.6254486865197,-34.396545690419,2021,315.58250008111645,49862.0350128164
4520,4879,133653,91231,2021-03-01,Departamento,100.0,88.0,1,2,2,0.0,0,5.0,0,Sí,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta,U,-58.6586073255747,-34.4231513910456,2021,281.63068752521025,24783.5005022185
2294,6244,169379,90944,2022-11-01,Departamento,66.0,57.0,1,1,2,,,5.0,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1,,,,,,1.0,,,Tigre,Bs.As. G.B.A. Norte,,U,-58.5672604308907,-34.4261597485082,2022,310.0854858153877,17674.8726914771
1534,449,12379,90287,2021-08-01,Departamento,75.0,75.0,2,2,3,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Tigre,N,-58.5651518166499,-34.4297935840577,2021,165.90543913185465,12442.9079348891
207,5037,137726,94852,2022-01-01,Departamento,70.0,70.0,2,2,2,0.0,No,0.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Portezuelo,N,-58.6538654644108,-34.4033783443864,2022,330.2395338563729,23116.7673699461
3288,6993,188743,96169,2021-04-01,Departamento,60.0,60.0,0,1,1,0.0,Sí,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Bahía Grande,S,-58.6515485773614,-34.396196079162,2021,303.4276116542517,18205.6566992551
2777,4986,136216,94195,2022-06-01,Departamento,57.0,57.0,1,1,2,,1,8.0,,1,,0,0,1,1,1,,,0,,,,,1,1,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Portezuelo,U,-58.6517611913519,-34.4070135636061,2022,392.148822546793,22352.4828851672
3482,5775,156527,94524,2022-11-01,Departamento,55.0,55.0,1,1,2,,0.0,5.0,,1.0,,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,1.0,1.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Cormoran,U,-58.6517257478152,-34.405210650943,2022,319.4983574796637,17572.4096613815
2571,6826,184537,94854,2021-02-01,Departamento,92.0,68.0,2,2,3,0.0,No,5.0,No,Sí,No,No,No,Sí,Sí,Sí,No,Sí,No,Sí,No,No,Sí,Sí,Sí,1,0.0,Sí,0.0,0.0,0.0,0.0,Sí,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Sendero,U,-58.6495151472954,-34.4034370923934,2021,359.48939141897057,24445.27861649
3511,586,16340,96143,2021-08-01,Departamento,128.0,90.0,2,2,3,0.0,0,2.0,0,0,0,0,Sí,Sí,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,,U,-58.7080967763681,-34.395419500059,2021,270.9788839153622,24388.0995523826
5647,6938,187606,96170,2021-10-01,Departamento,60.0,60.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Bahía Grande,N,-58.6493736036715,-34.3962254259613,2021,71.751726830836,4305.10360985016
5694,4938,134997,90902,2022-10-01,Departamento,77.0,77.0,1,1,2,,0.0,9.0,,1.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,1.0,1.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta El Palmar,U,-58.6586429406143,-34.4249542921363,2022,176.5803948067792,13596.690400122
2019,866,23469,89956,2021-07-01,Departamento,52.0,45.0,1,1,2,0.0,No,2.0,0,No,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Tigre,U,-58.56953739001,-34.4315407771296,2021,221.06899765695,9948.10489456275
2623,5457,149056,93875,2022-06-01,Departamento,162.0,150.0,3,3,4,,0,0.0,,1,,0,1,0,0,1,,,0,,,,,0,0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta,N,-58.6322188250864,-34.4090793292582,2022,366.8099755514626,55021.4963327194
2684,4445,121931,89590,2021-01-01,Departamento,92.0,92.0,3,2,4,0.0,No,2.0,0,Sí,0,No,No,Sí,Sí,Sí,0,0,No,0,0,0,0,No,Sí,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Castaños,U,-58.6500818251031,-34.4322836678305,2021,393.29929053253807,36183.5347289935
2421,2498,68133,91918,2021-02-01,Departamento,40.0,40.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Tigre,Bs.As. G.B.A. Norte,Rincón de Milberg,N,-58.5954432956872,-34.4203850494098,2021,171.8808652721955,6875.23461088782
1440,3446,93710,95183,2022-05-01,Departamento,55.0,37.0,1,1,2,,0,0.0,,1,,1,0,1,1,1,,,0,,,,,1,1,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Sendero,N,-58.6494797566732,-34.4016341766317,2022,410.7291443192865,15196.9783398136
4671,5138,140231,87974,2021-07-01,Departamento,41.0,41.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,2,0.0,No,0.0,0.0,0.0,0.0,No,0,Tigre,Bs.As. G.B.A. Norte,Tigre,N,-58.5871496624667,-34.4421338411508,2021,202.19725395452755,8290.08741213563
590,2722,74088,91231,2021-06-01,Departamento,62.0,51.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta El Palmar,N,-58.6586073255747,-34.4231513910456,2021,319.3996875470725,16289.3840649007
5156,5011,136716,79724,2022-01-01,Departamento,35.0,35.0,1,1,2,0.0,No,3.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Don Torcuato Oeste,U,-58.6424372521958,-34.4864880010142,2022,150.1088790256243,5253.81076589685
5732,3087,84093,94524,2022-11-01,Departamento,55.0,42.0,1,1,2,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Bigua,N,-58.6517257478152,-34.405210650943,2022,392.7749486994905,16496.5478453786
5994,2161,58754,96170,2021-12-01,Departamento,35.0,35.0,0,1,1,0.0,No,15.0,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Terrazas de la Bahía,U,-58.6493736036715,-34.3962254259613,2021,367.76104942776857,12871.6367299719
2152,7168,194013,90944,2021-07-01,Departamento,195.0,127.0,2,2,3,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,,N,-58.5672604308907,-34.4261597485082,2021,321.36014196043624,40812.7380289754
1386,5493,149987,96502,2022-09-01,Departamento,95.0,95.0,2,3,3,,0.0,5.0,,1.0,,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,0.0,1.0,0,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Puerto Escondido,U,-58.6428134255128,-34.3945103106021,2022,384.07785089934,36487.3958354373
623,5946,161701,96169,2021-10-01,Departamento,85.0,70.0,2,1,3,0.0,No,7.0,0,No,0,No,No,Sí,No,Sí,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta,U,-58.6515485773614,-34.396196079162,2021,398.24872116113,27877.4104812791
220,4376,119899,94524,2022-12-01,Departamento,65.0,65.0,1,1,2,,0.0,6.0,,1.0,,0.0,1.0,0.0,1.0,1.0,,,0.0,,,,,1.0,0.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Cormoran,U,-58.6517257478152,-34.405210650943,2022,279.29481185039384,18154.1627702756
3111,73,2093,94524,2022-09-01,Departamento,55.0,55.0,1,1,2,,0.0,5.0,,1.0,,0.0,0.0,0.0,1.0,1.0,,,0.0,,,,,1.0,1.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Cormoran,U,-58.6517257478152,-34.405210650943,2022,331.70359850397455,18243.6979177186
5281,6611,179453,94854,2022-09-01,Departamento,68.0,60.0,1,2,2,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,1.0,0.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Sendero,N,-58.6495151472954,-34.4034370923934,2022,153.29238373533218,9197.54302411993
6295,165,4769,87974,2021-12-01,Departamento,60.0,57.0,2,1,3,0.0,0,41.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Los Alamos,U,-58.5871496624667,-34.4421338411508,2021,153.2269301069523,8733.93501609628
3744,4733,130180,90941,2021-09-01,Departamento,68.0,64.0,2,2,3,0.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Tigre,U,-58.5737879315892,-34.4260759076401,2021,206.63041558765312,13224.3465976098
5396,4692,129289,90285,2021-09-01,Departamento,28.0,28.0,1,1,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Tigre,S,-58.569503679496,-34.4297377987283,2021,300.55333176385824,8415.49328938803
3985,871,23555,94845,2021-08-01,Departamento,102.0,102.0,2,2,3,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,2,0.0,No,0.0,0.0,0.0,0.0,No,0,Tigre,Bs.As. G.B.A. Norte,Nordelta,S,-58.6690914747812,-34.4031715088704,2021,414.7635978296362,42305.8869786229
165,6150,166661,95181,2022-06-01,Departamento,63.0,63.0,1,1,2,,1,5.0,,1,,0,0,0,1,0,,,0,,,,,1,1,1,,,,,,1.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Petrel,U,-58.6538299805554,-34.4015754325669,2022,327.50890674237775,20633.0611247698
5309,6433,174840,95512,2022-06-01,Departamento,55.0,55.0,1,1,2,,0,0.0,,1,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Antares,N,-58.6494443691953,-34.3998312603058,2022,375.1465659049055,20633.0611247698
5561,6707,181701,94539,2022-09-01,Departamento,65.0,49.0,0,1,1,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,0,,,,,,,,,Tigre,Bs.As. G.B.A. Norte,Rincón de Milberg,U,-58.6190973181918,-34.4056469419312,2022,187.7049596759169,9197.54302411993
5948,4525,124218,91888,2022-04-01,Departamento,80.0,72.0,2,2,3,0.0,No,5.0,   0,Sí,   0,No,Sí,Sí,No,Sí,   0,   0,No,   0,   0,   0,   0,No,Sí,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Tigre,Bs.As. G.B.A. Norte,Nordelta El Palmar,U,-58.6607116722271,-34.4195160600635,2022,332.7505048815875,23958.0363514743
4774,3388,92206,90944,2022-10-01,Departamento,60.0,60.0,1,1,2,,1.0,0.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,,N,-58.5672604308907,-34.4261597485082,2022,386.36069194872834,23181.6415169237
3026,2885,78894,96144,2022-02-01,Departamento,46.0,46.0,1,1,2,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,Sí,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Villa Nueva,N,-58.705921885862,-34.3954498514545,2022,327.2586747899913,15053.8990403396
1968,6599,179090,94523,2022-12-01,Departamento,76.0,76.0,2,2,3,,0.0,15.0,,1.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Portezuelo,U,-58.6539009514191,-34.4051812556414,2022,382.19290042685526,29046.660432441
2866,834,22697,90902,2022-12-01,Departamento,59.0,50.0,1,1,2,,1.0,0.0,,1.0,,1.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,1.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta El Palmar,N,-58.6586429406143,-34.4249542921363,2022,336.34391422465205,16817.1957112326
1662,6800,184011,95183,2022-02-01,Departamento,83.0,72.0,2,2,3,0.0,No,5.0,0,Sí,0,Sí,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Quartier,U,-58.6494797566732,-34.4016341766317,2022,409.132990049075,29457.5752835334
867,6711,181772,78093,2021-11-01,Departamento,35.0,35.0,1,1,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Tigre,Bs.As. G.B.A. Norte,Don Torcuato Este,S,-58.6121279332503,-34.495908609982,2021,161.88972406758572,5666.1403423655
164,6199,168024,90275,2021-07-01,Departamento,153.0,153.0,3,3,4,0.0,No,0.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Los Robles Village,N,-58.5912628133586,-34.4294565504607,2021,375.986914173585,57525.9978685585
5750,6917,187036,95184,2022-05-01,Departamento,63.0,63.0,2,2,3,,,7.0,,,,,1,,,1,,,,,,,,,,1,,,,,,1.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta Sendero,U,-58.6473046400136,-34.4016634906914,2022,281.42552481136346,17729.8080631159
3441,3192,86915,94845,2021-09-01,Departamento,60.0,60.0,1,1,2,0.0,No,10.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Terrazas de la Bahía,U,-58.6690914747812,-34.4031715088704,2021,252.87919797240664,15172.7518783444
3678,7119,192710,91924,2022-07-01,Departamento,35.0,35.0,1,1,2,,1,50.0,,1,0,0,0,1,0,1,0,0,0,,0,,0,0,0,1,,0,,,,0.0,0,,Tigre,Bs.As. G.B.A. Norte,Tigre,U,-58.5823892881024,-34.4205546700967,2022,298.61531540738,10451.5360392583
3459,2438,66628,97159,2021-12-01,Departamento,55.0,55.0,0,1,1,0.0,No,0.0,0,Sí,0,Sí,Sí,Sí,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Puerto Escondido,N,-58.644917801734,-34.390875236096,2021,238.1982277117164,13100.9025241444
2049,7169,194029,95183,2022-12-01,Departamento,140.0,130.0,3,2,4,,0.0,0.0,,1.0,,0.0,0.0,1.0,0.0,1.0,,,0.0,,,,,1.0,0.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta,N,-58.6494797566732,-34.4016341766317,2022,363.0832554055131,47200.8232027167
2615,898,24212,92901,2021-07-01,Departamento,125.0,88.0,2,2,3,0.0,No,3.0,0,Sí,0,No,No,No,No,Sí,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,,U,-58.6040425983629,-34.4148623392844,2021,318.8495158513705,28058.7573949206
277,2038,55623,88962,2022-08-01,Departamento,65.0,56.0,1,1,2,,0.0,8.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Tigre,U,-58.5848712723593,-34.4367531887323,2022,174.42483377572893,9767.79069144082
2405,1701,46279,93180,2022-09-01,Departamento,70.0,70.0,2,2,3,,0.0,10.0,,1.0,,0.0,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Newman Club,U,-58.7127772585644,-34.4115843945245,2022,364.87395835437286,25541.1770848061
1254,2031,55455,96144,2022-06-01,Departamento,72.0,72.0,2,2,3,,0,0.0,,0,,0,0,0,0,1,,,0,,,,,1,0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Villa Nueva,N,-58.705921885862,-34.3954498514545,2022,310.45115118287777,22352.4828851672
1835,5588,152138,94195,2021-01-01,Departamento,79.0,59.0,1,1,2,0.0,No,7.0,0,Sí,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,Sí,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Tigre,Bs.As. G.B.A. Norte,Nordelta Portezuelo,U,-58.6517611913519,-34.4070135636061,2021,348.75954704162035,20576.8132754556
4740,3074,83671,96171,2022-04-01,Departamento,40.0,40.0,0,1,1,0.0,Sí,0.0,   0,Sí,   0,No,No,No,No,No,   0,   0,No,   0,   0,   0,   0,No,No,1,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Tigre,Bs.As. G.B.A. Norte,,N,-58.647198626838,-34.3962547341198,2022,354.9338718736925,14197.3548749477
4337,4813,132206,96171,2022-10-01,Departamento,53.0,53.0,1,1,1,,1.0,6.0,,1.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,1.0,0.0,1,,,,,,0.0,,,Tigre,Bs.As. G.B.A. Norte,Nordelta,U,-58.647198626838,-34.3962547341198,2022,419.7949008613981,22249.1297456541
