,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
3248,50.0,50.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6515840051558,-34.3979989946468,12498.9010213737,0
3249,95.0,80.0,2,2,3,0,6,0,0,0,0,0,0,0,1,-58.5887116759164,-34.409652236548,23681.1136363018,2
3250,48.0,48.0,1,1,2,0,6,0,0,0,0,0,0,0,1,-58.6586429406143,-34.4249542921363,18952.0886193436,2
3251,100.0,100.0,3,3,4,0,5,0,0,0,0,1,0,0,0,-58.6449883620199,-34.3944810816875,37184.0555327699,2
3252,75.0,75.0,2,2,3,0,0,0,0,0,1,1,0,0,1,-58.6586073255747,-34.4231513910456,29945.4663052003,0
3253,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6402246259555,-34.4847143529202,5891.62423049235,0
3254,65.0,65.0,1,2,2,0,3,0,0,0,1,1,0,0,1,-58.6190973181918,-34.4056469419312,14214.7217819457,2
3255,120.0,120.0,2,2,3,1,0,0,0,0,0,0,0,0,2,-58.6517611913519,-34.4070135636061,48123.7647427432,0
3256,40.0,35.0,1,1,1,0,6,0,0,0,0,0,0,0,1,-58.578207369214,-34.4296257637411,7524.59808420301,2
3257,130.0,123.0,3,2,4,0,11,0,1,1,1,1,1,0,1,-58.3808347168876,-34.6033410934959,39302.7075724333,2
3258,60.0,60.0,1,1,2,1,6,0,0,0,0,1,1,0,1,-58.647198626838,-34.3962547341198,24601.3735259342,2
3259,53.0,53.0,1,1,2,0,0,0,0,0,1,0,0,0,1,-58.6385689876035,-34.3999774343046,18154.1627702756,0
3260,44.0,43.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6190973181918,-34.4056469419312,11615.587700533,2
3261,62.0,50.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.6507203012745,-34.4647358924516,6875.23461088782,1
3262,55.0,55.0,1,1,1,1,0,0,0,1,1,1,0,0,1,-58.6538654644108,-34.4033783443864,22270.6297075642,0
3263,324.0,186.0,2,2,3,1,40,0,0,1,1,0,0,0,0,-58.6425786768967,-34.4936995859976,20044.553047301,2
3264,90.0,86.0,2,2,3,0,16,0,0,0,1,1,0,0,2,-58.6307788033481,-34.4469697770374,25249.3502430286,2
3265,55.0,55.0,1,1,2,0,0,0,0,0,0,1,0,0,1,-58.6586429406143,-34.4249542921363,12961.5733070832,0
3266,80.0,67.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.578071810259,-34.4224138745811,19606.0918299671,0
3267,109.0,109.0,1,1,2,0,11,0,1,0,0,1,0,0,1,-58.6565028017612,-34.426786689009,20398.1052325158,2
3268,70.0,65.0,2,2,3,0,2,0,1,1,0,1,0,0,1,-58.578071810259,-34.4224138745811,18765.8307515399,2
3269,78.0,70.0,2,2,3,1,0,0,0,0,1,1,0,0,1,-58.6538654644108,-34.4033783443864,29334.1554583261,0
3270,65.0,65.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6307788033481,-34.4469697770374,16915.081168787,0
3271,69.0,60.0,1,1,2,0,9,0,0,0,0,0,0,0,1,-58.5887116759164,-34.409652236548,14352.7017653795,2
3272,56.0,56.0,1,1,2,1,0,0,1,1,0,1,0,0,1,-58.6495151472954,-34.4034370923934,22326.3787232933,0
3273,58.0,50.0,1,1,2,0,6,0,0,0,0,1,0,0,1,-58.6517611913519,-34.4070135636061,21152.9434893115,2
3274,123.0,90.0,2,2,4,0,0,0,0,1,0,1,0,0,1,-58.6828285334085,-34.4372474393912,13139.3471773142,0
3275,198.0,166.0,3,3,4,0,0,0,1,1,1,1,0,0,2,-58.6538654644108,-34.4033783443864,59757.9480515647,0
3276,55.0,45.0,1,1,2,0,0,0,0,0,1,0,0,0,1,-58.6586073255747,-34.4231513910456,15763.9200628071,0
3277,52.0,49.0,1,1,2,0,2,0,1,0,0,0,0,0,1,-58.5869791818066,-34.4331190357532,13938.7052406395,2
3278,43.0,43.0,1,1,1,1,12,0,0,0,0,1,0,0,1,-58.6515131527148,-34.3943931631129,11224.9497064886,2
3279,35.0,35.0,1,1,2,1,50,0,0,0,1,1,0,0,1,-58.5823892881024,-34.4205546700967,10451.5360392583,2
3280,61.0,53.0,1,1,2,0,1,0,0,1,1,0,0,0,1,-58.5803154052621,-34.4259917185744,12611.1360502457,2
3281,40.0,30.0,1,1,2,0,10,0,0,1,1,0,0,0,1,-58.617859980244,-34.4543550056068,6420.22928125868,2
3282,90.0,90.0,3,2,4,1,8,0,0,0,1,1,0,0,1,-58.6449883620199,-34.3944810816875,36308.3255405513,2
3283,70.0,52.0,1,1,2,0,0,0,0,1,0,0,0,0,1,-58.6190973181918,-34.4056469419312,13285.8318281799,0
3284,115.0,115.0,3,2,5,0,15,0,1,1,0,1,1,0,2,-58.5848031825778,-34.4331472610998,39409.8001570178,2
3285,150.0,150.0,3,2,4,0,0,0,0,0,0,0,0,0,2,-58.6517611913519,-34.4070135636061,52345.1476149136,0
3286,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.5888139770892,-34.415061137709,9386.93611004326,2
3287,59.0,54.0,1,1,2,1,0,0,0,0,0,1,0,0,1,-58.6538299805554,-34.4015754325669,22352.4828851672,0
3288,25.0,27.0,1,1,1,0,20,0,0,0,0,0,0,0,0,-58.5737203448281,-34.4224699544114,5780.10402302928,2
3289,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.6402246259555,-34.4847143529202,7465.38288518451,0
3290,54.0,52.0,1,1,2,0,0,0,0,1,0,1,0,0,1,-58.5738217294739,-34.427878883412,10648.0161562108,1
3291,55.0,55.0,1,1,2,1,0,0,0,0,0,0,0,0,1,-58.6494443691953,-34.3998312603058,21074.2195608398,0
3292,92.0,66.0,2,1,3,0,5,0,0,1,0,1,0,0,1,-58.6690914747812,-34.4031715088704,26273.2001046785,2
3293,50.0,48.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.5869791818066,-34.4331190357532,12537.5355481811,2
3294,114.0,94.0,2,3,3,0,0,0,1,1,0,0,0,1,1,-58.6495151472954,-34.4034370923934,38659.3012550394,0
3295,87.0,75.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.5801796837182,-34.4187798324607,19130.9709510822,0
3296,62.0,52.0,1,1,2,0,0,0,1,0,0,1,1,0,1,-58.649338225625,-34.3944225079427,20981.2808515995,0
3297,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.652754889989,-34.4574948889808,7932.5964793117,2
3298,50.0,50.0,1,2,2,0,0,0,0,0,0,0,0,0,1,-58.5803154052621,-34.4259917185744,14108.6214078807,1
3299,127.0,99.0,3,3,4,0,4,0,1,1,0,1,0,0,2,-58.7059584786752,-34.397252716858,28115.8554582105,2
3300,43.0,43.0,0,1,1,1,10,0,0,0,0,0,0,0,1,-58.6493736036715,-34.3962254259613,11168.4451007171,2
3301,60.0,60.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6538654644108,-34.4033783443864,17368.4088091877,1
3302,74.0,68.0,2,1,3,0,9,0,0,0,0,0,0,0,1,-58.5695711035194,-34.4333437549695,12482.3798184485,2
3303,79.0,70.0,1,1,2,1,5,0,1,0,0,1,0,0,1,-58.6427781903994,-34.3927073861267,29457.5752835334,2
3304,30.0,30.0,0,1,1,0,0,0,0,0,0,0,0,0,1,-58.6586429406143,-34.4249542921363,11615.587700533,0
3305,55.0,42.0,1,1,2,0,0,0,0,0,0,0,0,0,1,-58.6517257478152,-34.405210650943,17304.8786910643,0
3306,70.0,70.0,2,1,3,0,0,0,0,0,0,1,0,0,1,-58.6586429406143,-34.4249542921363,21892.4375012623,0
3307,148.0,69.0,1,2,2,0,5,0,1,0,0,0,0,0,1,-58.6516548701885,-34.4016048239235,19318.0345974364,2
3308,120.0,120.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.6458007071603,-34.4359481438039,51661.243318202,0
3309,101.0,101.0,2,2,3,0,10,0,1,1,0,1,0,0,2,-58.6538654644108,-34.4033783443864,38373.4634306603,2
3310,57.0,53.0,1,1,2,0,5,0,0,1,0,0,0,0,1,-58.5737203448281,-34.4224699544114,8705.57484730815,2
3311,62.0,52.0,1,1,2,0,0,0,1,1,1,1,0,0,2,-58.5802814703539,-34.4241887478887,16859.3589140004,0
