,Unnamed: 0.1,Unnamed: 0,id_grid,MesListing,TIPOPROPIEDAD,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,SitioOrigen,Amoblado,Antiguedad,Cisterna,AccesoInternet,BusinessCenter,Gimnasio,Laundry,Calefaccion,SalonDeUsosMul,AireAC,Recepcion,Estacionamiento,Jacuzzi,AreaJuegosInfantiles,Chimenea,Ascensor,SalonFiestas,Seguridad,Pileta,Cocheras,PistaJogging,EstacionamientoVisitas,Lobby,LocalesComerciales,SistContraIncendios,AreaParrillas,CanchaTennis,AreaCine,ITE_ADD_CITY_NAME,ITE_ADD_STATE_NAME,ITE_ADD_NEIGHBORHOOD_NAME,ITE_TIPO_PROD,LONGITUDE,LATITUDE,year,precio_por_m2,COMUNA,precio_pesos_constantes
3860,7637,112008,65991,2022-03-01,Departamento,37.0,37.0,1,1,2,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4586738667638,-34.5645637563001,2022,177.9465763156119,COMUNA 13,6584.02332367764
8167,13341,194027,65340,2021-10-01,Departamento,72.0,48.0,1,1,2,0.0,Sí,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4434793004132,-34.5683512244768,2021,314.5888335561,COMUNA 13,15100.2640106928
11359,5477,79301,65992,2021-01-01,Departamento,33.0,33.0,0,1,1,0.0,No,5.0,0,No,0,Sí,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4564943196394,-34.5645897847564,2021,220.63715866455908,COMUNA 13,7281.02623593045
6480,4523,65451,65012,2022-09-01,Departamento,75.0,65.0,2,2,3,,0.0,18.0,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4413307579454,-34.570180027895,2022,333.5372745010523,COMUNA 13,21679.9228425684
4720,12676,184621,67637,2022-03-01,Departamento,35.0,35.0,1,1,2,0.0,No,20.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.456337153059,-34.5555746125175,2022,214.9885166915145,COMUNA 13,7524.59808420301
8920,10116,147894,64683,2022-10-01,Departamento,80.0,80.0,2,2,3,,0.0,0.0,,1.0,,0.0,1.0,1.0,1.0,0.0,,,0.0,,,,,1.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,N,-58.4413618788581,-34.5719830711206,2022,339.91726000304874,COMUNA 13,27193.3808002439
106,1285,19723,67964,2021-07-01,Departamento,40.0,35.0,0,1,1,0.0,No,4.0,0,No,0,No,No,No,Sí,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4606642556305,-34.5537195015143,2021,255.07961268109628,COMUNA 13,8927.78644383837
290,2270,33831,65664,2022-05-01,Departamento,58.0,54.0,1,1,2,,0,20.0,,,,,,1,1,,,,,,,,,,0,1,,,,,,1.0,,,Capital Federal,Capital Federal,Colegiales,U,-58.4543461644065,-34.5664188088298,2022,243.9021215031815,COMUNA 13,13170.7145611718
1021,10757,156997,65340,2022-11-01,Departamento,78.0,78.0,3,2,4,,0.0,40.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Belgrano,U,-58.4434793004132,-34.5683512244768,2022,241.70766073814744,COMUNA 13,18853.1975375755
11469,13851,201231,64346,2022-11-01,Departamento,36.0,33.0,0,1,1,,0.0,8.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Colegiales,U,-58.4588313382639,-34.5735789058585,2022,285.65450814508364,COMUNA 13,9426.59876878776
7023,3053,44855,68952,2021-07-01,Departamento,70.0,70.0,2,1,3,0.0,0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4583905942754,-34.5483364519001,2021,189.48771227738573,COMUNA 13,13264.139859417
3040,12563,182853,65337,2021-07-01,Departamento,30.0,30.0,1,1,2,0.0,No,35.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4500182656327,-34.5682737121646,2021,229.57165141298668,COMUNA 13,6887.1495423896
1672,5384,78045,68618,2021-09-01,Departamento,57.0,54.0,2,1,3,0.0,No,35.0,No,No,No,No,No,Sí,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Núñez,U,-58.46931787178,-34.5500088322667,2021,178.10567808228646,COMUNA 13,9617.70661644347
2746,4309,62244,69937,2021-08-01,Departamento,70.0,58.0,2,1,3,0.0,No,30.0,0,Sí,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4626541787117,-34.5428752086943,2021,235.9861849720345,COMUNA 13,13687.198728378
11477,3301,48197,63361,2022-05-01,Departamento,55.0,52.0,1,1,2,,,52.0,,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,Capital Federal,Capital Federal,Colegiales,U,-58.4545660053108,-34.5790400347769,2022,178.59696766875,COMUNA 13,9287.042318775
3643,3757,54670,65661,2021-12-01,Departamento,85.0,85.0,2,1,3,0.0,No,40.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4608849468047,-34.5663407182319,2021,136.14663407444235,COMUNA 13,11572.4638963276
3317,11617,169522,70596,2022-04-01,Departamento,35.0,32.0,0,1,1,0.0,No,16.0,   0,No,   0,No,No,No,No,Sí,   0,   0,No,   0,   0,   0,   0,No,No,0,0.0,   0,0.0,0.0,0.0,0.0,   0,   0,Capital Federal,Capital Federal,Núñez,U,-58.4604122051442,-34.5392952203182,2022,255.10872040921657,COMUNA 13,8163.47905309493
11200,13757,199854,66320,2021-09-01,Departamento,39.0,36.0,1,1,2,0.0,0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4586423808567,-34.5627607247123,2021,253.80059126725808,COMUNA 13,9136.82128562129
6343,6402,93451,66647,2022-05-01,Departamento,45.0,38.0,0,1,1,,0,4.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Belgrano,U,-58.4629697955867,-34.5609055259546,2022,288.831459674821,COMUNA 13,10975.5954676432
2252,9178,134855,64682,2022-05-01,Departamento,105.0,100.0,3,3,4,,0,10.0,,,,1,1,,1,1,,,,,,,,1,1,1,,,,,,1.0,,,Capital Federal,Capital Federal,Colegiales,U,-58.4435416335178,-34.5719573080364,2022,320.825098284955,COMUNA 13,32082.5098284955
7537,3450,50276,65009,2021-11-01,Departamento,45.0,40.0,0,1,1,0.0,No,4.0,0,No,0,No,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,U,-58.4478698725419,-34.5701026271046,2021,254.97631540644755,COMUNA 13,10199.0526162579
6559,2429,36159,66321,2021-03-01,Departamento,383.0,368.0,4,4,5,0.0,No,35.0,0,No,0,Sí,Sí,Sí,Sí,No,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.456462880738,-34.5627867514258,2021,417.3408863835136,COMUNA 13,153581.446189133
7990,2711,40140,67305,2021-05-01,Departamento,44.0,38.0,1,1,1,0.0,No,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4629066497779,-34.5572994669723,2021,356.7624014011789,COMUNA 13,13556.9712532448
5822,4158,60285,65335,2022-08-01,Departamento,100.0,100.0,2,3,3,,0.0,25.0,,1.0,,0.0,1.0,1.0,0.0,1.0,,,0.0,,,,,0.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4543775618804,-34.5682218427837,2022,398.38632034376496,COMUNA 13,39838.6320343765
5017,10073,147286,63684,2021-10-01,Departamento,169.0,112.0,3,2,4,0.0,0,8.0,0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4676138235416,-34.5770804100023,2021,228.16332983189733,COMUNA 13,25554.2929411725
2344,2457,36531,65993,2021-08-01,Departamento,80.0,80.0,2,1,3,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4543147697219,-34.5646157743174,2021,233.3045237791713,COMUNA 13,18664.3619023337
7753,5473,79190,65337,2022-10-01,Departamento,39.0,33.0,1,1,2,,,45.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,Capital Federal,Capital Federal,Belgrano,U,-58.4500182656327,-34.5682737121646,2022,206.0104606079088,COMUNA 13,6798.34520006099
9225,8327,121742,70261,2021-05-01,Departamento,46.0,41.0,1,1,2,0.0,No,5.0,0,No,0,Sí,No,No,Sí,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4735172442443,-34.5409411733462,2021,429.85518607849264,COMUNA 13,17624.0626292182
4590,3605,52624,63361,2022-05-01,Departamento,51.0,51.0,1,1,2,,,4.0,,,,,,,,,,,,,,,,,1,0,,,,,,0.0,,,Capital Federal,Capital Federal,Colegiales,U,-58.4545660053108,-34.5790400347769,2022,215.2077542675137,COMUNA 13,10975.5954676432
8702,1134,17388,65990,2022-03-01,Departamento,56.0,38.0,1,1,2,0.0,No,20.0,0,No,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4608534110908,-34.5645376889484,2022,272.27164120471315,COMUNA 13,10346.3223657791
5701,11933,173964,66321,2022-11-01,Departamento,110.0,103.0,3,1,4,,0.0,50.0,,0.0,,0.0,1.0,1.0,0.0,1.0,,,0.0,,,,,1.0,0.0,1,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.456462880738,-34.5627867514258,2022,240.24098803949417,COMUNA 13,24744.8217680679
7138,2089,31067,66319,2021-01-01,Departamento,52.0,52.0,1,1,2,0.0,0,38.0,0,0,0,0,Sí,0,0,Sí,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4608218781784,-34.5627346591062,2021,213.0735102488,COMUNA 13,11079.8225329376
7840,1138,17446,66980,2022-05-01,Departamento,38.0,38.0,1,1,2,,0,49.0,,0,,0,1,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4542206024011,-34.559206667429,2022,244.39585049407896,COMUNA 13,9287.042318775
4193,7962,116938,66002,2022-02-01,Departamento,186.0,162.0,3,2,4,0.0,No,20.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4346986954607,-34.5648479300436,2022,363.6737689325105,COMUNA 13,58915.1505670667
981,3606,52634,66000,2022-01-01,Departamento,55.0,55.0,2,1,3,0.0,No,42.0,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4390578424414,-34.5647966121576,2022,191.0476642144309,COMUNA 13,10507.6215317937
2434,8406,122799,65008,2021-08-01,Departamento,85.0,70.0,2,1,3,0.0,No,50.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4500495718586,-34.5700767490331,2021,247.08060042137,COMUNA 13,17295.6420294959
7454,2244,33494,66981,2021-08-01,Departamento,110.0,105.0,4,2,5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,S,-58.4520411907004,-34.5592326128815,2021,225.1573816789457,COMUNA 13,23641.5250762893
2912,9844,143703,65666,2022-10-01,Departamento,245.0,245.0,3,4,4,,1.0,20.0,,,,,,,,,,,,,,,,,,2,,,,,,,,,Capital Federal,Capital Federal,Belgrano,U,-58.449986962188,-34.5664706747376,2022,286.72407565768367,COMUNA 13,70247.3985361325
4447,60,828,66646,2022-07-01,Departamento,50.0,44.0,1,1,2,,0,60.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,,,,0.0,0,,Capital Federal,Capital Federal,Belgrano,U,-58.4651492403009,-34.5608793843142,2022,186.6345721296128,COMUNA 13,8211.92117370296
3987,9692,141461,67962,2021-08-01,Departamento,36.0,31.0,1,1,1,0.0,0,17.0,0,0,0,0,Sí,Sí,0,Sí,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4650227719411,-34.5536672711165,2021,240.83047615914387,COMUNA 13,7465.74476093346
7169,9944,145340,65339,2022-03-01,Departamento,72.0,64.0,2,1,3,0.0,No,65.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4456589582606,-34.5683254259408,2022,290.99031653753906,COMUNA 13,18623.3802584025
7029,4205,60837,70922,2021-11-01,Departamento,72.0,64.0,2,2,3,0.0,No,12.0,No,No,No,No,No,Sí,Sí,No,No,No,No,No,No,Sí,No,No,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4669172136776,-34.5374138259887,2021,336.42708282795155,COMUNA 13,21531.3333009889
6956,6041,87662,64017,2022-10-01,Departamento,80.0,80.0,2,1,3,,0.0,30.0,,,,,1.0,,,1.0,,,,,,,,,0.0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Colegiales,U,-58.4588628409586,-34.575381934094,2022,200.86019909271124,COMUNA 13,16068.8159274169
10841,11951,174132,64679,2021-10-01,Departamento,65.0,60.0,2,1,3,0.0,No,15.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,U,-58.4500808808658,-34.5718797853433,2021,290.3896925133233,COMUNA 13,17423.3815507994
88,6188,90010,65008,2022-03-01,Departamento,60.0,40.0,1,1,2,0.0,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,U,-58.4500495718586,-34.5700767490331,2022,282.1724281576125,COMUNA 13,11286.8971263045
2670,9762,142535,63032,2022-03-01,Departamento,41.0,37.0,1,1,2,0.0,No,15.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,U,-58.454597422316,-34.5808430648206,2022,249.12520684185648,COMUNA 13,9217.63265314869
1354,10037,146606,66324,2021-11-01,Departamento,89.0,83.0,3,1,4,0.0,No,40.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.449924363641,-34.5628645982085,2021,245.76030400621448,COMUNA 13,20398.1052325158
4813,451,6368,63689,2022-01-01,Departamento,39.0,33.0,0,1,1,0.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,U,-58.4567144701717,-34.5772110024295,2022,254.7302189525745,COMUNA 13,8406.09722543496
6234,9743,142252,64349,2021-07-01,Departamento,70.0,60.0,1,1,2,0.0,No,10.0,No,No,No,No,No,Sí,Sí,Sí,No,No,No,No,No,No,No,Sí,Sí,1,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Colegiales,U,-58.4522919832402,-34.5736569006489,2021,255.07961268109665,COMUNA 13,15304.7767608658
8242,8976,131695,65991,2021-03-01,Departamento,37.0,35.0,1,1,2,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4586738667638,-34.5645637563001,2021,266.57882893142624,COMUNA 13,9330.25901259992
11289,4176,60512,68948,2021-02-01,Departamento,36.0,36.0,1,1,1,0.0,No,0.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,N,-58.4671070631788,-34.5482320120914,2021,203.7106551374169,COMUNA 13,7333.58358494701
8435,3976,57823,67635,2022-02-01,Departamento,50.0,50.0,1,1,2,0.0,0,50.0,0,0,0,0,0,No,0,No,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.460695774539,-34.55552253415,2022,200.718653871196,COMUNA 13,10035.9326935598
8958,10441,152345,65664,2022-03-01,Departamento,48.0,44.0,1,1,2,0.0,No,0.0,0,Sí,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,Sí,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,N,-58.4543461644065,-34.5664188088298,2022,253.52765135979544,COMUNA 13,11155.216659831
8609,12797,186695,64688,2021-01-01,Departamento,35.0,33.0,1,1,1,0.0,No,20.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4304630641694,-34.5721113029336,2021,239.822998548434,COMUNA 13,7914.15895209832
9189,7841,115054,66319,2021-09-01,Departamento,73.0,63.0,1,1,2,0.0,No,0.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,Sí,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,N,-58.4608218781784,-34.5627346591062,2021,305.3240195696333,COMUNA 13,19235.4132328869
4375,6949,101813,69931,2021-03-01,Departamento,54.0,50.0,2,1,3,0.0,No,50.0,0,No,0,No,Sí,No,No,Sí,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4757279861445,-34.5427178809156,2021,268.244946612248,COMUNA 13,13412.2473306124
1308,6382,93087,64021,2021-07-01,Departamento,47.0,47.0,1,1,2,0.0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Colegiales,U,-58.4501435072253,-34.5754858562882,2021,176.38483855607723,COMUNA 13,8290.08741213563
8605,7524,110234,65992,2021-08-01,Departamento,53.0,37.0,1,1,2,0.0,No,0.0,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.4564943196394,-34.5645897847564,2021,221.9545739736976,COMUNA 13,8212.31923702681
8293,11055,161626,65011,2022-03-01,Departamento,45.0,45.0,1,1,2,0.0,No,16.0,0,Sí,0,No,Sí,Sí,No,Sí,0,0,No,0,0,0,0,No,Sí,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4435104655811,-34.5701542665357,2022,250.8199361401,COMUNA 13,11286.8971263045
3455,2925,43061,65339,2021-04-01,Departamento,196.0,190.0,4,3,5,0.0,No,36.0,0,No,0,No,Sí,No,Sí,Sí,0,0,No,0,0,0,0,No,No,1,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4456589582606,-34.5683254259408,2021,416.4451836064432,COMUNA 13,79124.5848852242
8332,12868,187684,65994,2022-07-01,Departamento,84.0,80.0,1,2,2,,0,8.0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,,0,,,,0.0,0,,Capital Federal,Capital Federal,Belgrano,U,-58.4521352170155,-34.5646417249827,2022,186.6345721296125,COMUNA 13,14930.765770369
2738,1328,20292,67638,2021-09-01,Departamento,34.0,30.0,0,1,1,0.0,No,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,U,-58.454157838129,-34.5556005933777,2021,304.5607095207097,COMUNA 13,9136.82128562129
10319,6293,91727,67307,2021-05-01,Departamento,36.0,36.0,1,1,2,0.0,No,40.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4585479399172,-34.5573516265972,2021,173.22796601368304,COMUNA 13,6236.20677649259
5460,7442,108984,67306,2022-05-01,Departamento,49.0,45.0,1,1,2,,0,0.0,,,,0,1,0,1,0,,0,0,,0,,,1,0,0,,0,,,,1.0,,,Capital Federal,Capital Federal,Belgrano,N,-58.4607272962478,-34.5573255662271,2022,318.9489281195444,COMUNA 13,14352.7017653795
11121,11591,169172,65009,2021-12-01,Departamento,52.0,45.0,1,2,2,0.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4478698725419,-34.5701026271046,2021,194.0874448021396,COMUNA 13,8733.93501609628
479,1452,22070,63368,2022-05-01,Departamento,50.0,45.0,1,1,2,,0,4.0,,0,,1,0,1,1,1,,,0,,,,,0,1,0,,,,,,0.0,,,Capital Federal,Capital Federal,Colegiales,U,-58.4393064445972,-34.579220969509,2022,337.7106297736356,COMUNA 13,15196.9783398136
385,5912,85753,68618,2022-02-01,Departamento,46.0,41.0,1,1,2,0.0,No,35.0,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.46931787178,-34.5500088322667,2022,195.82307694750733,COMUNA 13,8028.7461548478
5681,6303,91867,66647,2022-08-01,Departamento,45.0,38.0,0,1,1,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Belgrano,U,-58.4629697955867,-34.5609055259546,2022,238.68661464047105,COMUNA 13,9070.0913563379
285,7080,103518,67963,2021-08-01,Departamento,520.0,300.0,6,4,7,0.0,0,70.0,0,0,0,0,Sí,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,U,-58.4628435151879,-34.5536934057551,2021,207.38179891481832,COMUNA 13,62214.5396744455
9325,5694,82576,66978,2022-07-01,Departamento,39.0,39.0,1,1,2,,0,38.0,,0,,0,0,0,0,0,,,0,,,,,0,0,0,,,,,,0.0,,,Capital Federal,Capital Federal,Belgrano,U,-58.4585794174337,-34.5591546598609,2022,287.1301109686359,COMUNA 13,11198.0743277768
2251,8943,131172,66327,2021-03-01,Departamento,58.0,50.0,1,1,2,0.0,No,55.0,0,No,0,No,Sí,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4433858215203,-34.5629420949512,2021,262.41353472937203,COMUNA 13,13120.6767364686
2502,12640,184156,68623,2021-11-01,Departamento,69.0,69.0,2,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Núñez,S,-58.4584220578125,-34.5501394879566,2021,213.50673753841016,COMUNA 13,14731.9648901503
876,11349,165791,65665,2021-11-01,Departamento,45.0,40.0,1,1,2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,S,-58.4521665646898,-34.5664447612329,2021,254.97631540644755,COMUNA 13,10199.0526162579
11348,533,8006,65334,2022-10-01,Departamento,80.0,70.0,2,1,3,,0.0,45.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,,0.0,,,,0.0,0.0,,Capital Federal,Capital Federal,Colegiales,U,-58.4565572058221,-34.568195849742,2022,158.92235532610144,COMUNA 13,11124.5648728271
9206,13370,194428,66319,2022-01-01,Departamento,45.0,40.0,1,1,1,0.0,No,0.0,0,No,0,No,No,Sí,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,N,-58.4608218781784,-34.5627346591062,2022,315.22864595381003,COMUNA 13,12609.1458381524
7276,10211,149263,67965,2022-09-01,Departamento,33.0,33.0,0,1,1,,,5.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,0,,,,,,,,,Capital Federal,Capital Federal,Belgrano,U,-58.4584849932731,-34.5537455583941,2022,318.1314665052727,COMUNA 13,10498.338394674
10754,12286,179195,67962,2021-01-01,Departamento,53.0,45.0,1,1,2,0.0,No,20.0,0,No,0,No,No,No,No,No,0,0,No,0,0,0,0,No,No,0,0.0,0,0.0,0.0,0.0,0.0,0,0,Capital Federal,Capital Federal,Belgrano,U,-58.4650227719411,-34.5536672711165,2021,260.2878944245667,COMUNA 13,11712.9552491055
6364,1631,24531,65337,2021-09-01,Departamento,55.0,51.0,1,2,2,0.0,No,0.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,No,No,No,0,0.0,No,0.0,0.0,0.0,0.0,No,0,Capital Federal,Capital Federal,Belgrano,S,-58.4500182656327,-34.5682737121646,2021,179.15335854159392,COMUNA 13,9136.82128562129
